"Freq [GHz]","VSWR(1) [] - probe_feed_x='5.7mm'"
3.447,30.02965638699
3.448,30.105268469635
3.449,30.1807053052192
3.45,30.255965501727
3.451,30.3310476714903
3.452,30.4059504312258
3.453,30.4806724020744
3.454,30.5552122096364
3.455,30.6295684840116
3.456,30.7037398598354
3.457,30.7777249763169
3.458,30.8515224772757
3.459,30.92513101118
3.46,30.9985492311823
3.461,31.0717757951586
3.462,31.1448093657429
3.463,31.2176486103653
3.464,31.2902922012889
3.465,31.3627388156447
3.466,31.4349871354703
3.467,31.5070358477443
3.468,31.5788836444236
3.469,31.6505292224779
3.47,31.7219712839279
3.471,31.7932085358783
3.472,31.8642396905555
3.473,31.9350634653424
3.474,32.0056785828128
3.475,32.0760837707682
3.476,32.1462777622709
3.477,32.2162592956805
3.478,32.2860271146871
3.479,32.3555799683468
3.48,32.4249166111169
3.481,32.4940358028874
3.482,32.5629363090169
3.483,32.6316169003662
3.484,32.7000763533322
3.485,32.7683134498804
3.486,32.8363269775797
3.487,32.9041157296336
3.488,32.971678504915
3.489,33.0390141079981
3.49,33.1061213491911
3.491,33.1729990445682
3.492,33.2396460160026
3.493,33.3060610911977
3.494,33.3722431037196
3.495,33.4381908930278
3.496,33.5039033045077
3.497,33.5693791895017
3.498,33.6346174053388
3.499,33.6996168153677
3.5,33.7643762889841
3.501,33.8288947016655
3.502,33.8931709349963
3.503,33.9572038767028
3.504,34.0209924206781
3.505,34.0845354670166
3.506,34.1478319220387
3.507,34.2108806983214
3.508,34.2736807147295
3.509,34.3362308964406
3.51,34.3985301749756
3.511,34.4605774882266
3.512,34.5223717804835
3.513,34.5839120024639
3.514,34.6451971113382
3.515,34.7062260707584
3.516,34.7669978508847
3.517,34.8275114284112
3.518,34.8877657865935
3.519,34.9477599152745
3.52,35.0074928109101
3.521,35.0669634765952
3.522,35.1261709220888
3.523,35.1851141638407
3.524,35.2437922250127
3.525,35.3022041355076
3.526,35.3603489319908
3.527,35.4182256579148
3.528,35.4758333635449
3.529,35.5331711059802
3.53,35.590237949179
3.531,35.6470329639795
3.532,35.7035552281258
3.533,35.7598038262872
3.534,35.8157778500824
3.535,35.8714763981015
3.536,35.9268985759258
3.537,35.982043496152
3.538,36.0369102784097
3.539,36.0914980493865
3.54,36.1458059428443
3.541,36.1998330996438
3.542,36.2535786677593
3.543,36.3070418023043
3.544,36.3602216655451
3.545,36.4131174269246
3.546,36.4657282630786
3.547,36.518053357854
3.548,36.5700919023294
3.549,36.6218430948292
3.55,36.673306140946
3.551,36.7244802535531
3.552,36.775364652825
3.553,36.8259585662523
3.554,36.8762612286592
3.555,36.9262718822177
3.556,36.9759897764665
3.557,37.0254141683229
3.558,37.0745443221016
3.559,37.1233795095252
3.56,37.1719190097437
3.561,37.220162109345
3.562,37.26810810237
3.563,37.3157562903271
3.564,37.3631059822046
3.565,37.410156494483
3.566,37.4569071511492
3.567,37.5033572837082
3.568,37.5495062311946
3.569,37.5953533401852
3.57,37.6408979648101
3.571,37.6861394667632
3.572,37.731077215314
3.573,37.775710587317
3.574,37.8200389672229
3.575,37.8640617470876
3.576,37.9077783265821
3.577,37.9511881130011
3.578,37.9942905212728
3.579,38.0370849739661
3.58,38.0795709012999
3.581,38.1217477411509
3.582,38.1636149390613
3.583,38.2051719482442
3.584,38.2464182295926
3.585,38.2873532516855
3.586,38.3279764907941
3.587,38.3682874308866
3.588,38.4082855636349
3.589,38.4479703884204
3.59,38.4873414123378
3.591,38.5263981502009
3.592,38.5651401245432
3.593,38.6035668656294
3.594,38.6416779114509
3.595,38.6794728077333
3.596,38.7169511079395
3.597,38.7541123732718
3.598,38.7909561726726
3.599,38.8274820828292
3.6,38.8636896881735
3.601,38.8995785808847
3.602,38.9351483608873
3.603,38.9703986358575
3.604,39.0053290212171
3.605,39.0399391401386
3.606,39.0742286235425
3.607,39.1081971100965
3.608,39.1418442462159
3.609,39.1751696860616
3.61,39.2081730915389
3.611,39.2408541322949
3.612,39.2732124857163
3.613,39.3052478369298
3.614,39.3369598787937
3.615,39.3683483118992
3.616,39.3994128445654
3.617,39.430153192836
3.618,39.4605690804748
3.619,39.4906602389608
3.62,39.5204264074838
3.621,39.5498673329402
3.622,39.5789827699254
3.623,39.6077724807323
3.624,39.6362362353389
3.625,39.664373811409
3.626,39.6921849942796
3.627,39.7196695769579
3.628,39.7468273601124
3.629,39.7736581520645
3.63,39.8001617687833
3.631,39.8263380338752
3.632,39.8521867785755
3.633,39.8777078417397
3.634,39.9029010698368
3.635,39.9277663169361
3.636,39.9523034446994
3.637,39.9765123223705
3.638,40.0003928267673
3.639,40.0239448422662
3.64,40.0471682607969
3.641,40.0700629818263
3.642,40.0926289123497
3.643,40.1148659668789
3.644,40.1367740674294
3.645,40.158353143508
3.646,40.1796031321003
3.647,40.2005239776588
3.648,40.2211156320866
3.649,40.2413780547275
3.65,40.261311212352
3.651,40.2809150791383
3.652,40.3001896366637
3.653,40.3191348738882
3.654,40.3377507871373
3.655,40.3560373800899
3.656,40.3739946637607
3.657,40.3916226564857
3.658,40.408921383905
3.659,40.4258908789487
3.66,40.442531181817
3.661,40.4588423399648
3.662,40.474824408088
3.663,40.4904774480998
3.664,40.5058015291171
3.665,40.5207967274445
3.666,40.5354631265488
3.667,40.5498008170487
3.668,40.5638098966923
3.669,40.5774904703375
3.67,40.5908426499339
3.671,40.6038665545054
3.672,40.6165623101261
3.673,40.6289300499044
3.674,40.6409699139598
3.675,40.6526820494052
3.676,40.6640666103245
3.677,40.6751237577535
3.678,40.6858536596543
3.679,40.6962564909019
3.68,40.7063324332523
3.681,40.7160816753308
3.682,40.7255044126043
3.683,40.7346008473583
3.684,40.7433711886776
3.685,40.7518156524233
3.686,40.759934461207
3.687,40.76772784437
3.688,40.775196037958
3.689,40.7823392847032
3.69,40.7891578339908
3.691,40.7956519418429
3.692,40.8018218708929
3.693,40.8076678903574
3.694,40.8131902760151
3.695,40.8183893101809
3.696,40.8232652816811
3.697,40.827818485827
3.698,40.8320492243922
3.699,40.835957805583
3.7,40.8395445440148
3.701,40.8428097606897
3.702,40.8457537829621
3.703,40.8483769445187
3.704,40.8506795853509
3.705,40.8526620517257
3.706,40.8543246961617
3.707,40.8556678774004
3.708,40.8566919603778
3.709,40.8573973162002
3.71,40.8577843221137
3.711,40.8578533614781
3.712,40.8576048237375
3.713,40.8570391043938
3.714,40.8561566049772
3.715,40.8549577330185
3.716,40.85344290202
3.717,40.8516125314267
3.718,40.8494670465987
3.719,40.8470068787808
3.72,40.8442324650736
3.721,40.841144248403
3.722,40.8377426774956
3.723,40.8340282068419
3.724,40.8300012966716
3.725,40.8256624129223
3.726,40.8210120272106
3.727,40.8160506167979
3.728,40.8107786645662
3.729,40.8051966589841
3.73,40.7993050940739
3.731,40.7931044693881
3.732,40.786595289972
3.733,40.7797780663339
3.734,40.7726533144191
3.735,40.7652215555719
3.736,40.75748331651
3.737,40.7494391292881
3.738,40.7410895312717
3.739,40.7324350651018
3.74,40.7234762786649
3.741,40.7142137250596
3.742,40.7046479625694
3.743,40.694779554624
3.744,40.6846090697715
3.745,40.6741370816465
3.746,40.6633641689371
3.747,40.6522909153519
3.748,40.6409179095878
3.749,40.6292457452991
3.75,40.6172750210626
3.751,40.6050063403482
3.752,40.5924403114813
3.753,40.5795775476169
3.754,40.5664186667013
3.755,40.5529642914401
3.756,40.5392150492674
3.757,40.5251715723108
3.758,40.5108344973609
3.759,40.4962044658331
3.76,40.481282123741
3.761,40.4660681216582
3.762,40.450563114688
3.763,40.4347677624268
3.764,40.4186827289347
3.765,40.4023086826993
3.766,40.3856462966048
3.767,40.3686962478937
3.768,40.3514592181389
3.769,40.333935893207
3.77,40.3161269632257
3.771,40.2980331225487
3.772,40.2796550697253
3.773,40.2609935074615
3.774,40.242049142593
3.775,40.2228226860455
3.776,40.2033148528027
3.777,40.1835263618758
3.778,40.1634579362639
3.779,40.1431103029269
3.78,40.1224841927451
3.781,40.1015803404898
3.782,40.0803994847874
3.783,40.0589423680868
3.784,40.0372097366251
3.785,40.0152023403924
3.786,39.9929209331007
3.787,39.9703662721475
3.788,39.9475391185833
3.789,39.9244402370775
3.79,39.9010703958844
3.791,39.877430366809
3.792,39.8535209251747
3.793,39.829342849788
3.794,39.8048969229047
3.795,39.7801839301961
3.796,39.7552046607177
3.797,39.729959906872
3.798,39.7044504643761
3.799,39.6786771322297
3.8,39.6526407126773
3.801,39.6263420111798
3.802,39.5997818363777
3.803,39.5729610000574
3.804,39.5458803171177
3.805,39.5185406055405
3.806,39.4909426863488
3.807,39.4630873835828
3.808,39.4349755242582
3.809,39.4066079383401
3.81,39.3779854587037
3.811,39.3491089211048
3.812,39.3199791641446
3.813,39.2905970292389
3.814,39.2609633605804
3.815,39.2310790051121
3.816,39.2009448124895
3.817,39.170561635046
3.818,39.1399303277688
3.819,39.1090517482535
3.82,39.077926756685
3.821,39.0465562157918
3.822,39.0149409908232
3.823,38.9830819495098
3.824,38.9509799620371
3.825,38.9186359010079
3.826,38.8860506414127
3.827,38.8532250605963
3.828,38.8201600382258
3.829,38.7868564562591
3.83,38.7533151989123
3.831,38.7195371526248
3.832,38.6855232060341
3.833,38.6512742499379
3.834,38.6167911772641
3.835,38.5820748830386
3.836,38.5471262643574
3.837,38.5119462203486
3.838,38.4765356521463
3.839,38.4408954628561
3.84,38.4050265575266
3.841,38.3689298431138
3.842,38.3326062284544
3.843,38.2960566242343
3.844,38.2592819429536
3.845,38.2222830989012
3.846,38.1850610081196
3.847,38.1476165883784
3.848,38.1099507591385
3.849,38.0720644415265
3.85,38.033958558302
3.851,37.9956340338282
3.852,37.9570917940397
3.853,37.9183327664162
3.854,37.8793578799496
3.855,37.8401680651136
3.856,37.8007642538374
3.857,37.7611473794739
3.858,37.7213183767674
3.859,37.6812781818307
3.86,37.641027732109
3.861,37.6005679663568
3.862,37.5598998246028
3.863,37.5190242481261
3.864,37.4779421794236
3.865,37.4366545621843
3.866,37.3951623412584
3.867,37.3534664626285
3.868,37.3115678733846
3.869,37.2694675216902
3.87,37.227166356761
3.871,37.1846653288305
3.872,37.141965389124
3.873,37.0990674898358
3.874,37.0559725840928
3.875,37.0126816259323
3.876,36.9691955702761
3.877,36.9255153728972
3.878,36.8816419903976
3.879,36.8375763801808
3.88,36.7933195004202
3.881,36.7488723100394
3.882,36.704235768682
3.883,36.6594108366802
3.884,36.614398475037
3.885,36.5691996453953
3.886,36.5238153100119
3.887,36.4782464317309
3.888,36.4324939739603
3.889,36.3865589006423
3.89,36.3404421762317
3.891,36.2941447656674
3.892,36.2476676343486
3.893,36.2010117481093
3.894,36.154178073192
3.895,36.1071675762237
3.896,36.0599812241904
3.897,36.0126199844133
3.898,35.9650848245233
3.899,35.9173767124365
3.9,35.8694966163325
3.901,35.8214455046235
3.902,35.7732243459373
3.903,35.7248341090916
3.904,35.6762757630648
3.905,35.6275502769819
3.906,35.5786586200825
3.907,35.5296017617014
3.908,35.4803806712445
3.909,35.4309963181658
3.91,35.3814496719445
3.911,35.331741702062
3.912,35.2818733779783
3.913,35.2318456691112
3.914,35.1816595448128
3.915,35.1313159743465
3.916,35.0808159268674
3.917,35.0301603713957
3.918,34.9793502768004
3.919,34.9283866117739
3.92,34.877270344811
3.921,34.8260024441877
3.922,34.7745838779401
3.923,34.7230156138414
3.924,34.671298619386
3.925,34.6194338617621
3.926,34.5674223078352
3.927,34.5152649241245
3.928,34.4629626767857
3.929,34.4105165315887
3.93,34.3579274538968
3.931,34.3051964086485
3.932,34.2523243603364
3.933,34.1993122729869
3.934,34.1461611101417
3.935,34.0928718348382
3.936,34.0394454095882
3.937,33.9858827963621
3.938,33.9321849565671
3.939,33.878352851029
3.94,33.8243874399728
3.941,33.7702896830062
3.942,33.7160605390982
3.943,33.6617009665622
3.944,33.6072119230382
3.945,33.552594365474
3.946,33.497849250106
3.947,33.4429775324449
3.948,33.3879801672533
3.949,33.3328581085315
3.95,33.2776123095
3.951,33.2222437225808
3.952,33.1667532993798
3.953,33.1111419906719
3.954,33.0554107463826
3.955,32.9995605155718
3.956,32.9435922464166
3.957,32.8875068861961
3.958,32.8313053812734
3.959,32.7749886770804
3.96,32.7185577181025
3.961,32.6620134478606
3.962,32.6053568088964
3.963,32.5485887427588
3.964,32.4917101899835
3.965,32.4347220900828
3.966,32.3776253815267
3.967,32.3204210017298
3.968,32.2631098870352
3.969,32.2056929727009
3.97,32.1481711928841
3.971,32.0905454806253
3.972,32.0328167678383
3.973,31.974985985289
3.974,31.9170540625891
3.975,31.8590219281748
3.976,31.8008905092986
3.977,31.742660732012
3.978,31.6843335211513
3.979,31.6259098003294
3.98,31.5673904919142
3.981,31.5087765170233
3.982,31.4500687955058
3.983,31.3912682459299
3.984,31.3323757855718
3.985,31.2733923304021
3.986,31.2143187950735
3.987,31.1551560929054
3.988,31.0959051358762
3.989,31.0365668346079
3.99,30.9771420983552
3.991,30.917631834992
3.992,30.8580369510011
3.993,30.7983583514623
3.994,30.7385969400399
3.995,30.678753618971
3.996,30.6188292890558
3.997,30.5588248496442
3.998,30.4987411986263
3.999,30.4385792324197
4,30.3783398459604
4.001,30.3180239326907
4.002,30.2576323845488
4.003,30.1971660919586
4.004,30.1366259438187
4.005,30.0760128274926
4.006,30.0153276287979
4.007,29.9545712319968
4.008,29.8937445197859
4.009,29.8328483732853
4.01,29.771883672031
4.011,29.710851293964
4.012,29.6497521154191
4.013,29.5885870111194
4.014,29.5273568541631
4.015,29.4660625160161
4.016,29.4047048665043
4.017,29.3432847738012
4.018,29.2818031044216
4.019,29.2202607232129
4.02,29.1586584933452
4.021,29.096997276302
4.022,29.0352779318756
4.023,28.9735013181536
4.024,28.9116682915152
4.025,28.8497797066201
4.026,28.7878364164029
4.027,28.7258392720618
4.028,28.6637891230551
4.029,28.6016868170892
4.03,28.5395332001148
4.031,28.4773291163161
4.032,28.4150754081073
4.033,28.3527729161206
4.034,28.2904224792032
4.035,28.2280249344071
4.036,28.1655811169841
4.037,28.1030918603789
4.038,28.0405579962207
4.039,27.9779803543178
4.04,27.915359762651
4.041,27.8526970473665
4.042,27.7899930327699
4.043,27.7272485413197
4.044,27.6644643936214
4.045,27.6016414084215
4.046,27.5387804026002
4.047,27.4758821911669
4.048,27.4129475872543
4.049,27.3499774021115
4.05,27.2869724450995
4.051,27.2239335236852
4.052,27.1608614434357
4.053,27.0977570080129
4.054,27.0346210191697
4.055,26.9714542767421
4.056,26.9082575786463
4.057,26.8450317208723
4.058,26.7817774974798
4.059,26.7184957005937
4.06,26.6551871203972
4.061,26.5918525451297
4.062,26.5284927610812
4.063,26.4651085525864
4.064,26.4017007020231
4.065,26.338269989805
4.066,26.2748171943787
4.067,26.2113430922207
4.068,26.14784845783
4.069,26.0843340637272
4.07,26.0208006804497
4.071,25.9572490765476
4.072,25.893680018578
4.073,25.8300942711053
4.074,25.7664925966937
4.075,25.7028757559067
4.076,25.6392445073001
4.077,25.5755996074225
4.078,25.5119418108091
4.079,25.4482718699795
4.08,25.3845905354337
4.081,25.3208985556515
4.082,25.2571966770848
4.083,25.1934856441591
4.084,25.1297661992692
4.085,25.066039082774
4.086,25.0023050329972
4.087,24.9385647862227
4.088,24.8748190766919
4.089,24.8110686366015
4.09,24.7473141961016
4.091,24.6835564832921
4.092,24.6197962242205
4.093,24.5560341428808
4.094,24.4922709612092
4.095,24.428507399084
4.096,24.3647441743222
4.097,24.3009820026777
4.098,24.2372215978393
4.099,24.1734636714288
4.1,24.1097089329991
4.101,24.0459580900326
4.102,23.9822118479389
4.103,23.9184709100536
4.104,23.8547359776364
4.105,23.7910077498698
4.106,23.7272869238572
4.107,23.6635741946212
4.108,23.5998702551034
4.109,23.5361757961614
4.11,23.4724915065686
4.111,23.4088180730124
4.112,23.3451561800943
4.113,23.2815065103261
4.114,23.2178697441317
4.115,23.1542465598438
4.116,23.0906376337046
4.117,23.027043639864
4.118,22.9634652503787
4.119,22.8999031352115
4.12,22.8363579622311
4.121,22.7728303972096
4.122,22.709321103824
4.123,22.6458307436548
4.124,22.5823599761846
4.125,22.5189094587981
4.126,22.455479846782
4.127,22.3920717933242
4.128,22.3286859495134
4.129,22.2653229643385
4.13,22.2019834846883
4.131,22.1386681553523
4.132,22.0753776190195
4.133,22.0121125162771
4.134,21.9488734856131
4.135,21.8856611634145
4.136,21.8224761839664
4.137,21.759319179454
4.138,21.6961907799611
4.139,21.6330916134714
4.14,21.5700223058674
4.141,21.5069834809311
4.142,21.4439757603444
4.143,21.3809997636889
4.144,21.3180561084458
4.145,21.255145409998
4.146,21.1922682816279
4.147,21.1294253345194
4.148,21.0666171777584
4.149,21.0038444183325
4.15,20.9411076611308
4.151,20.8784075089468
4.152,20.815744562477
4.153,20.753119420321
4.154,20.6905326789844
4.155,20.6279849328774
4.156,20.5654767743163
4.157,20.5030087935238
4.158,20.4405815786308
4.159,20.3781957156757
4.16,20.3158517886058
4.161,20.2535503792786
4.162,20.191292067462
4.163,20.129077430836
4.164,20.0669070449921
4.165,20.0047814834357
4.166,19.942701317587
4.167,19.8806671167807
4.168,19.8186794482685
4.169,19.7567388772195
4.17,19.6948459667209
4.171,19.6330012777802
4.172,19.5712053693249
4.173,19.5094587982048
4.174,19.4477621191931
4.175,19.3861158849865
4.176,19.3245206462079
4.177,19.2629769514065
4.178,19.2014853470598
4.179,19.1400463775744
4.18,19.0786605852878
4.181,19.0173285104693
4.182,18.9560506913216
4.183,18.8948276639821
4.184,18.8336599625242
4.185,18.7725481189591
4.186,18.7114926632367
4.187,18.6504941232475
4.188,18.5895530248236
4.189,18.5286698917414
4.19,18.467845245721
4.191,18.4070796064299
4.192,18.3463734914835
4.193,18.2857274164462
4.194,18.2251418948345
4.195,18.1646174381166
4.196,18.1041545557162
4.197,18.0437537550122
4.198,17.9834155413416
4.199,17.923140418001
4.2,17.8629288862476
4.201,17.8027814453011
4.202,17.7426985923465
4.203,17.6826808225345
4.204,17.6227286289834
4.205,17.5628425027818
4.206,17.5030229329896
4.207,17.4432704066392
4.208,17.3835854087393
4.209,17.3239684222742
4.21,17.2644199282073
4.211,17.2049404054828
4.212,17.1455303310266
4.213,17.0861901797491
4.214,17.0269204245464
4.215,16.9677215363026
4.216,16.9085939838921
4.217,16.8495382341796
4.218,16.7905547520248
4.219,16.731644000282
4.22,16.6728064398026
4.221,16.6140425294383
4.222,16.5553527260409
4.223,16.496737484466
4.224,16.4381972575741
4.225,16.3797324962327
4.226,16.3213436493184
4.227,16.2630311637186
4.228,16.2047954843339
4.229,16.1466370540797
4.23,16.0885563138882
4.231,16.0305537027107
4.232,15.9726296575192
4.233,15.9147846133089
4.234,15.8570190030996
4.235,15.7993332579384
4.236,15.7417278069006
4.237,15.6842030770936
4.238,15.6267594936567
4.239,15.5693974797648
4.24,15.5121174566299
4.241,15.4549198435026
4.242,15.397805057675
4.243,15.3407735144826
4.244,15.2838256273055
4.245,15.2269618075713
4.246,15.170182464757
4.247,15.113488006391
4.248,15.0568788380548
4.249,15.0003553633855
4.25,14.9439179840775
4.251,14.8875670998853
4.252,14.8313031086242
4.253,14.775126406174
4.254,14.7190373864794
4.255,14.6630364415534
4.256,14.6071239614783
4.257,14.5513003344089
4.258,14.4955659465732
4.259,14.4399211822757
4.26,14.3843664238988
4.261,14.3289020519045
4.262,14.2735284448374
4.263,14.2182459793262
4.264,14.1630550300853
4.265,14.1079559699176
4.266,14.0529491697165
4.267,13.9980349984671
4.268,13.9432138232492
4.269,13.8884860092389
4.27,13.8338519197104
4.271,13.7793119160384
4.272,13.7248663577001
4.273,13.6705156022768
4.274,13.6162600054565
4.275,13.5620999210351
4.276,13.5080357009197
4.277,13.4540676951287
4.278,13.4001962517958
4.279,13.3464217171706
4.28,13.2927444356209
4.281,13.2391647496351
4.282,13.1856829998237
4.283,13.1322995249214
4.284,13.0790146617888
4.285,13.0258287454153
4.286,12.9727421089195
4.287,12.9197550835523
4.288,12.8668679986989
4.289,12.8140811818797
4.29,12.7613949587529
4.291,12.7088096531167
4.292,12.6563255869106
4.293,12.6039430802173
4.294,12.5516624512651
4.295,12.4994840164292
4.296,12.4474080902339
4.297,12.3954349853544
4.298,12.3435650126186
4.299,12.291798481009
4.3,12.240135697664
4.301,12.188576967881
4.302,12.1371225951168
4.303,12.08577288099
4.304,12.0345281252831
4.305,11.9833886259438
4.306,11.9323546790867
4.307,11.8814265789956
4.308,11.8306046181248
4.309,11.7798890871011
4.31,11.7292802747251
4.311,11.6787784679738
4.312,11.6283839520007
4.313,11.5780970101395
4.314,11.5279179239046
4.315,11.4778469729924
4.316,11.4278844352841
4.317,11.3780305868467
4.318,11.3282857019345
4.319,11.2786500529911
4.32,11.2291239106507
4.321,11.1797075437402
4.322,11.13040121928
4.323,11.0812052024863
4.324,11.0321197567722
4.325,10.9831451437497
4.326,10.9342816232308
4.327,10.8855294532291
4.328,10.8368888899617
4.329,10.7883601878499
4.33,10.7399435995219
4.331,10.6916393758131
4.332,10.6434477657679
4.333,10.5953690166418
4.334,10.547403373902
4.335,10.4995510812291
4.336,10.4518123805186
4.337,10.4041875118822
4.338,10.3566767136493
4.339,10.3092802223681
4.34,10.2619982728074
4.341,10.2148310979574
4.342,10.1677789290313
4.343,10.120841995467
4.344,10.0740205249274
4.345,10.0273147433023
4.346,9.98072487471045
4.347,9.9342511414989
4.348,9.88789376424599
4.349,9.84165296176183
4.35,9.79552895108931
4.351,9.74952194750586
4.352,9.70363216452408
4.353,9.65785981389352
4.354,9.61220510560109
4.355,9.56666824787279
4.356,9.52124944717464
4.357,9.47594890821364
4.358,9.43076683393913
4.359,9.38570342554366
4.36,9.34075888246431
4.361,9.29593340238304
4.362,9.25122718122907
4.363,9.20664041317833
4.364,9.16217329065572
4.365,9.11782600433542
4.366,9.07359874314205
4.367,9.02949169425174
4.368,8.98550504309297
4.369,8.94163897334758
4.37,8.89789366695154
4.371,8.85426930409621
4.372,8.81076606322886
4.373,8.76738412105387
4.374,8.72412365253319
4.375,8.68098483088807
4.376,8.63796782759871
4.377,8.59507281240602
4.378,8.55229995331223
4.379,8.50964941658157
4.38,8.46712136674115
4.381,8.42471596658178
4.382,8.38243337715881
4.383,8.34027375779276
4.384,8.29823726607041
4.385,8.25632405784505
4.386,8.21453428723772
4.387,8.17286810663778
4.388,8.13132566670353
4.389,8.08990711636321
4.39,8.0486126028153
4.391,8.00744227152992
4.392,7.96639626624878
4.393,7.92547472898624
4.394,7.88467780003043
4.395,7.84400561794295
4.396,7.80345831956067
4.397,7.76303603999562
4.398,7.72273891263606
4.399,7.68256706914714
4.4,7.64252063947145
4.401,7.60259975182984
4.402,7.56280453272214
4.403,7.52313510692774
4.404,7.48359159750637
4.405,7.44417412579875
4.406,7.40488281142735
4.407,7.36571777229718
4.408,7.3266791245963
4.409,7.28776698279656
4.41,7.24898145965487
4.411,7.21032266621317
4.412,7.17179071179959
4.413,7.1333857040293
4.414,7.09510774880525
4.415,7.0569569503187
4.416,7.0189334110505
4.417,6.98103723177159
4.418,6.94326851154397
4.419,6.90562734772156
4.42,6.86811383595132
4.421,6.8307280701738
4.422,6.79347014262428
4.423,6.75634014383416
4.424,6.71933816263108
4.425,6.68246428614078
4.426,6.6457185997881
4.427,6.60910118729755
4.428,6.5726121306951
4.429,6.53625151030904
4.43,6.50001940477142
4.431,6.4639158910191
4.432,6.42794104429548
4.433,6.39209493815155
4.434,6.35637764444748
4.435,6.32078923335412
4.436,6.28532977335477
4.437,6.2499993312464
4.438,6.21479797214165
4.439,6.1797257594707
4.44,6.14478275498277
4.441,6.10996901874824
4.442,6.07528460916087
4.443,6.04072958293938
4.444,6.00630399513015
4.445,5.9720078991091
4.446,5.93784134658428
4.447,5.90380438759828
4.448,5.86989707053073
4.449,5.83611944210103
4.45,5.80247154737127
4.451,5.76895342974886
4.452,5.7355651309899
4.453,5.70230669120202
4.454,5.66917814884789
4.455,5.63617954074874
4.456,5.60331090208766
4.457,5.57057226641349
4.458,5.5379636656449
4.459,5.50548513007415
4.46,5.47313668837152
4.461,5.44091836758962
4.462,5.40883019316812
4.463,5.3768721889384
4.464,5.34504437712855
4.465,5.31334677836877
4.466,5.28177941169649
4.467,5.25034229456219
4.468,5.21903544283541
4.469,5.18785887081051
4.47,5.15681259121316
4.471,5.12589661520737
4.472,5.09511095240173
4.473,5.06445561085702
4.474,5.03393059709367
4.475,5.00353591609935
4.476,4.9732715713371
4.477,4.94313756475388
4.478,4.91313389678922
4.479,4.8832605663842
4.48,4.85351757099121
4.481,4.82390490658351
4.482,4.79442256766554
4.483,4.76507054728354
4.484,4.73584883703682
4.485,4.70675742708873
4.486,4.67779630617897
4.487,4.64896546163617
4.488,4.62026487939015
4.489,4.59169454398582
4.49,4.56325443859685
4.491,4.53494454504013
4.492,4.50676484379077
4.493,4.47871531399766
4.494,4.45079593349949
4.495,4.42300667884172
4.496,4.39534752529383
4.497,4.36781844686743
4.498,4.34041941633503
4.499,4.31315040524942
4.5,4.28601138396397
4.501,4.25900232165339
4.502,4.23212318633558
4.503,4.20537394489434
4.504,4.17875456310229
4.505,4.15226500564562
4.506,4.1259052361489
4.507,4.09967521720134
4.508,4.0735749103838
4.509,4.04760427629682
4.51,4.02176327458969
4.511,3.99605186399075
4.512,3.97047000233843
4.513,3.94501764661387
4.514,3.91969475297439
4.515,3.89450127678834
4.516,3.8694371726714
4.517,3.84450239452367
4.518,3.8196968955686
4.519,3.79502062839341
4.52,3.77047354499034
4.521,3.74605559680015
4.522,3.72176673475666
4.523,3.6976069093332
4.524,3.67357607059061
4.525,3.64967416822701
4.526,3.6259011516293
4.527,3.60225696992671
4.528,3.57874157204599
4.529,3.55535490676888
4.53,3.53209692279141
4.531,3.50896756878546
4.532,3.48596679346261
4.533,3.46309454563991
4.534,3.44035077430847
4.535,3.41773542870444
4.536,3.39524845838199
4.537,3.37288981328971
4.538,3.3506594438491
4.539,3.32855730103626
4.54,3.30658333646622
4.541,3.28473750248058
4.542,3.26301975223792
4.543,3.24143003980778
4.544,3.2199683202677
4.545,3.1986345498041
4.546,3.17742868581619
4.547,3.15635068702417
4.548,3.13540051358095
4.549,3.11457812718782
4.55,3.09388349121442
4.551,3.07331657082302
4.552,3.05287733309674
4.553,3.03256574717306
4.554,3.01238178438142
4.555,2.99232541838612
4.556,2.97239662533405
4.557,2.95259538400779
4.558,2.93292167598408
4.559,2.913375485798
4.56,2.89395680111268
4.561,2.87466561289542
4.562,2.85550191559963
4.563,2.83646570735347
4.564,2.81755699015509
4.565,2.79877577007458
4.566,2.78012205746306
4.567,2.76159586716953
4.568,2.74319721876455
4.569,2.72492613677243
4.57,2.70678265091116
4.571,2.68876679634091
4.572,2.67087861392094
4.573,2.65311815047564
4.574,2.63548545906965
4.575,2.61798059929255
4.576,2.6006036375532
4.577,2.58335464738445
4.578,2.56623370975781
4.579,2.54924091340929
4.58,2.53237635517599
4.581,2.51564014034403
4.582,2.49903238300827
4.583,2.48255320644406
4.584,2.46620274349092
4.585,2.44998113694937
4.586,2.43388853999037
4.587,2.41792511657812
4.588,2.40209104190645
4.589,2.38638650284913
4.59,2.37081169842428
4.591,2.35536684027332
4.592,2.34005215315462
4.593,2.32486787545225
4.594,2.30981425969972
4.595,2.29489157311942
4.596,2.28010009817768
4.597,2.26544013315529
4.598,2.25091199273431
4.599,2.23651600860063
4.6,2.22225253006256
4.601,2.20812192468542
4.602,2.19412457894196
4.603,2.18026089887854
4.604,2.16653131079676
4.605,2.1529362619503
4.606,2.13947622125648
4.607,2.12615168002207
4.608,2.11296315268265
4.609,2.09991117755491
4.61,2.08699631760071
4.611,2.07421916120212
4.612,2.06158032294614
4.613,2.04908044441739
4.614,2.03672019499761
4.615,2.02450027266982
4.616,2.01242140482509
4.617,2.00048434906966
