Freq [GHz],"Simul_cang_deg(S(2,1)) [deg]",Measure_S21 Phase(°)
4.094,-0.638442342,-0.48142764
4.095,-0.638476764,-0.50150698
4.096,-0.638510896,-0.52068567
4.097,-0.638544737,-0.54203373
4.098,-0.638578289,-0.33567679
4.099,-0.638611552,-0.67179638
4.1,-0.638644527,-0.51798224
4.101,-0.638677213,-0.53695482
4.102,-0.638709612,-0.47574535
4.103,-0.638741724,-0.43867624
4.104,-0.638773549,-0.27732626
4.105,-0.638805089,-0.48904592
4.106,-0.638836343,-0.53473783
4.107,-0.638867312,-0.37684491
4.108,-0.638897997,-0.33161107
4.109,-0.638928398,-0.50279683
4.11,-0.638958515,-0.51037067
4.111,-0.638988351,-0.45904192
4.112,-0.639017904,-0.48051614
4.113,-0.639047177,-0.45222679
4.114,-0.639076168,-0.45455667
4.115,-0.63910488,-0.51813716
4.116,-0.639133312,-0.45098251
4.117,-0.639161465,-0.57119
4.118,-0.639189341,-0.36420786
4.119,-0.639216939,-0.50515485
4.12,-0.63924426,-0.45333326
4.121,-0.639271306,-0.54793066
4.122,-0.639298076,-0.32375279
4.123,-0.639324572,-0.27725285
4.124,-0.639350795,-0.52734172
4.125,-0.639376744,-0.47661206
4.126,-0.639402421,-0.51924378
4.127,-0.639427827,-0.58575141
4.128,-0.639452962,-0.5444231
4.129,-0.639477827,-0.53738123
4.13,-0.639502423,-0.3880401
4.131,-0.639526751,-0.59819651
4.132,-0.639550812,-0.43288344
4.133,-0.639574606,-0.45672387
4.134,-0.639598134,-0.32338199
4.135,-0.639621398,-0.54272175
4.136,-0.639644398,-0.37705451
4.137,-0.639667134,-0.42308614
4.138,-0.639689609,-0.15521644
4.139,-0.639711822,-0.4493897
4.14,-0.639733775,-0.54046398
4.141,-0.639755468,-0.34741592
4.142,-0.639776903,-0.41210899
4.143,-0.639798081,-0.24830446
4.144,-0.639819001,-0.3117927
4.145,-0.639839667,-0.51505542
4.146,-0.639860078,-0.49575153
4.147,-0.639880235,-0.4969658
4.148,-0.639900139,-0.44873309
4.149,-0.639919792,-0.44786894
4.15,-0.639939195,-0.38370895
4.151,-0.639958348,-0.40341789
4.152,-0.639977252,-0.40104043
4.153,-0.63999591,-0.49269667
4.154,-0.64001432,-0.32291928
4.155,-0.640032486,-0.40003854
4.156,-0.640050408,-0.4890044
4.157,-0.640068086,-0.60205466
4.158,-0.640085523,-0.48960546
4.159,-0.640102718,-0.42551643
4.16,-0.640119675,-0.41809025
4.161,-0.640136392,-0.32920516
4.162,-0.640152873,-0.50190508
4.163,-0.640169117,-0.22797909
4.164,-0.640185126,-0.16572323
4.165,-0.640200902,-0.45742562
4.166,-0.640216445,-0.33789581
4.167,-0.640231757,-0.44539467
4.168,-0.640246838,-0.43999431
4.169,-0.640261691,-0.39611402
4.17,-0.640276316,-0.24708885
4.171,-0.640290715,-0.42295572
4.172,-0.640304888,-0.42811325
4.173,-0.640318838,-0.28428954
4.174,-0.640332566,-0.38134491
4.175,-0.640346072,-0.27000627
4.176,-0.640359358,-0.45787817
4.177,-0.640372426,-0.29116663
4.178,-0.640385277,-0.2504288
4.179,-0.640397911,-0.36522189
4.18,-0.640410332,-0.27889103
4.181,-0.640422539,-0.40629065
4.182,-0.640434534,-0.3137784
4.183,-0.640446319,-0.31325716
4.184,-0.640457895,-0.24072295
4.185,-0.640469264,-0.39010999
4.186,-0.640480427,-0.3467142
4.187,-0.640491385,-0.32200184
4.188,-0.640502139,-0.27687576
4.189,-0.640512692,-0.25691241
4.19,-0.640523045,-0.073089913
4.191,-0.640533199,-0.42470011
4.192,-0.640543156,-0.1338063
4.193,-0.640552916,-0.25603244
4.194,-0.640562483,-0.23332004
4.195,-0.640571857,-0.27949291
4.196,-0.64058104,-0.26593143
4.197,-0.640590033,-0.29191357
4.198,-0.640598837,-0.27955604
4.199,-0.640607456,-0.33617026
4.2,-0.640615889,-0.24905781
4.201,-0.640624139,-0.36361137
4.202,-0.640632207,-0.13460694
4.203,-0.640640096,-0.37535805
4.204,-0.640647805,-0.43863139
4.205,-0.640655338,-0.21756952
4.206,-0.640662695,-0.32094413
4.207,-0.640669879,-0.34120145
4.208,-0.640676891,-0.1457274
4.209,-0.640683733,-0.36914179
4.21,-0.640690406,-0.090370059
4.211,-0.640696912,-0.44389066
4.212,-0.640703253,-0.40208393
4.213,-0.640709431,-0.12383516
4.214,-0.640715446,-0.071813449
4.215,-0.640721302,-0.31173897
4.216,-0.640727,-0.39799023
4.217,-0.640732541,-0.25093529
4.218,-0.640737927,-0.095737539
4.219,-0.640743161,-0.24754097
4.22,-0.640748243,-0.18189213
4.221,-0.640753176,-0.15386657
4.222,-0.640757962,-0.3481763
4.223,-0.640762601,-0.2516765
4.224,-0.640767097,-0.3138833
4.225,-0.640771451,-0.21537001
4.226,-0.640775665,-0.25304428
4.227,-0.64077974,-0.088102818
4.228,-0.640783679,-0.22999193
4.229,-0.640787483,-0.24000877
4.23,-0.640791154,-0.2835623
4.231,-0.640794695,-0.25120097
4.232,-0.640798107,-0.33779046
4.233,-0.640801391,-0.20954801
4.234,-0.640804551,-0.2438354
4.235,-0.640807588,-0.29763976
4.236,-0.640810503,-0.024163675
4.237,-0.6408133,-0.12057645
4.238,-0.640815979,-0.16305961
4.239,-0.640818543,-0.22228929
4.24,-0.640820993,-0.30886367
4.241,-0.640823333,-0.16569205
4.242,-0.640825563,-0.28233814
4.243,-0.640827685,-0.010799811
4.244,-0.640829703,-0.24998046
4.245,-0.640831617,-0.2171938
4.246,-0.640833431,-0.17808349
4.247,-0.640835145,-0.001542336
4.248,-0.640836762,-0.027578002
4.249,-0.640838284,-0.14932615
4.25,-0.640839714,-0.19147627
4.251,-0.640841052,-0.031769656
4.252,-0.640842302,-0.30296513
4.253,-0.640843465,-0.03487527
4.254,-0.640844544,-0.076062918
4.255,-0.64084554,-0.1108337
4.256,-0.640846457,-0.18507141
4.257,-0.640847295,-0.38481325
4.258,-0.640848057,-0.036684476
4.259,-0.640848745,-0.34313858
4.26,-0.640849362,-0.22046529
4.261,-0.64084991,-0.12329572
4.262,-0.64085039,0.037053283
4.263,-0.640850805,-0.22930732
4.264,-0.640851158,-0.14591517
4.265,-0.64085145,-0.19862589
4.266,-0.640851683,-0.18804346
4.267,-0.64085186,-0.28212893
4.268,-0.640851984,-0.09618675
4.269,-0.640852055,-0.21924348
4.27,-0.640852077,-0.11258554
4.271,-0.640852052,-0.13840908
4.272,-0.640851983,-0.310637
4.273,-0.64085187,-0.1501987
4.274,-0.640851717,-0.085348755
4.275,-0.640851526,-0.17814453
4.276,-0.6408513,-0.19140574
4.277,-0.640851039,-0.14154816
4.278,-0.640850748,-0.041809868
4.279,-0.640850428,-0.15459433
4.28,-0.640850081,-0.132902
4.281,-0.640849711,0.012022489
4.282,-0.640849318,-0.22357558
4.283,-0.640848906,-0.15488692
4.284,-0.640848477,-0.14856902
4.285,-0.640848033,-0.19224413
4.286,-0.640847577,-0.24077351
4.287,-0.640847111,-0.17171387
4.288,-0.640846637,-0.15554647
4.289,-0.640846158,0.047451619
4.29,-0.640845676,-0.1271379
4.291,-0.640845194,0.011040658
4.292,-0.640844714,-0.037949897
4.293,-0.640844238,-0.13502075
4.294,-0.640843769,-0.096589521
4.295,-0.640843309,-0.020515271
4.296,-0.640842861,-0.1546239
4.297,-0.640842428,-0.11826375
4.298,-0.64084201,-0.11068954
4.299,-0.640841612,-0.18805833
4.3,-0.640841236,0.012237443
4.301,-0.640840883,-0.060622867
4.302,-0.640840557,-0.11085207
4.303,-0.64084026,-0.11830499
4.304,-0.640839995,-0.13960524
4.305,-0.640839763,-0.11311182
4.306,-0.640839568,-0.054841656
4.307,-0.640839412,-0.15687123
4.308,-0.640839297,-0.06715405
4.309,-0.640839226,-0.17501336
4.31,-0.640839202,-0.27121702
4.311,-0.640839226,-0.1869061
4.312,-0.640839302,-0.094334222
4.313,-0.640839433,-0.18211402
4.314,-0.64083962,-0.1288842
4.315,-0.640839866,0.15966739
4.316,-0.640840173,0.014528897
4.317,-0.640840545,0.019595183
4.318,-0.640840984,-0.11577097
4.319,-0.640841492,-0.12832458
4.32,-0.640842072,-0.07095471
4.321,-0.640842726,-0.039370719
4.322,-0.640843458,-0.22982341
4.323,-0.640844269,-0.026993802
4.324,-0.640845163,0.13814455
4.325,-0.640846141,-0.055954546
4.326,-0.640847206,-0.066711456
4.327,-0.640848362,0.097213991
4.328,-0.64084961,-0.042280603
4.329,-0.640850954,0.005269721
4.33,-0.640852395,-0.046671748
4.331,-0.640853936,0.041292049
4.332,-0.640855581,-0.22600453
4.333,-0.640857331,-0.13868152
4.334,-0.640859189,-0.034681451
4.335,-0.640861159,-0.073977292
4.336,-0.640863241,-0.001040062
4.337,-0.64086544,0.080509871
4.338,-0.640867757,0.12020543
4.339,-0.640870196,0.040913805
4.34,-0.640872759,0.071492501
4.341,-0.640875448,-0.16516279
4.342,-0.640878267,-0.068301402
4.343,-0.640881217,-0.014982325
4.344,-0.640884302,0.008261435
4.345,-0.640887524,-0.11190306
4.346,-0.640890886,0.1746361
4.347,-0.64089439,-0.087830901
4.348,-0.640898039,-0.18599999
4.349,-0.640901836,0.033776946
4.35,-0.640905783,0.049340688
4.351,-0.640909883,-0.19279036
4.352,-0.640914139,-0.10792053
4.353,-0.640918553,0.040823836
4.354,-0.640923129,0.11812776
4.355,-0.640927867,0.054055776
4.356,-0.640932772,-0.16276449
4.357,-0.640937846,-0.10864671
4.358,-0.640943091,0.19542512
4.359,-0.64094851,-0.05811964
4.36,-0.640954107,0.000850766
4.361,-0.640959882,-0.17106974
4.362,-0.64096584,0.057685338
4.363,-0.640971983,-0.055728186
4.364,-0.640978313,0.097491823
4.365,-0.640984833,0.054761801
4.366,-0.640991546,-0.14206561
4.367,-0.640998454,0.068678372
4.368,-0.64100556,0.084112957
4.369,-0.641012867,0.073441625
4.37,-0.641020377,-0.012032689
4.371,-0.641028092,0.083315961
4.372,-0.641036017,0.15289359
4.373,-0.641044153,0.076152004
4.374,-0.641052502,-0.15854222
4.375,-0.641061068,0.12814727
4.376,-0.641069853,-0.016943736
4.377,-0.64107886,0.049997769
4.378,-0.641088091,-0.060824104
4.379,-0.641097549,-0.19226849
4.38,-0.641107236,0.092794761
4.381,-0.641117156,0.1101324
4.382,-0.641127311,0.17563875
4.383,-0.641137703,-0.074402519
4.384,-0.641148335,0.089264534
4.385,-0.641159209,0.026791928
4.386,-0.641170329,0.10325919
4.387,-0.641181697,-0.077483527
4.388,-0.641193315,-0.16274507
4.389,-0.641205186,-0.075102426
4.39,-0.641217313,-0.016112601
4.391,-0.641229698,-0.024427364
4.392,-0.641242343,-0.063717633
4.393,-0.641255252,0.073408544
4.394,-0.641268427,0.094624676
4.395,-0.64128187,0.13958195
4.396,-0.641295585,0.050320804
4.397,-0.641309572,0.009123039
4.398,-0.641323836,0.018763816
4.399,-0.641338379,0.02492298
4.4,-0.641353203,0.019961542
4.401,-0.64136831,0.11350545
4.402,-0.641383704,0.091463841
4.403,-0.641399386,-0.047080342
4.404,-0.64141536,0.039909996
4.405,-0.641431627,0.078810029
4.406,-0.641448191,-0.13404074
4.407,-0.641465053,0.1366592
4.408,-0.641482217,0.018880768
4.409,-0.641499684,0.10286488
4.41,-0.641517457,0.093235008
4.411,-0.641535539,-0.076934934
4.412,-0.641553933,0.10066438
4.413,-0.641572639,0.14425345
4.414,-0.641591662,-0.000157243
4.415,-0.641611003,0.12753384
4.416,-0.641630665,0.064826585
4.417,-0.64165065,0.10037831
4.418,-0.641670961,-0.11611187
4.419,-0.6416916,0.14983879
4.42,-0.641712569,-0.01022292
4.421,-0.641733871,0.14978088
4.422,-0.641755508,-0.039579827
4.423,-0.641777483,0.040675569
4.424,-0.641799798,0.073349297
4.425,-0.641822454,0.041301381
4.426,-0.641845456,0.064043023
4.427,-0.641868804,-0.04541884
4.428,-0.641892502,0.12710485
4.429,-0.641916551,0.15881552
4.43,-0.641940953,0.071482383
4.431,-0.641965712,0.069956116
4.432,-0.641990829,0.12536851
4.433,-0.642016307,0.054496374
4.434,-0.642042147,0.17386532
4.435,-0.642068353,-0.01689609
4.436,-0.642094926,0.15115532
4.437,-0.642121868,0.094905667
4.438,-0.642149182,0.02013132
4.439,-0.64217687,0.20750852
4.44,-0.642204934,0.10177124
4.441,-0.642233376,0.11250263
4.442,-0.642262199,0.10807527
4.443,-0.642291404,-0.06053514
4.444,-0.642320994,0.14730418
4.445,-0.64235097,0.14561325
4.446,-0.642381335,0.11007722
4.447,-0.642412091,0.068752587
4.448,-0.642443241,0.1619924
4.449,-0.642474785,0.12118487
4.45,-0.642506726,0.11993381
4.451,-0.642539066,0.23806083
4.452,-0.642571808,0.017212596
4.453,-0.642604952,-0.07572937
4.454,-0.642638502,0.050730068
4.455,-0.642672458,0.13567263
4.456,-0.642706824,0.11900416
4.457,-0.642741601,-0.017607924
4.458,-0.64277679,0.10516927
4.459,-0.642812394,0.11899377
4.46,-0.642848415,0.067092687
4.461,-0.642884854,-0.036758654
4.462,-0.642921714,0.20083286
4.463,-0.642958996,0.069935821
4.464,-0.642996702,0.24510895
4.465,-0.643034834,-0.036682405
4.466,-0.643073393,0.32745773
4.467,-0.643112382,0.099882402
4.468,-0.643151802,0.14771456
4.469,-0.643191655,0.081028379
4.47,-0.643231942,-0.033389464
4.471,-0.643272666,-0.068764433
4.472,-0.643313827,0.13693871
4.473,-0.643355429,0.25690702
4.474,-0.643397471,0.15222953
4.475,-0.643439957,0.018029204
4.476,-0.643482887,0.062752441
4.477,-0.643526263,0.002943096
4.478,-0.643570087,0.023327902
4.479,-0.643614359,0.16027077
4.48,-0.643659083,0.017858434
4.481,-0.643704259,0.079063885
4.482,-0.643749888,0.11995501
4.483,-0.643795973,-0.002370525
4.484,-0.643842514,0.19585843
4.485,-0.643889514,0.10196202
4.486,-0.643936972,0.2182208
4.487,-0.643984892,0.19885784
4.488,-0.644033274,0.01241287
4.489,-0.644082119,0.10729185
4.49,-0.644131429,0.031983085
4.491,-0.644181205,0.079317771
4.492,-0.644231448,0.14679596
4.493,-0.64428216,0.13098113
4.494,-0.644333342,0.14555737
4.495,-0.644384995,0.12999626
4.496,-0.64443712,0.25176895
4.497,-0.644489719,0.30377883
4.498,-0.644542792,0.10498799
4.499,-0.64459634,-0.086287946
4.5,-0.644650366,0.046483971
4.501,-0.644704869,0.16999656
4.502,-0.64475985,-0.055970907
4.503,-0.644815312,0.11542544
4.504,-0.644871254,0.013384948
4.505,-0.644927678,0.18724875
4.506,-0.644984584,0.012456088
4.507,-0.645041974,-0.035671953
4.508,-0.645099849,0.087231934
4.509,-0.645158208,0.12292909
4.51,-0.645217054,-0.072067663
4.511,-0.645276387,0.060394894
4.512,-0.645336207,-0.028401231
4.513,-0.645396516,0.10318487
4.514,-0.645457314,0.12741998
4.515,-0.645518601,0.044066802
4.516,-0.64558038,0.2174546
4.517,-0.645642649,0.045159485
4.518,-0.64570541,0.10765847
4.519,-0.645768663,-0.10860372
4.52,-0.645832409,0.095669791
4.521,-0.645896649,0.013193055
4.522,-0.645961382,0.10094247
4.523,-0.64602661,0.054623891
4.524,-0.646092332,0.14323451
4.525,-0.64615855,-0.049532313
4.526,-0.646225263,0.038039174
4.527,-0.646292472,-0.01518921
4.528,-0.646360177,-0.059094585
4.529,-0.646428379,0.051327914
4.53,-0.646497077,0.06583263
4.531,-0.646566273,-0.029720094
4.532,-0.646635966,0.054812409
4.533,-0.646706155,0.073456161
4.534,-0.646776843,0.10239364
4.535,-0.646848028,0.018336153
4.536,-0.64691971,0.084352396
4.537,-0.646991891,0.016597038
4.538,-0.647064568,0.08433906
4.539,-0.647137744,0.043150164
4.54,-0.647211417,0.003567211
4.541,-0.647285587,-0.001628108
4.542,-0.647360255,-0.049330369
4.543,-0.64743542,0.13206756
4.544,-0.647511082,0.026277412
4.545,-0.647587241,0.16003999
4.546,-0.647663896,-0.074544616
4.547,-0.647741047,0.090487473
4.548,-0.647818694,0.087576926
4.549,-0.647896837,-0.029122617
4.55,-0.647975474,-0.056893621
4.551,-0.648054607,-0.021734426
4.552,-0.648134233,0.19954839
4.553,-0.648214353,0.05796707
4.554,-0.648294966,-0.003861482
4.555,-0.648376072,-0.087524273
4.556,-0.648457669,0.076669373
4.557,-0.648539758,-0.16565308
4.558,-0.648622337,-0.012465049
4.559,-0.648705406,0.038526274
4.56,-0.648788964,-0.071497589
4.561,-0.648873011,0.05070626
4.562,-0.648957545,0.10824466
4.563,-0.649042565,-0.15961792
4.564,-0.649128071,-0.012678644
4.565,-0.649214061,0.034387112
4.566,-0.649300535,-0.009435003
4.567,-0.649387492,-0.06688606
4.568,-0.64947493,-0.036653124
4.569,-0.649562849,-0.20015374
4.57,-0.649651247,-0.062703602
4.571,-0.649740123,-0.18004084
4.572,-0.649829475,-0.035101816
4.573,-0.649919304,-0.056940474
4.574,-0.650009607,-0.093979314
4.575,-0.650100382,-0.16298661
4.576,-0.650191629,-0.055434983
4.577,-0.650283347,-0.13876142
4.578,-0.650375533,-0.041834023
4.579,-0.650468186,-0.16609107
4.58,-0.650561304,-0.18484795
4.581,-0.650654887,0.068664774
4.582,-0.650748931,-0.027628263
4.583,-0.650843437,-0.19156906
4.584,-0.650938401,-0.19622475
4.585,-0.651033823,-0.069549181
4.586,-0.651129699,0.015445499
4.587,-0.65122603,-0.037091039
4.588,-0.651322811,0.10373943
4.589,-0.651420043,-0.088885911
4.59,-0.651517722,-0.19685997
4.591,-0.651615847,-0.097994886
4.592,-0.651714415,0.005286022
4.593,-0.651813425,-0.070268579
4.594,-0.651912874,-0.059590153
4.595,-0.65201276,-0.043427411
4.596,-0.652113081,-0.1440628
4.597,-0.652213834,-0.14420719
4.598,-0.652315018,-0.080736622
4.599,-0.652416629,-0.07975769
4.6,-0.652518666,0.036427341
4.601,-0.652621126,-0.24111526
4.602,-0.652724006,-0.14583802
4.603,-0.652827304,-0.24389446
4.604,-0.652931017,-0.11449766
4.605,-0.653035142,-0.064262919
4.606,-0.653139678,-0.071044266
4.607,-0.65324462,-0.1495357
4.608,-0.653349966,-0.063143015
4.609,-0.653455714,-0.072596326
4.61,-0.653561861,-0.1507557
4.611,-0.653668403,-0.041737653
4.612,-0.653775337,-0.066964246
4.613,-0.653882662,-0.15048929
4.614,-0.653990372,-0.13946208
4.615,-0.654098466,-0.11424964
4.616,-0.654206939,-0.080280267
4.617,-0.65431579,-0.09751045
4.618,-0.654425014,-0.16374525
4.619,-0.654534608,-0.16246358
4.62,-0.654644569,-0.070763081
4.621,-0.654754894,-0.15349992
4.622,-0.654865578,-0.12601699
4.623,-0.654976619,-0.28931704
4.624,-0.655088012,-0.32047376
4.625,-0.655199755,-0.15923038
4.626,-0.655311843,-0.22637096
4.627,-0.655424272,-0.12992699
4.628,-0.65553704,-0.10758427
4.629,-0.655650141,-0.24329521
4.63,-0.655763573,-0.18678997
4.631,-0.655877331,0.030780362
4.632,-0.655991411,-0.041981649
4.633,-0.656105809,-0.079520702
4.634,-0.656220521,-0.24011172
4.635,-0.656335543,-0.24030961
4.636,-0.65645087,-0.24512516
4.637,-0.656566499,-0.10362182
4.638,-0.656682425,-0.070658721
4.639,-0.656798644,-0.18346409
4.64,-0.656915151,-0.21218681
4.641,-0.657031942,-0.23596884
4.642,-0.657149012,-0.12231842
4.643,-0.657266356,-0.1558806
4.644,-0.657383971,-0.26195434
4.645,-0.657501851,-0.22938718
4.646,-0.657619992,-0.08716251
4.647,-0.657738388,-0.25068393
4.648,-0.657857035,-0.17519006
4.649,-0.657975928,-0.091158926
4.65,-0.658095062,-0.18604854
4.651,-0.658214433,-0.085100286
4.652,-0.658334034,-0.07784608
4.653,-0.658453861,-0.18720442
4.654,-0.658573908,-0.025516149
4.655,-0.658694171,-0.31162
4.656,-0.658814644,-0.21960935
4.657,-0.658935321,-0.27581018
4.658,-0.659056198,-0.13503619
4.659,-0.659177269,-0.27628893
4.66,-0.659298528,-0.26431617
4.661,-0.659419969,-0.27976057
4.662,-0.659541587,-0.21911539
4.663,-0.659663377,-0.33003557
4.664,-0.659785332,-0.1985065
4.665,-0.659907447,-0.111522
4.666,-0.660029716,-0.26775917
4.667,-0.660152133,-0.26958612
4.668,-0.660274691,-0.26217961
4.669,-0.660397386,-0.25478214
4.67,-0.66052021,-0.20290753
4.671,-0.660643158,-0.11386104
4.672,-0.660766223,-0.22184031
4.673,-0.660889399,-0.23319615
4.674,-0.66101268,-0.18186057
4.675,-0.661136059,-0.20647575
4.676,-0.66125953,-0.28663141
4.677,-0.661383087,-0.16768725
4.678,-0.661506722,-0.2052424
4.679,-0.661630429,-0.367475
4.68,-0.661754202,-0.16155486
4.681,-0.661878033,-0.17717701
4.682,-0.662001916,-0.31705984
4.683,-0.662125844,-0.25480619
4.684,-0.66224981,-0.10962953
4.685,-0.662373807,-0.37408984
4.686,-0.662497828,-0.19117209
4.687,-0.662621865,-0.23375045
4.688,-0.662745912,-0.24266085
4.689,-0.662869962,-0.24407575
4.69,-0.662994006,-0.30946878
4.691,-0.663118038,-0.16014834
4.692,-0.663242051,-0.16223767
4.693,-0.663366036,-0.38179046
4.694,-0.663489986,-0.3485164
4.695,-0.663613894,-0.26213011
4.696,-0.663737752,-0.21592161
4.697,-0.663861551,-0.29973018
4.698,-0.663985285,-0.21284743
4.699,-0.664108946,-0.15720898
4.7,-0.664232525,-0.21444228
4.701,-0.664356015,-0.26627505
4.702,-0.664479407,-0.23247451
4.703,-0.664602693,-0.012076139
4.704,-0.664725866,-0.37326631
4.705,-0.664848917,-0.13397013
4.706,-0.664971837,-0.32315093
4.707,-0.665094618,-0.13723166
4.708,-0.665217253,-0.24161643
4.709,-0.665339731,-0.27283213
4.71,-0.665462046,-0.1401547
4.711,-0.665584187,-0.10841981
4.712,-0.665706147,-0.29256332
4.713,-0.665827917,-0.37372878
4.714,-0.665949488,-0.46292356
4.715,-0.66607085,-0.36807954
4.716,-0.666191996,-0.28345919
4.717,-0.666312916,-0.20355389
4.718,-0.666433601,-0.27152047
4.719,-0.666554041,-0.15667342
4.72,-0.666674229,-0.25382695
4.721,-0.666794154,-0.17034119
4.722,-0.666913806,-0.19107643
4.723,-0.667033178,-0.39514798
4.724,-0.667152259,-0.14049785
4.725,-0.667271039,-0.3493925
4.726,-0.66738951,-0.30304995
4.727,-0.667507661,-0.14107899
4.728,-0.667625482,-0.28246781
4.729,-0.667742965,-0.44844958
4.73,-0.667860099,-0.24023654
4.731,-0.667976874,-0.3344467
4.732,-0.66809328,-0.28082964
4.733,-0.668209308,-0.26201347
4.734,-0.668324946,-0.32888097
4.735,-0.668440186,-0.238176
4.736,-0.668555016,-0.14603555
4.737,-0.668669426,-0.32837743
4.738,-0.668783407,-0.19729921
4.739,-0.668896947,-0.10510235
4.74,-0.669010036,-0.27195376
4.741,-0.669122663,-0.24417353
4.742,-0.669234819,-0.36867613
4.743,-0.669346491,-0.14660761
4.744,-0.66945767,-0.076393671
4.745,-0.669568345,-0.33981293
4.746,-0.669678504,-0.0869748
4.747,-0.669788137,-0.41614053
4.748,-0.669897232,-0.21113014
4.749,-0.670005779,-0.20509778
4.75,-0.670113767,-0.18790039
4.751,-0.670221184,-0.41946304
4.752,-0.670328018,-0.25667718
4.753,-0.670434259,-0.31092706
4.754,-0.670539896,-0.27222949
4.755,-0.670644916,-0.34457794
4.756,-0.670749308,-0.31785616
4.757,-0.67085306,-0.43250614
4.758,-0.670956161,-0.21901618
4.759,-0.671058599,-0.14895512
4.76,-0.671160363,-0.32937911
4.761,-0.671261439,-0.22381228
4.762,-0.671361817,-0.44916701
4.763,-0.671461485,-0.34663716
4.764,-0.671560429,-0.27944684
4.765,-0.671658639,-0.34024236
4.766,-0.671756101,-0.40236875
4.767,-0.671852804,-0.29316732
4.768,-0.671948735,-0.36587906
4.769,-0.672043882,-0.49813226
4.77,-0.672138233,-0.18200371
4.771,-0.672231774,-0.47484735
4.772,-0.672324493,-0.28222775
4.773,-0.672416378,-0.35784051
4.774,-0.672507415,-0.25243831
4.775,-0.672597592,-0.42933583
4.776,-0.672686896,-0.23269804
4.777,-0.672775315,-0.21072169
4.778,-0.672862834,-0.35808283
4.779,-0.672949441,-0.061181575
4.78,-0.673035123,-0.27445653
4.781,-0.673119867,-0.34771669
4.782,-0.673203659,-0.29673377
4.783,-0.673286486,-0.21847047
4.784,-0.673368334,-0.26867276
4.785,-0.673449191,-0.24699506
4.786,-0.673529042,-0.46697545
4.787,-0.673607873,-0.24151322
4.788,-0.673685673,-0.24970831
4.789,-0.673762425,-0.22429615
4.79,-0.673838117,-0.40575129
4.791,-0.673912735,-0.14593916
4.792,-0.673986265,-0.30628738
4.793,-0.674058693,-0.31275472
4.794,-0.674130005,-0.36809275
4.795,-0.674200186,-0.26029196
4.796,-0.674269222,-0.23164077
4.797,-0.6743371,-0.17611764
4.798,-0.674403805,-0.29844975
4.799,-0.674469322,-0.3186197
4.8,-0.674533637,-0.28602529
4.801,-0.674596735,-0.20002182
4.802,-0.674658602,-0.29954743
4.803,-0.674719224,-0.179258
4.804,-0.674778584,-0.33624822
4.805,-0.67483667,-0.24567543
4.806,-0.674893465,-0.30803019
4.807,-0.674948955,-0.16946195
4.808,-0.675003125,-0.14684959
4.809,-0.67505596,-0.25944069
4.81,-0.675107444,-0.15605724
4.811,-0.675157563,-0.24503182
4.812,-0.675206302,-0.1771125
4.813,-0.675253644,-0.26539499
4.814,-0.675299575,-0.22969161
4.815,-0.675344079,-0.22758709
4.816,-0.67538714,-0.11559159
4.817,-0.675428744,-0.19988178
4.818,-0.675468874,-0.40739477
4.819,-0.675507515,-0.23073284
4.82,-0.675544651,-0.24448815
4.821,-0.675580266,-0.25052288
4.822,-0.675614345,-0.17456844
4.823,-0.67564687,-0.24452104
4.824,-0.675677827,-0.18917225
4.825,-0.675707199,-0.22944391
4.826,-0.675734971,-0.34652182
4.827,-0.675761125,-0.17648825
4.828,-0.675785645,-0.25274304
4.829,-0.675808516,-0.33532652
4.83,-0.675829721,-0.14422441
4.831,-0.675849244,-0.20409465
4.832,-0.675867067,-0.21319669
4.833,-0.675883175,-0.36099726
4.834,-0.67589755,-0.35578844
4.835,-0.675910176,-0.34866735
4.836,-0.675921037,-0.20057851
4.837,-0.675930114,-0.35994604
4.838,-0.675937393,-0.28918085
4.839,-0.675942855,-0.24425338
4.84,-0.675946483,-0.27995145
4.841,-0.675948261,-0.22773916
4.842,-0.675948171,-0.093674876
4.843,-0.675946196,-0.31649685
4.844,-0.675942319,-0.22920021
4.845,-0.675936523,-0.19881748
4.846,-0.67592879,-0.335749
4.847,-0.675919102,-0.21897423
4.848,-0.675907442,-0.28837156
4.849,-0.675893794,-0.30753574
4.85,-0.675878138,-0.23532368
4.851,-0.675860457,-0.36998221
4.852,-0.675840734,-0.4053117
4.853,-0.675818951,-0.20201498
4.854,-0.67579509,-0.34946311
4.855,-0.675769133,-0.22272824
4.856,-0.675741061,-0.33177972
4.857,-0.675710858,-0.283582
4.858,-0.675678504,-0.31071216
4.859,-0.675643982,-0.13210374
4.86,-0.675607274,-0.27624473
4.861,-0.675568361,-0.39515421
4.862,-0.675527224,-0.21322469
4.863,-0.675483846,-0.25722909
4.864,-0.675438209,-0.27385828
4.865,-0.675390292,-0.23490475
4.866,-0.675340079,-0.21791913
4.867,-0.675287549,-0.28057474
4.868,-0.675232686,-0.20780022
4.869,-0.675175469,-0.25575587
4.87,-0.675115881,-0.06523829
4.871,-0.675053901,-0.093676038
4.872,-0.674989512,-0.23872513
4.873,-0.674922695,-0.28558126
4.874,-0.674853429,-0.29211411
4.875,-0.674781697,-0.32156545
4.876,-0.674707479,-0.26760271
4.877,-0.674630756,-0.28505602
4.878,-0.674551509,-0.22785664
