Freq,SM1,SM4,SH1,SH4
4.011,-22.67586,309.3712,-5.211454504,-47.4588303
4.012,-22.47572,309.19177,-5.102357308,-47.41789153
4.013,-22.43822,309.33814,-4.994019905,-47.37694797
4.014,-22.10098,309.49048,-4.886438315,-47.3359993
4.015,-22.06041,309.26279,-4.77960855,-47.29504519
4.016,-21.9487,309.269,-4.67352662,-47.25408534
4.017,-21.44162,309.31316,-4.568188528,-47.21311944
4.018,-21.70934,309.27267,-4.463590275,-47.17214718
4.019,-21.26942,309.52043,-4.359727857,-47.13116827
4.02,-21.28523,309.55112,-4.256597272,-47.0901824
4.021,-21.08724,309.2514,-4.154194512,-47.04918929
4.022,-21.10563,309.4786,-4.052515572,-47.00818866
4.023,-20.79352,309.57341,-3.951556445,-46.96718021
4.024,-20.63265,309.40662,-3.851313127,-46.92616368
4.025,-20.53448,309.33539,-3.751781614,-46.88513879
4.026,-20.47899,309.54998,-3.652957904,-46.84410526
4.027,-20.297,309.63652,-3.554838,-46.80306284
4.028,-20.15135,309.46997,-3.457417906,-46.76201127
4.029,-19.95765,309.61598,-3.360693631,-46.72095027
4.03,-19.9597,309.47775,-3.264661189,-46.67987961
4.031,-19.7267,309.50904,-3.1693166,-46.63879903
4.032,-19.64798,309.46895,-3.074655888,-46.59770829
4.033,-19.51436,309.71901,-2.980675085,-46.55660714
4.034,-19.24882,309.64379,-2.887370229,-46.51549534
4.035,-19.06044,309.6764,-2.794737365,-46.47437267
4.036,-18.86641,309.82687,-2.702772547,-46.43323889
4.037,-18.86393,309.825,-2.611471836,-46.39209377
4.038,-18.61147,309.83168,-2.520831304,-46.3509371
4.039,-18.51704,309.87667,-2.43084703,-46.30976864
4.04,-18.55832,309.87129,-2.341515104,-46.26858819
4.041,-18.22725,309.90791,-2.252831624,-46.22739553
4.042,-18.08215,309.68439,-2.164792703,-46.18619046
4.043,-17.93917,309.86267,-2.077394459,-46.14497276
4.044,-17.889,309.90476,-1.990633026,-46.10374224
4.045,-17.58665,310.0836,-1.904504547,-46.06249869
4.046,-17.53432,309.92151,-1.819005178,-46.02124192
4.047,-17.5744,310.17701,-1.734131088,-45.97997175
4.048,-17.27986,310.1076,-1.649878457,-45.93868797
4.049,-17.26692,310.05002,-1.566243478,-45.8973904
4.05,-16.8518,310.09912,-1.483222358,-45.85607887
4.051,-16.8622,310.17543,-1.400811318,-45.81475319
4.052,-16.64253,309.90974,-1.319006593,-45.77341319
4.053,-16.45965,310.08609,-1.237804429,-45.73205869
4.054,-16.67685,310.42091,-1.157201091,-45.69068952
4.055,-16.52304,310.13648,-1.077192854,-45.64930551
4.056,-16.18157,310.17038,-0.997776012,-45.60790651
4.057,-16.20401,310.11414,-0.91894687,-45.56649235
4.058,-16.1366,310.34605,-0.840701751,-45.52506288
4.059,-16.00681,310.16367,-0.763036994,-45.48361793
4.06,-15.79604,310.35888,-0.68594895,-45.44215736
4.061,-15.50702,310.44927,-0.60943399,-45.40068101
4.062,-15.48703,310.10405,-0.533488498,-45.35918874
4.063,-15.36915,310.1575,-0.458108876,-45.31768041
4.064,-15.1021,310.3938,-0.383291542,-45.27615588
4.065,-14.85651,310.49675,-0.30903293,-45.234615
4.066,-14.8855,310.62417,-0.23532949,-45.19305764
4.067,-14.82917,310.40784,-0.16217769,-45.15148368
4.068,-14.48734,310.50155,-0.089574016,-45.10989297
4.069,-14.39986,310.41979,-0.017514968,-45.06828539
4.07,-14.41927,310.38002,0.054002935,-45.02666082
4.071,-14.0924,310.52324,0.124983156,-44.98501913
4.072,-14.30673,310.30608,0.195429142,-44.9433602
4.073,-14.03436,310.63098,0.265344322,-44.90168392
4.074,-13.84207,310.57588,0.334732108,-44.85999017
4.075,-13.8835,310.75165,0.403595893,-44.81827884
4.076,-13.64284,310.53291,0.471939054,-44.77654982
4.077,-13.54132,310.54006,0.539764948,-44.734803
4.078,-13.32052,310.62257,0.607076917,-44.69303827
4.079,-13.34767,310.82129,0.673878282,-44.65125554
4.08,-13.01179,310.89887,0.740172349,-44.6094547
4.081,-12.85283,310.69251,0.805962404,-44.56763565
4.082,-12.9299,310.84273,0.871251714,-44.5257983
4.083,-12.42387,310.6814,0.936043531,-44.48394255
4.084,-12.59968,310.71878,1.000341087,-44.44206831
4.085,-12.55612,310.58339,1.064147595,-44.4001755
4.086,-12.40375,310.82033,1.127466252,-44.35826402
4.087,-12.29464,310.90673,1.190300234,-44.31633379
4.088,-12.04893,310.81946,1.252652701,-44.27438473
4.089,-12.02608,310.86806,1.314526794,-44.23241675
4.09,-11.90759,310.74467,1.375925636,-44.19042978
4.091,-11.4832,310.78835,1.436852331,-44.14842374
4.092,-11.55145,310.83254,1.497309965,-44.10639856
4.093,-11.31706,311.07678,1.557301607,-44.06435415
4.094,-11.55522,310.94417,1.616830305,-44.02229046
4.095,-11.32228,310.83509,1.675899091,-43.98020741
4.096,-11.00314,310.92231,1.734510978,-43.93810494
4.097,-10.95676,311.02829,1.792668961,-43.89598297
4.098,-10.86542,310.97625,1.850376017,-43.85384146
4.099,-10.79085,311.14838,1.907635104,-43.81168033
4.1,-10.57869,311.16652,1.964449162,-43.76949952
4.101,-10.37541,310.93161,2.020821114,-43.72729898
4.102,-10.41906,311.06221,2.076753864,-43.68507866
4.103,-10.33235,311.30383,2.132250297,-43.64283849
4.104,-10.24866,311.05007,2.187313282,-43.60057843
4.105,-9.89082,311.02429,2.241945668,-43.55829842
4.106,-9.98784,311.24826,2.296150288,-43.51599842
4.107,-9.77997,311.18643,2.349929955,-43.47367838
4.108,-9.65287,311.13408,2.403287466,-43.43133825
4.109,-9.59385,311.2968,2.456225599,-43.38897799
4.11,-9.56862,311.30721,2.508747115,-43.34659756
4.111,-9.36687,311.21681,2.560854757,-43.30419691
4.112,-9.11256,311.50012,2.612551249,-43.26177601
4.113,-9.19779,311.41513,2.6638393,-43.21933482
4.114,-8.97551,311.30361,2.7147216,-43.17687331
4.115,-8.7281,311.30048,2.76520082,-43.13439143
4.116,-8.83708,311.50722,2.815279617,-43.09188915
4.117,-8.6944,311.45285,2.864960628,-43.04936646
4.118,-8.57216,311.4744,2.914246474,-43.0068233
4.119,-8.41454,311.27768,2.963139758,-42.96425966
4.12,-8.12001,311.7708,3.011643065,-42.92167551
4.121,-8.09951,311.74346,3.059758965,-42.87907082
4.122,-8.17323,311.60832,3.10749001,-42.83644557
4.123,-8.04682,311.71336,3.154838735,-42.79379974
4.124,-7.60916,311.76457,3.201807657,-42.7511333
4.125,-7.55174,311.63675,3.248399279,-42.70844623
4.126,-7.57411,311.82532,3.294616084,-42.66573851
4.127,-7.46559,311.76244,3.340460541,-42.62301014
4.128,-7.5495,311.61731,3.3859351,-42.58026108
4.129,-7.33903,311.62908,3.431042197,-42.53749133
4.13,-7.19986,311.78099,3.475784249,-42.49470087
4.131,-7.07507,311.76827,3.520163659,-42.45188969
4.132,-6.89905,311.78083,3.564182811,-42.40905778
4.133,-6.86908,311.79569,3.607844077,-42.36620513
4.134,-6.9076,311.78954,3.651149809,-42.32333173
4.135,-6.6152,312.06405,3.694102343,-42.28043756
4.136,-6.56352,311.91654,3.736704003,-42.23752263
4.137,-6.31643,311.95838,3.778957092,-42.19458694
4.138,-6.19732,312.04161,3.820863901,-42.15163046
4.139,-6.06769,311.91227,3.862426703,-42.10865321
4.14,-6.23081,312.24114,3.903647758,-42.06565518
4.141,-6.01125,312.10786,3.944529307,-42.02263637
4.142,-5.9981,312.12422,3.985073578,-41.97959677
4.143,-5.745,312.0889,4.025282783,-41.9365364
4.144,-5.58319,312.26327,4.065159119,-41.89345525
4.145,-5.6974,312.04869,4.104704767,-41.85035332
4.146,-5.40515,312.22405,4.143921893,-41.80723062
4.147,-5.38251,312.22665,4.182812649,-41.76408716
4.148,-5.20729,312.21885,4.221379172,-41.72092294
4.149,-5.16779,312.369,4.259623582,-41.67773797
4.15,-5.03772,312.24918,4.297547987,-41.63453226
4.151,-4.95134,312.27691,4.335154479,-41.59130581
4.152,-4.84589,312.22658,4.372445135,-41.54805864
4.153,-4.9636,312.4841,4.409422019,-41.50479075
4.154,-4.80802,312.56008,4.446087179,-41.46150216
4.155,-4.77804,312.36225,4.482442649,-41.41819289
4.156,-4.75444,312.33119,4.518490449,-41.37486294
4.157,-4.27599,312.58323,4.554232586,-41.33151232
4.158,-4.41977,312.54129,4.589671051,-41.28814107
4.159,-4.17187,312.4886,4.624807822,-41.24474918
4.16,-4.1822,312.56646,4.659644864,-41.20133668
4.161,-4.0876,312.35392,4.694184126,-41.15790359
4.162,-3.91238,312.72424,4.728427544,-41.11444992
4.163,-3.95266,312.83304,4.762377043,-41.0709757
4.164,-3.86492,312.6922,4.796034531,-41.02748094
4.165,-3.59528,312.89119,4.829401904,-40.98396566
4.166,-3.50749,312.75264,4.862481045,-40.94042989
4.167,-3.41495,312.82602,4.895273823,-40.89687365
4.168,-3.43602,312.8516,4.927782094,-40.85329696
4.169,-3.32008,312.57971,4.960007701,-40.80969984
4.17,-3.25015,312.91243,4.991952474,-40.76608233
4.171,-3.15519,312.90302,5.023618231,-40.72244444
4.172,-2.88961,312.7221,5.055006775,-40.6787862
4.173,-2.97195,313.123,5.086119899,-40.63510764
4.174,-3.10575,312.90671,5.11695938,-40.59140879
4.175,-2.70802,312.88122,5.147526985,-40.54768967
4.176,-2.70366,313.1087,5.177824469,-40.50395031
4.177,-2.48494,313.19162,5.207853572,-40.46019074
4.178,-2.53948,312.9628,5.237616023,-40.41641099
4.179,-2.50828,312.97165,5.26711354,-40.37261109
4.18,-2.39613,313.15825,5.296347826,-40.32879107
4.181,-2.25581,313.05255,5.325320575,-40.28495097
4.182,-1.95506,313.24412,5.354033467,-40.24109081
4.183,-2.06091,313.30208,5.382488171,-40.19721063
4.184,-1.7325,313.11096,5.410686343,-40.15331046
4.185,-2.01185,313.21411,5.438629629,-40.10939034
4.186,-1.92949,313.21287,5.466319663,-40.06545029
4.187,-1.85863,313.39943,5.493758065,-40.02149036
4.188,-1.76407,313.46019,5.520946447,-39.97751058
4.189,-1.52481,313.47296,5.547886408,-39.93351098
4.19,-1.30655,313.47415,5.574579535,-39.8894916
4.191,-1.28943,313.44743,5.601027404,-39.84545249
4.192,-1.22406,313.38881,5.627231582,-39.80139366
4.193,-1.31893,313.65484,5.653193621,-39.75731517
4.194,-1.03746,313.48006,5.678915066,-39.71321706
4.195,-1.15,313.61617,5.704397448,-39.66909935
4.196,-0.88089,313.66157,5.729642289,-39.62496209
4.197,-0.9018,313.68111,5.7546511,-39.58080532
4.198,-0.82648,313.81493,5.779425379,-39.53662907
4.199,-0.89377,313.79376,5.803966617,-39.4924334
4.2,-0.70731,313.61359,5.828276293,-39.44821833
4.201,-0.60176,313.8089,5.852355874,-39.40398392
4.202,-0.51108,313.63724,5.876206818,-39.3597302
4.203,-0.15674,313.87195,5.899830574,-39.31545721
4.204,-0.39224,313.90032,5.923228577,-39.271165
4.205,-0.33597,313.85397,5.946402256,-39.2268536
4.206,-0.30593,313.83835,5.969353028,-39.18252307
4.207,-0.33388,314.10893,5.992082298,-39.13817344
4.208,-0.2209,314.0713,6.014591466,-39.09380476
4.209,0.04733,313.92364,6.036881917,-39.04941707
4.21,-0.08048,313.74968,6.058955029,-39.00501042
4.211,0.22529,313.92613,6.080812171,-38.96058485
4.212,0.24746,313.94574,6.102454699,-38.91614041
4.213,0.01811,314.15132,6.123883962,-38.87167713
4.214,0.06811,314.09295,6.1451013,-38.82719508
4.215,0.34755,314.16349,6.166108041,-38.78269428
4.216,0.88281,314.22867,6.186905507,-38.7381748
4.217,0.44473,314.3607,6.207495007,-38.69363666
4.218,0.60886,314.28679,6.227877843,-38.64907993
4.219,0.93863,314.28487,6.248055308,-38.60450465
4.22,0.78697,314.28176,6.268028685,-38.55991086
4.221,0.78249,314.36369,6.287799249,-38.51529862
4.222,0.89442,314.51942,6.307368264,-38.47066796
4.223,0.93249,314.43575,6.326736987,-38.42601894
4.224,1.00789,314.41971,6.345906666,-38.3813516
4.225,1.30572,314.65012,6.364878539,-38.336666
4.226,0.93213,314.34403,6.383653837,-38.29196218
4.227,1.1411,314.57261,6.402233781,-38.24724019
4.228,1.31711,314.55022,6.420619584,-38.20250008
4.229,1.40706,314.60995,6.438812451,-38.15774189
4.23,1.36035,314.73359,6.456813577,-38.11296569
4.231,1.67625,314.86119,6.47462415,-38.0681715
4.232,1.4715,314.79622,6.49224535,-38.0233594
4.233,1.52644,314.84966,6.509678347,-37.97852941
4.234,1.78797,314.77258,6.526924304,-37.93368161
4.235,1.66225,314.92575,6.543984376,-37.88881602
4.236,1.64972,314.95554,6.56085971,-37.84393271
4.237,1.88069,314.90495,6.577551445,-37.79903173
4.238,2.06354,314.86099,6.59406071,-37.75411311
4.239,1.96414,314.98087,6.610388629,-37.70917693
4.24,1.88423,315.03142,6.626536317,-37.66422322
4.241,2.24843,315.22006,6.642504881,-37.61925203
4.242,2.16397,315.00522,6.658295421,-37.57426342
4.243,2.30938,315.13223,6.673909028,-37.52925744
4.244,2.13417,315.03853,6.689346787,-37.48423413
4.245,2.23298,315.1473,6.704609774,-37.43919355
4.246,2.34375,315.08838,6.719699059,-37.39413576
4.247,2.49875,315.26634,6.734615703,-37.34906079
4.248,2.39266,315.36978,6.749360762,-37.30396871
4.249,2.57905,315.31951,6.763935281,-37.25885955
4.25,2.68211,315.35356,6.778340301,-37.21373339
4.251,2.75374,315.23366,6.792576855,-37.16859026
4.252,2.81778,315.39189,6.806645968,-37.12343021
4.253,2.81346,315.58445,6.820548659,-37.07825331
4.254,2.9037,315.36939,6.834285939,-37.03305959
4.255,2.94788,315.46801,6.847858812,-36.98784911
4.256,2.83864,315.74736,6.861268276,-36.94262193
4.257,2.77393,315.55531,6.874515322,-36.89737809
4.258,2.81328,315.75565,6.887600932,-36.85211765
4.259,3.33088,315.7384,6.900526085,-36.80684066
4.26,3.16768,315.75006,6.913291751,-36.76154716
4.261,3.34576,315.952,6.925898892,-36.71623721
4.262,3.23938,315.93033,6.938348467,-36.67091087
4.263,3.55559,315.87268,6.950641424,-36.62556818
4.264,3.3693,315.96921,6.962778709,-36.58020919
4.265,3.38216,316.12156,6.974761259,-36.53483396
4.266,3.38196,316.18772,6.986590004,-36.48944254
4.267,3.57022,315.97758,6.998265869,-36.44403497
4.268,3.39495,316.08479,7.009789772,-36.39861132
4.269,3.72439,316.33455,7.021162626,-36.35317163
4.27,3.8042,316.33755,7.032385335,-36.30771595
4.271,3.74105,316.25071,7.0434588,-36.26224434
4.272,3.74085,316.29549,7.054383914,-36.21675684
4.273,3.87344,316.29207,7.065161564,-36.17125351
4.274,3.92738,316.33307,7.07579263,-36.1257344
4.275,3.9982,316.46088,7.08627799,-36.08019955
4.276,3.9478,316.45428,7.096618511,-36.03464903
4.277,3.91052,316.58366,7.106815057,-35.98908288
4.278,3.97876,316.45887,7.116868485,-35.94350115
4.279,4.16533,316.64001,7.126779647,-35.89790389
4.28,4.12131,316.59227,7.13654939,-35.85229116
4.281,4.25192,316.7988,7.146178552,-35.806663
4.282,4.36737,316.70898,7.155667968,-35.76101946
4.283,4.46758,316.55165,7.165018468,-35.7153606
4.284,4.23168,316.72078,7.174230874,-35.66968647
4.285,4.30252,316.84613,7.183306004,-35.62399711
4.286,4.62251,316.71405,7.192244669,-35.57829258
4.287,4.17115,316.87735,7.201047677,-35.53257292
4.288,4.63113,316.97955,7.209715829,-35.48683819
4.289,4.51728,317.14519,7.218249919,-35.44108844
4.29,4.62483,316.8945,7.226650739,-35.39532371
4.291,4.74092,316.84652,7.234919073,-35.34954405
4.292,4.75734,317.15214,7.243055701,-35.30374952
4.293,4.72866,317.08882,7.251061398,-35.25794016
4.294,4.75256,317.14118,7.258936932,-35.21211603
4.295,4.59344,317.03152,7.266683068,-35.16627716
4.296,5.10596,317.6014,7.274300565,-35.12042362
4.297,4.98436,317.52634,7.281790177,-35.07455545
4.298,4.94014,317.31426,7.289152652,-35.0286727
4.299,4.88363,317.37886,7.296388734,-34.98277541
4.3,4.91362,317.38591,7.303499162,-34.93686364
4.301,5.16671,317.51747,7.31048467,-34.89093743
4.302,5.04592,317.57443,7.317345987,-34.84499683
4.303,5.18706,317.74724,7.324083836,-34.7990419
4.304,5.18944,317.73277,7.330698938,-34.75307267
4.305,5.37671,317.67741,7.337192006,-34.70708919
4.306,5.06413,317.60446,7.34356375,-34.66109152
4.307,5.13144,317.58419,7.349814875,-34.61507969
4.308,5.20005,317.8733,7.355946082,-34.56905376
4.309,5.53063,317.93514,7.361958065,-34.52301378
4.31,5.29689,317.96647,7.367851516,-34.47695978
4.311,5.45663,317.94191,7.373627122,-34.43089182
4.312,5.44062,318.03084,7.379285564,-34.38480995
4.313,5.41411,318.06851,7.384827518,-34.3387142
4.314,5.3513,318.19951,7.39025366,-34.29260463
4.315,5.65588,318.13634,7.395564655,-34.24648127
4.316,5.58564,318.0785,7.400761169,-34.20034419
4.317,5.33585,318.27153,7.405843861,-34.15419341
4.318,5.74792,318.27918,7.410813386,-34.10802899
4.319,5.78764,318.33997,7.415670395,-34.06185098
4.32,5.68631,318.50526,7.420415534,-34.01565941
4.321,5.87789,318.22654,7.425049446,-33.96945433
4.322,5.83117,318.27931,7.429572769,-33.92323578
4.323,5.61097,318.46601,7.433986137,-33.87700381
4.324,5.86458,318.71945,7.438290178,-33.83075847
4.325,5.91972,318.60297,7.44248552,-33.7844998
4.326,5.94815,318.9016,7.446572783,-33.73822783
4.327,6.03664,318.63843,7.450552584,-33.69194262
4.328,5.92559,318.70401,7.454425537,-33.64564421
4.329,5.99281,318.86693,7.458192252,-33.59933263
4.33,5.99945,318.79852,7.461853332,-33.55300794
4.331,6.09902,318.86131,7.46540938,-33.50667017
4.332,5.97539,318.88166,7.468860993,-33.46031937
4.333,5.98134,318.68484,7.472208765,-33.41395557
4.334,5.99435,319.12109,7.475453284,-33.36757883
4.335,6.12808,318.87052,7.478595137,-33.32118918
4.336,6.29959,319.18439,7.481634906,-33.27478666
4.337,6.17609,319.06711,7.484573168,-33.22837131
4.338,6.08454,319.17742,7.487410499,-33.18194318
4.339,5.99438,319.15477,7.490147468,-33.1355023
4.34,6.45703,319.23028,7.492784642,-33.08904872
4.341,6.29471,319.04165,7.495322585,-33.04258248
4.342,6.35949,319.29344,7.497761855,-32.9961036
4.343,6.46664,319.46186,7.50010301,-32.94961215
4.344,6.43266,319.49023,7.502346601,-32.90310814
4.345,6.45545,319.4518,7.504493177,-32.85659163
4.346,6.50325,319.62138,7.506543283,-32.81006264
4.347,6.62349,319.53411,7.508497461,-32.76352123
4.348,6.52499,319.66747,7.510356248,-32.71696743
4.349,6.5399,319.75694,7.51212018,-32.67040127
4.35,6.51931,319.81541,7.513789787,-32.62382279
4.351,6.41812,319.60182,7.515365597,-32.57723203
4.352,6.51241,319.72616,7.516848134,-32.53062903
4.353,6.63706,319.85435,7.51823792,-32.48401382
4.354,6.75022,319.88943,7.519535471,-32.43738645
4.355,6.56184,320.06747,7.520741303,-32.39074694
4.356,6.71035,319.96074,7.521855925,-32.34409533
4.357,6.67584,320.24647,7.522879846,-32.29743167
4.358,6.63732,320.2979,7.523813569,-32.25075597
4.359,6.82451,320.20851,7.524657597,-32.20406829
4.36,6.51872,320.25292,7.525412426,-32.15736865
4.361,6.71393,320.1723,7.526078552,-32.11065709
4.362,6.68019,320.56513,7.526656466,-32.06393364
4.363,6.81713,320.30039,7.527146655,-32.01719834
4.364,6.77831,320.27377,7.527549607,-31.97045122
4.365,6.67021,320.41627,7.527865801,-31.92369231
4.366,6.99481,320.44133,7.528095719,-31.87692165
4.367,6.92052,320.60822,7.528239834,-31.83013927
4.368,7.06972,320.70383,7.528298621,-31.78334521
4.369,6.93923,320.60571,7.528272549,-31.73653949
4.37,6.89509,320.57881,7.528162085,-31.68972214
4.371,6.96453,320.63726,7.527967693,-31.64289321
4.372,6.9308,321.00387,7.527689833,-31.59605271
4.373,6.96717,320.86448,7.527328965,-31.54920069
4.374,6.94067,320.90604,7.526885542,-31.50233716
4.375,6.82356,321.05047,7.526360016,-31.45546217
4.376,6.82266,321.11928,7.525752838,-31.40857575
4.377,7.11731,321.06963,7.525064454,-31.36167791
4.378,7.04847,320.83162,7.524295306,-31.3147687
4.379,6.98283,321.17641,7.523445837,-31.26784814
4.38,7.09585,321.15326,7.522516483,-31.22091626
4.381,7.17418,321.22902,7.52150768,-31.17397309
4.382,7.19944,321.34932,7.52041986,-31.12701865
4.383,7.2085,321.42123,7.519253453,-31.08005298
4.384,7.18169,321.48068,7.518008885,-31.03307611
4.385,7.239,321.5053,7.516686582,-30.98608806
4.386,7.17967,321.41272,7.515286964,-30.93908885
4.387,7.36667,321.65637,7.513810451,-30.89207852
4.388,7.24024,321.52066,7.512257457,-30.84505709
4.389,7.16551,321.68579,7.510628398,-30.79802458
4.39,7.11013,321.83023,7.508923684,-30.75098103
4.391,7.12448,321.63499,7.507143723,-30.70392646
4.392,7.23608,321.81662,7.505288921,-30.6568609
4.393,7.37262,321.97627,7.503359682,-30.60978436
4.394,7.3841,322.03175,7.501356405,-30.56269688
4.395,7.41439,322.01438,7.499279489,-30.51559847
4.396,7.35872,322.02667,7.497129329,-30.46848916
4.397,7.14226,321.91764,7.49490632,-30.42136899
4.398,7.28348,322.16275,7.49261085,-30.37423796
4.399,7.36438,322.30368,7.490243309,-30.3270961
4.4,7.25225,322.2267,7.487804082,-30.27994343
4.401,7.28404,322.44743,7.485293552,-30.23277999
4.402,7.20615,322.36642,7.482712101,-30.18560578
4.403,7.39105,322.69354,7.480060106,-30.13842083
4.404,7.30765,322.45873,7.477337944,-30.09122517
4.405,7.381,322.49548,7.474545989,-30.04401881
4.406,7.33329,322.73448,7.471684611,-29.99680177
4.407,7.13851,322.55495,7.46875418,-29.94957407
4.408,7.37065,322.36187,7.465755064,-29.90233574
4.409,7.55756,322.62844,7.462687625,-29.8550868
4.41,7.46092,322.8992,7.459552226,-29.80782725
4.411,7.44806,322.9409,7.456349228,-29.76055714
4.412,7.31641,322.64647,7.453078987,-29.71327646
4.413,7.43589,322.97786,7.449741859,-29.66598524
4.414,7.44266,322.87127,7.446338197,-29.6186835
4.415,7.47338,322.91642,7.442868353,-29.57137125
4.416,7.31468,323.17559,7.439332674,-29.52404852
4.417,7.52382,323.09301,7.435731508,-29.47671532
4.418,7.60725,323.3108,7.432065198,-29.42937166
4.419,7.57107,323.16287,7.428334088,-29.38201757
4.42,7.33237,322.85556,7.424538516,-29.33465306
4.421,7.28232,323.23451,7.420678821,-29.28727814
4.422,7.54893,323.49664,7.41675534,-29.23989283
4.423,7.59097,323.49156,7.412768404,-29.19249715
4.424,7.49884,323.57943,7.408718347,-29.14509111
4.425,7.55893,323.64737,7.404605498,-29.09767472
4.426,7.57919,323.71548,7.400430184,-29.05024801
4.427,7.57736,323.76005,7.396192731,-29.00281097
4.428,7.42014,323.78838,7.391893462,-28.95536363
4.429,7.49008,323.61835,7.387532699,-28.907906
4.43,7.55049,323.71921,7.383110761,-28.8604381
4.431,7.55701,323.9099,7.378627965,-28.81295992
4.432,7.68897,323.8286,7.374084628,-28.7654715
4.433,7.38247,323.94566,7.369481061,-28.71797283
4.434,7.51204,324.07404,7.364817578,-28.67046393
4.435,7.58361,324.18991,7.360094488,-28.62294481
4.436,7.614,324.18976,7.355312098,-28.57541549
4.437,7.50414,324.23432,7.350470713,-28.52787596
4.438,7.3948,324.09608,7.345570639,-28.48032625
4.439,7.56393,324.09639,7.340612176,-28.43276635
4.44,7.47008,324.22462,7.335595626,-28.38519629
4.441,7.61599,324.50363,7.330521285,-28.33761607
4.442,7.43027,324.58945,7.325389451,-28.2900257
4.443,7.67352,324.48827,7.320200417,-28.24242518
4.444,7.58592,324.72312,7.314954478,-28.19481453
4.445,7.66057,324.72406,7.309651923,-28.14719375
4.446,7.54162,324.73956,7.304293041,-28.09956285
4.447,7.42318,324.5979,7.29887812,-28.05192183
4.448,7.51554,324.79419,7.293407446,-28.00427071
4.449,7.5278,324.73581,7.287881301,-27.95660949
4.45,7.50464,324.97843,7.282299968,-27.90893818
4.451,7.61259,325.05472,7.276663728,-27.86125677
4.452,7.53883,324.98088,7.270972858,-27.81356529
4.453,7.54534,325.04008,7.265227635,-27.76586372
4.454,7.4073,325.21708,7.259428334,-27.71815208
4.455,7.53349,325.07108,7.253575228,-27.67043037
4.456,7.64589,325.09102,7.24766859,-27.62269859
4.457,7.37603,325.19786,7.241708689,-27.57495675
4.458,7.38515,325.28304,7.235695793,-27.52720485
4.459,7.31135,325.46221,7.229630168,-27.4794429
4.46,7.70798,325.2975,7.223512081,-27.43167089
4.461,7.54666,325.39629,7.217341793,-27.38388883
4.462,7.53259,325.42242,7.211119566,-27.33609672
4.463,7.61186,325.5867,7.204845662,-27.28829456
4.464,7.53551,325.55687,7.198520337,-27.24048236
4.465,7.58583,325.80293,7.192143849,-27.19266011
4.466,7.58785,325.71199,7.185716452,-27.14482781
4.467,7.50996,325.8457,7.179238402,-27.09698547
4.468,7.58601,325.87782,7.172709948,-27.04913308
4.469,7.5211,325.89369,7.166131343,-27.00127064
4.47,7.67572,326.32659,7.159502835,-26.95339816
4.471,7.53124,325.98068,7.152824671,-26.90551563
4.472,7.65604,326.02534,7.146097097,-26.85762305
4.473,7.47342,326.18052,7.139320358,-26.80972042
4.474,7.62862,326.14003,7.132494696,-26.76180773
4.475,7.46194,326.20268,7.125620353,-26.71388499
4.476,7.38271,326.30928,7.118697567,-26.66595219
4.477,7.47959,326.30274,7.111726579,-26.61800932
4.478,7.47465,326.62477,7.104707624,-26.57005639
4.479,7.59139,326.50528,7.097640938,-26.52209339
4.48,7.4946,326.62143,7.090526754,-26.47412031
4.481,7.46136,326.75067,7.083365306,-26.42613716
4.482,7.40056,326.69246,7.076156824,-26.37814392
4.483,7.44952,326.78838,7.068901538,-26.33014059
4.484,7.58223,326.6792,7.061599676,-26.28212717
4.485,7.55649,326.76001,7.054251464,-26.23410364
4.486,7.58882,327.16642,7.046857128,-26.18607001
4.487,7.24072,326.97117,7.039416892,-26.13802626
4.488,7.48878,327.00032,7.031930979,-26.0899724
4.489,7.37895,327.14308,7.024399609,-26.0419084
4.49,7.36928,327.1861,7.016823002,-25.99383427
4.491,7.37069,327.0448,7.009201378,-25.94575
4.492,7.39221,327.39927,7.001534952,-25.89765558
4.493,7.31058,327.34547,6.99382394,-25.84955099
4.494,7.49129,327.44657,6.986068558,-25.80143623
4.495,7.55989,327.35354,6.978269017,-25.7533113
4.496,7.62233,327.39627,6.97042553,-25.70517618
4.497,7.31343,327.59131,6.962538307,-25.65703086
4.498,7.51283,327.59484,6.954607557,-25.60887533
4.499,7.39917,327.55306,6.946633488,-25.56070958
4.5,7.36564,327.51308,6.938616307,-25.5125336
4.501,7.17526,327.88681,6.930556218,-25.46434738
4.502,7.30085,327.92493,6.922453425,-25.41615091
4.503,7.41887,327.91202,6.914308132,-25.36794417
4.504,7.46086,327.94231,6.906120539,-25.31972715
4.505,7.35965,327.8486,6.897890848,-25.27149984
4.506,7.21315,328.23021,6.889619255,-25.22326224
4.507,7.05904,328.17597,6.881305961,-25.17501431
4.508,7.18127,328.16612,6.872951159,-25.12675606
4.509,7.08739,328.42641,6.864555047,-25.07848746
4.51,7.37043,328.4157,6.856117818,-25.0302085
4.511,7.35856,328.36775,6.847639665,-24.98191917
4.512,7.12094,328.55284,6.839120779,-24.93361946
4.513,7.15255,328.46228,6.83056135,-24.88530934
4.514,7.34128,328.47154,6.821961569,-24.8369888
4.515,7.40775,328.49405,6.813321622,-24.78865783
4.516,7.2164,328.73531,6.804641698,-24.74031641
4.517,7.17218,328.77862,6.795921981,-24.69196452
4.518,7.21625,328.94975,6.787162655,-24.64360215
