Freq,S11M,S22M,S33M,S44M,S11H,S22H,S33H,S44H
4.216,-5.2800555,-8.4267912,-5.0292764,-8.4881506,-5.244967527,-8.902619968,-5.28342679,-9.02537718
4.217,-5.2958674,-8.357686,-5.0306511,-8.4164143,-5.247572028,-8.894363075,-5.286140674,-9.016624699
4.218,-5.2981229,-8.3828106,-5.0035515,-8.4168482,-5.250175026,-8.88613379,-5.288852747,-9.007901237
4.219,-5.2799783,-8.3650589,-5.0001454,-8.4202137,-5.252776517,-8.877932009,-5.291563004,-8.999206682
4.22,-5.3049335,-8.3688793,-5.0190015,-8.4136,-5.255376493,-8.869757632,-5.294271438,-8.990540923
4.221,-5.2917171,-8.3383656,-5.0174022,-8.3947496,-5.25797495,-8.861610557,-5.296978045,-8.981903846
4.222,-5.2658114,-8.3364334,-5.0282006,-8.3717175,-5.260571882,-8.853490683,-5.299682816,-8.97329534
4.223,-5.273324,-8.3171978,-5.0297341,-8.3651419,-5.263167284,-8.84539791,-5.302385748,-8.964715295
4.224,-5.2636743,-8.3182259,-5.0261631,-8.3825827,-5.26576115,-8.837332137,-5.305086835,-8.9561636
4.225,-5.2885633,-8.3140907,-5.0271654,-8.3601227,-5.268353475,-8.829293265,-5.30778607,-8.947640144
4.226,-5.2929983,-8.2891407,-5.0472293,-8.3540154,-5.270944253,-8.821281193,-5.310483448,-8.939144817
4.227,-5.3014436,-8.2949057,-5.0375991,-8.3447475,-5.273533479,-8.813295823,-5.313178963,-8.930677511
4.228,-5.2870126,-8.2867212,-5.0251713,-8.3249464,-5.276121148,-8.805337056,-5.31587261,-8.922238117
4.229,-5.284081,-8.2633295,-5.0292568,-8.3230286,-5.278707254,-8.797404794,-5.318564384,-8.913826525
4.23,-5.2995524,-8.2371273,-5.0436802,-8.3027058,-5.281291793,-8.789498937,-5.321254278,-8.905442627
4.231,-5.2595873,-8.2648516,-5.0305333,-8.3180256,-5.283874759,-8.781619389,-5.323942288,-8.897086317
4.232,-5.3049688,-8.2248821,-5.039465,-8.3128853,-5.286456147,-8.773766052,-5.326628408,-8.888757487
4.233,-5.2828617,-8.2438784,-5.032938,-8.3280296,-5.289035952,-8.765938829,-5.329312632,-8.880456029
4.234,-5.2941608,-8.2384109,-5.0268106,-8.2791271,-5.29161417,-8.758137623,-5.331994956,-8.872181838
4.235,-5.2743168,-8.2055836,-5.0429029,-8.270484,-5.294190794,-8.750362337,-5.334675374,-8.863934808
4.236,-5.2639451,-8.2339525,-5.0159421,-8.2889462,-5.29676582,-8.742612877,-5.337353881,-8.855714832
4.237,-5.268733,-8.2114277,-5.0190506,-8.2882214,-5.299339244,-8.734889145,-5.340030472,-8.847521806
4.238,-5.2801023,-8.2065916,-5.005044,-8.2797346,-5.301911059,-8.727191047,-5.342705142,-8.839355625
4.239,-5.2814698,-8.1695795,-5.0351806,-8.257535,-5.304481262,-8.719518487,-5.345377885,-8.831216184
4.24,-5.2781415,-8.1499481,-5.0405068,-8.232398,-5.307049848,-8.711871371,-5.348048697,-8.82310338
4.241,-5.2513676,-8.1556921,-5.0004201,-8.2366304,-5.309616812,-8.704249604,-5.350717572,-8.815017108
4.242,-5.3023028,-8.1373892,-5.0599713,-8.2225847,-5.312182149,-8.696653093,-5.353384506,-8.806957267
4.243,-5.2977777,-8.1334,-5.0386724,-8.2315092,-5.314745855,-8.689081743,-5.356049493,-8.798923752
4.244,-5.2609496,-8.1339445,-5.0112562,-8.218935,-5.317307924,-8.681535462,-5.35871253,-8.790916462
4.245,-5.3291321,-8.1017456,-5.0869322,-8.1920376,-5.319868352,-8.674014155,-5.36137361,-8.782935295
4.246,-5.2717876,-8.0922174,-5.0348291,-8.2175417,-5.322427136,-8.666517731,-5.364032729,-8.774980148
4.247,-5.2832594,-8.0644121,-5.0599298,-8.1789465,-5.324984269,-8.659046098,-5.366689883,-8.767050922
4.248,-5.2990079,-8.0635967,-5.0430474,-8.1919193,-5.327539748,-8.651599162,-5.369345066,-8.759147514
4.249,-5.2759471,-8.089838,-5.0467734,-8.1780272,-5.330093568,-8.644176832,-5.371998274,-8.751269825
4.25,-5.2920246,-8.0620518,-5.0615654,-8.1465054,-5.332645725,-8.636779017,-5.374649502,-8.743417755
4.251,-5.2746172,-8.0616264,-5.0662913,-8.1680136,-5.335196214,-8.629405626,-5.377298746,-8.735591204
4.252,-5.3169742,-8.0790033,-5.0715022,-8.1816378,-5.337745031,-8.622056568,-5.379946001,-8.727790073
4.253,-5.2959757,-8.0315886,-5.0677261,-8.1388168,-5.340292171,-8.614731753,-5.382591263,-8.720014262
4.254,-5.3059115,-8.0432453,-5.0824118,-8.1257572,-5.342837631,-8.607431089,-5.385234526,-8.712263674
4.255,-5.3132672,-7.9981661,-5.0758924,-8.109127,-5.345381406,-8.600154489,-5.387875787,-8.70453821
4.256,-5.2858186,-7.9720535,-5.0444832,-8.1009617,-5.347923491,-8.592901861,-5.390515041,-8.696837773
4.257,-5.2940488,-7.9886613,-5.086782,-8.1027994,-5.350463883,-8.585673118,-5.393152284,-8.689162266
4.258,-5.294796,-7.9991145,-5.0603313,-8.1325493,-5.353002577,-8.578468169,-5.395787511,-8.681511591
4.259,-5.3015232,-7.9606738,-5.062335,-8.0571012,-5.355539569,-8.571286927,-5.398420717,-8.673885651
4.26,-5.3038912,-7.9573169,-5.0632715,-8.0873518,-5.358074855,-8.564129303,-5.401051899,-8.666284352
4.261,-5.3126774,-7.9334955,-5.0741687,-8.0594721,-5.360608431,-8.556995209,-5.403681053,-8.658707596
4.262,-5.3046651,-7.926827,-5.0806694,-8.0476151,-5.363140293,-8.549884558,-5.406308173,-8.651155289
4.263,-5.281302,-7.9224401,-5.0757704,-8.0657139,-5.365670436,-8.542797263,-5.408933256,-8.643627335
4.264,-5.2886004,-7.946661,-5.0714254,-8.060215,-5.368198858,-8.535733236,-5.411556298,-8.63612364
4.265,-5.2723079,-7.9208565,-5.0646152,-8.0568504,-5.370725553,-8.52869239,-5.414177294,-8.62864411
4.266,-5.3030167,-7.9024577,-5.0543137,-8.040349,-5.373250517,-8.52167464,-5.41679624,-8.62118865
4.267,-5.2848306,-7.9099422,-5.07023,-8.031868,-5.375773748,-8.5146799,-5.419413133,-8.613757167
4.268,-5.2716789,-7.9054947,-5.075788,-8.0589399,-5.37829524,-8.507708083,-5.422027967,-8.606349568
4.269,-5.3100185,-7.8562293,-5.0891814,-7.9980707,-5.380814991,-8.500759104,-5.424640739,-8.598965759
4.27,-5.3079786,-7.8227811,-5.1146221,-7.9884138,-5.383332995,-8.493832878,-5.427251446,-8.591605649
4.271,-5.3050842,-7.8391857,-5.0851722,-8.0021696,-5.38584925,-8.48692932,-5.429860082,-8.584269145
4.272,-5.292345,-7.835113,-5.0848513,-7.9981236,-5.388363751,-8.480048345,-5.432466645,-8.576956156
4.273,-5.3006344,-7.8198881,-5.0892363,-7.9801927,-5.390876495,-8.47318987,-5.43507113,-8.569666591
4.274,-5.3029456,-7.8467655,-5.096498,-7.9985132,-5.393387478,-8.466353811,-5.437673532,-8.562400357
4.275,-5.3007727,-7.7899852,-5.0785475,-7.9736524,-5.395896696,-8.459540083,-5.440273849,-8.555157365
4.276,-5.3165207,-7.7974081,-5.1070085,-7.9350696,-5.398404145,-8.452748603,-5.442872077,-8.547937524
4.277,-5.2768397,-7.7978692,-5.0819201,-7.9309602,-5.400909822,-8.445979289,-5.445468211,-8.540740745
4.278,-5.2891321,-7.8099232,-5.0914731,-7.9476814,-5.403413724,-8.439232058,-5.448062248,-8.533566937
4.279,-5.3071227,-7.7895551,-5.1094289,-7.9346757,-5.405915845,-8.432506826,-5.450654184,-8.526416012
4.28,-5.3107033,-7.7886281,-5.0949011,-7.9318819,-5.408416184,-8.425803513,-5.453244015,-8.51928788
4.281,-5.2845035,-7.7708635,-5.091495,-7.9398298,-5.410914735,-8.419122036,-5.455831738,-8.512182454
4.282,-5.3020353,-7.7697411,-5.1165223,-7.9279656,-5.413411497,-8.412462313,-5.458417349,-8.505099644
4.283,-5.2874222,-7.760283,-5.108367,-7.9014773,-5.415906464,-8.405824263,-5.461000844,-8.498039364
4.284,-5.307085,-7.7355971,-5.1074476,-7.8930831,-5.418399634,-8.399207806,-5.463582219,-8.491001526
4.285,-5.2654567,-7.7293367,-5.0915346,-7.9061542,-5.420891002,-8.392612861,-5.466161471,-8.483986042
4.286,-5.2707758,-7.7250767,-5.1002655,-7.8888569,-5.423380566,-8.386039347,-5.468738597,-8.476992825
4.287,-5.3323598,-7.7228127,-5.1034279,-7.9032369,-5.425868322,-8.379487184,-5.471313592,-8.470021791
4.288,-5.2708921,-7.7009215,-5.1151414,-7.8888655,-5.428354267,-8.372956292,-5.473886453,-8.463072851
4.289,-5.2993889,-7.7046437,-5.1239872,-7.8796897,-5.430838397,-8.366446592,-5.476457177,-8.456145922
4.29,-5.2946992,-7.6763268,-5.1336679,-7.8586726,-5.433320708,-8.359958005,-5.479025759,-8.449240916
4.291,-5.2971849,-7.6932282,-5.1180162,-7.8572707,-5.435801197,-8.353490451,-5.481592198,-8.44235775
4.292,-5.3246384,-7.6719241,-5.1315827,-7.8440881,-5.438279861,-8.347043852,-5.484156488,-8.435496338
4.293,-5.2837119,-7.6635351,-5.1299634,-7.8282194,-5.440756697,-8.34061813,-5.486718627,-8.428656597
4.294,-5.3011141,-7.6595125,-5.131506,-7.8276792,-5.4432317,-8.334213206,-5.489278611,-8.421838442
4.295,-5.2866421,-7.6636043,-5.1049757,-7.8345284,-5.445704869,-8.327829003,-5.491836437,-8.415041789
4.296,-5.3074188,-7.6492586,-5.1023231,-7.8117471,-5.448176198,-8.321465443,-5.494392102,-8.408266555
4.297,-5.3147192,-7.6183534,-5.1314211,-7.7846427,-5.450645686,-8.315122449,-5.496945601,-8.401512658
4.298,-5.2880826,-7.6384296,-5.1379237,-7.8051019,-5.453113329,-8.308799944,-5.499496932,-8.394780014
4.299,-5.3034277,-7.6257901,-5.1287317,-7.8061943,-5.455579123,-8.302497851,-5.502046091,-8.388068542
4.3,-5.2919455,-7.5949936,-5.117332,-7.7640734,-5.458043065,-8.296216093,-5.504593075,-8.381378159
4.301,-5.2891369,-7.5925703,-5.1276832,-7.789053,-5.460505152,-8.289954596,-5.50713788,-8.374708783
4.302,-5.3217745,-7.5881519,-5.1618848,-7.7528362,-5.462965381,-8.283713282,-5.509680505,-8.368060334
4.303,-5.3253922,-7.5663543,-5.1504912,-7.729805,-5.465423749,-8.277492077,-5.512220944,-8.36143273
4.304,-5.2893424,-7.5819707,-5.1311808,-7.7531548,-5.467880252,-8.271290904,-5.514759195,-8.354825891
4.305,-5.2766671,-7.5732813,-5.1314411,-7.7423787,-5.470334887,-8.26510969,-5.517295254,-8.348239737
4.306,-5.3024354,-7.5555835,-5.1496863,-7.7368383,-5.472787651,-8.258948359,-5.51982912,-8.341674187
4.307,-5.3049765,-7.530879,-5.1434221,-7.7121668,-5.47523854,-8.252806837,-5.522360787,-8.335129161
4.308,-5.3213391,-7.5264211,-5.1574106,-7.7022357,-5.477687553,-8.246685049,-5.524890253,-8.328604581
4.309,-5.3439245,-7.5235081,-5.1489172,-7.6896787,-5.480134685,-8.240582922,-5.527417515,-8.322100368
4.31,-5.3363709,-7.5135088,-5.1453648,-7.6867352,-5.482579933,-8.234500383,-5.52994257,-8.315616442
4.311,-5.338728,-7.5025177,-5.1871033,-7.6878858,-5.485023295,-8.228437357,-5.532465415,-8.309152726
4.312,-5.3459291,-7.4999228,-5.1739531,-7.6769414,-5.487464766,-8.222393772,-5.534986046,-8.302709142
4.313,-5.3286142,-7.4860759,-5.1699896,-7.6646619,-5.489904345,-8.216369554,-5.53750446,-8.296285611
4.314,-5.325994,-7.4683065,-5.1884928,-7.6545453,-5.492342028,-8.210364632,-5.540020655,-8.289882056
4.315,-5.3159804,-7.4732251,-5.1768141,-7.6569543,-5.494777812,-8.204378933,-5.542534627,-8.283498401
4.316,-5.3216147,-7.4642138,-5.1829791,-7.6440501,-5.497211694,-8.198412385,-5.545046373,-8.277134569
4.317,-5.3377066,-7.4696846,-5.1795163,-7.6375971,-5.499643671,-8.192464917,-5.54755589,-8.270790483
4.318,-5.3357959,-7.4334064,-5.2054596,-7.6231513,-5.502073739,-8.186536457,-5.550063176,-8.264466067
4.319,-5.3342748,-7.4176617,-5.178184,-7.6091175,-5.504501896,-8.180626933,-5.552568226,-8.258161245
4.32,-5.3322663,-7.4110999,-5.1893854,-7.6045775,-5.506928139,-8.174736275,-5.555071039,-8.251875943
4.321,-5.3273654,-7.4017849,-5.2023005,-7.6089816,-5.509352465,-8.168864412,-5.55757161,-8.245610084
4.322,-5.3211045,-7.4235048,-5.2051101,-7.6223378,-5.511774871,-8.163011274,-5.560069938,-8.239363595
4.323,-5.3066912,-7.4429679,-5.1727972,-7.6433048,-5.514195353,-8.157176791,-5.562566019,-8.2331364
4.324,-5.3266296,-7.3830943,-5.1899285,-7.588872,-5.516613909,-8.151360892,-5.56505985,-8.226928425
4.325,-5.331327,-7.3727498,-5.1683087,-7.5777564,-5.519030536,-8.145563509,-5.567551428,-8.220739598
4.326,-5.3134904,-7.3858218,-5.1965542,-7.587873,-5.521445231,-8.139784572,-5.570040751,-8.214569843
4.327,-5.3439212,-7.3581452,-5.2015738,-7.5475578,-5.523857991,-8.134024011,-5.572527815,-8.208419088
4.328,-5.3292575,-7.3634214,-5.2220869,-7.5628519,-5.526268813,-8.128281759,-5.575012617,-8.20228726
4.329,-5.3184986,-7.3617883,-5.2015977,-7.5672097,-5.528677695,-8.122557746,-5.577495155,-8.196174286
4.33,-5.3295841,-7.3731132,-5.1873193,-7.5674753,-5.531084632,-8.116851905,-5.579975426,-8.190080094
4.331,-5.3200722,-7.3367472,-5.1803279,-7.5551834,-5.533489622,-8.111164167,-5.582453427,-8.184004612
4.332,-5.3506889,-7.328073,-5.2090898,-7.536767,-5.535892663,-8.105494465,-5.584929155,-8.177947769
4.333,-5.3232155,-7.2944922,-5.2115083,-7.5282826,-5.538293751,-8.09984273,-5.587402607,-8.171909493
4.334,-5.3285723,-7.2975073,-5.1985826,-7.5306311,-5.540692884,-8.094208897,-5.589873781,-8.165889713
4.335,-5.2912874,-7.3094692,-5.1832423,-7.5079122,-5.543090058,-8.088592898,-5.592342672,-8.159888358
4.336,-5.3390536,-7.2978363,-5.2144842,-7.505506,-5.545485271,-8.082994666,-5.59480928,-8.153905358
4.337,-5.3061676,-7.2920513,-5.2243137,-7.5084634,-5.54787852,-8.077414134,-5.5972736,-8.147940643
4.338,-5.340301,-7.2706246,-5.2206364,-7.4853325,-5.550269802,-8.071851238,-5.599735631,-8.141994142
4.339,-5.3457546,-7.2923665,-5.2318673,-7.5155163,-5.552659114,-8.06630591,-5.602195369,-8.136065787
4.34,-5.3214464,-7.2656054,-5.2189999,-7.5134277,-5.555046453,-8.060778085,-5.604652811,-8.130155508
4.341,-5.3208909,-7.267437,-5.2202811,-7.4759645,-5.557431817,-8.055267698,-5.607107955,-8.124263237
4.342,-5.3601909,-7.2571902,-5.2264152,-7.486413,-5.559815202,-8.049774684,-5.609560798,-8.118388904
4.343,-5.3339911,-7.2630587,-5.2287374,-7.474771,-5.562196606,-8.044298977,-5.612011337,-8.112532442
4.344,-5.3330436,-7.2589493,-5.2127099,-7.5063186,-5.564576026,-8.038840514,-5.614459569,-8.106693782
4.345,-5.3163695,-7.2731524,-5.2347522,-7.4777923,-5.566953458,-8.033399229,-5.616905492,-8.100872856
4.346,-5.3389721,-7.2418213,-5.2287278,-7.4574256,-5.569328901,-8.027975059,-5.619349103,-8.095069598
4.347,-5.3184853,-7.2195354,-5.2235823,-7.4600492,-5.571702351,-8.022567939,-5.6217904,-8.089283941
4.348,-5.3691545,-7.2116313,-5.2775197,-7.4389143,-5.574073806,-8.017177807,-5.624229379,-8.083515817
4.349,-5.3536496,-7.2086177,-5.2547154,-7.4373102,-5.576443262,-8.011804599,-5.626666037,-8.077765159
4.35,-5.3419185,-7.2152243,-5.246305,-7.4250751,-5.578810717,-8.006448251,-5.629100373,-8.072031903
4.351,-5.3702598,-7.1895804,-5.2569766,-7.4258265,-5.581176168,-8.001108701,-5.631532383,-8.066315981
4.352,-5.3358207,-7.2055011,-5.2521119,-7.4431691,-5.583539613,-7.995785886,-5.633962065,-8.060617329
4.353,-5.3699212,-7.1907654,-5.278017,-7.4256768,-5.585901047,-7.990479745,-5.636389415,-8.05493588
4.354,-5.3530622,-7.1936936,-5.2606573,-7.4061165,-5.58826047,-7.985190214,-5.638814432,-8.049271571
4.355,-5.3513937,-7.1563869,-5.2566094,-7.4204078,-5.590617877,-7.979917232,-5.641237113,-8.043624336
4.356,-5.3406515,-7.190063,-5.2549481,-7.4258428,-5.592973265,-7.974660737,-5.643657455,-8.03799411
4.357,-5.3404408,-7.1630931,-5.2617431,-7.3945289,-5.595326633,-7.969420669,-5.646075455,-8.032380831
4.358,-5.3531303,-7.1413102,-5.2654729,-7.3887601,-5.597677978,-7.964196966,-5.64849111,-8.026784433
4.359,-5.3483167,-7.136909,-5.2837024,-7.3795171,-5.600027295,-7.958989567,-5.650904418,-8.021204854
4.36,-5.3319597,-7.1593757,-5.2724724,-7.4070692,-5.602374584,-7.953798411,-5.653315377,-8.015642029
4.361,-5.3170719,-7.1481051,-5.2466078,-7.3837953,-5.60471984,-7.948623439,-5.655723983,-8.010095897
4.362,-5.3490872,-7.1332459,-5.2440386,-7.3855524,-5.607063062,-7.94346459,-5.658130235,-8.004566395
4.363,-5.3186374,-7.1029129,-5.2850208,-7.3646712,-5.609404246,-7.938321804,-5.660534128,-7.999053459
4.364,-5.3477287,-7.1133814,-5.2989416,-7.3603301,-5.611743389,-7.933195022,-5.662935662,-7.993557028
4.365,-5.3347726,-7.1200705,-5.2716951,-7.3754635,-5.614080489,-7.928084185,-5.665334832,-7.988077041
4.366,-5.3590188,-7.1026282,-5.2732992,-7.3531575,-5.616415542,-7.922989232,-5.667731637,-7.982613435
4.367,-5.3455048,-7.0990086,-5.295836,-7.3625255,-5.618748547,-7.917910107,-5.670126074,-7.97716615
4.368,-5.340342,-7.0545397,-5.2892375,-7.3335514,-5.6210795,-7.912846749,-5.672518139,-7.971735125
4.369,-5.3292146,-7.0914154,-5.2661138,-7.3404589,-5.623408399,-7.907799101,-5.674907832,-7.966320298
4.37,-5.3733306,-7.0294733,-5.2910323,-7.2944422,-5.62573524,-7.902767104,-5.677295148,-7.96092161
4.371,-5.3579865,-7.0889235,-5.2971663,-7.3455138,-5.628060021,-7.897750701,-5.679680086,-7.955539
4.372,-5.3822603,-7.0683475,-5.2896891,-7.321125,-5.630382739,-7.892749833,-5.682062642,-7.950172409
4.373,-5.3704414,-7.0390763,-5.3258858,-7.3306332,-5.632703391,-7.887764444,-5.684442815,-7.944821777
4.374,-5.326684,-7.0557203,-5.3000307,-7.3210282,-5.635021974,-7.882794477,-5.686820601,-7.939487045
4.375,-5.3591037,-7.0569272,-5.3092833,-7.3215718,-5.637338486,-7.877839874,-5.689195997,-7.934168154
4.376,-5.34377,-7.0579138,-5.3153729,-7.3043203,-5.639652924,-7.872900579,-5.691569003,-7.928865046
4.377,-5.3591704,-7.0080438,-5.2979717,-7.2726097,-5.641965285,-7.867976535,-5.693939613,-7.923577661
4.378,-5.3716674,-7.0229831,-5.2782679,-7.2895474,-5.644275566,-7.863067687,-5.696307827,-7.918305942
4.379,-5.3765779,-7.0159612,-5.319159,-7.2836342,-5.646583764,-7.858173978,-5.698673641,-7.913049831
4.38,-5.3760958,-7.0144634,-5.3241119,-7.2843156,-5.648889877,-7.853295353,-5.701037053,-7.907809271
4.381,-5.3890924,-7.011148,-5.3325005,-7.2654586,-5.651193901,-7.848431756,-5.703398061,-7.902584204
4.382,-5.3748884,-7.0135117,-5.3303127,-7.2964735,-5.653495834,-7.843583132,-5.70575666,-7.897374573
4.383,-5.3652396,-6.9830694,-5.3389907,-7.2529101,-5.655795674,-7.838749426,-5.70811285,-7.892180322
4.384,-5.3716173,-6.9766102,-5.3249626,-7.2566361,-5.658093416,-7.833930584,-5.710466628,-7.887001394
4.385,-5.3808799,-6.9752793,-5.3170724,-7.2399235,-5.660389058,-7.829126551,-5.71281799,-7.881837733
4.386,-5.3702626,-6.9959755,-5.328548,-7.2596545,-5.662682598,-7.824337272,-5.715166934,-7.876689283
4.387,-5.365171,-6.9602003,-5.3197179,-7.2335148,-5.664974033,-7.819562694,-5.717513458,-7.871555989
4.388,-5.3828506,-6.9723001,-5.3425965,-7.2516556,-5.667263359,-7.814802762,-5.719857559,-7.866437795
4.389,-5.340848,-6.9789691,-5.2849183,-7.2593303,-5.669550575,-7.810057425,-5.722199235,-7.861334646
4.39,-5.374464,-6.9624643,-5.3448472,-7.2333298,-5.671835676,-7.805326627,-5.724538482,-7.856246488
4.391,-5.3629241,-6.9535751,-5.3306584,-7.2314892,-5.67411866,-7.800610316,-5.726875299,-7.851173265
4.392,-5.3956356,-6.9253016,-5.3409462,-7.1925812,-5.676399525,-7.79590844,-5.729209682,-7.846114924
4.393,-5.3631148,-6.9194479,-5.3285708,-7.2009001,-5.678678267,-7.791220945,-5.731541629,-7.841071411
4.394,-5.3969579,-6.9044938,-5.3488626,-7.1885543,-5.680954884,-7.78654778,-5.733871137,-7.836042672
4.395,-5.3778753,-6.9240322,-5.3698578,-7.2304897,-5.683229372,-7.781888891,-5.736198205,-7.831028653
4.396,-5.3847857,-6.9021921,-5.3462272,-7.1985192,-5.685501729,-7.777244229,-5.738522828,-7.826029302
4.397,-5.3557081,-6.9244704,-5.3242903,-7.1937127,-5.687771952,-7.772613739,-5.740845005,-7.821044566
4.398,-5.3937883,-6.906333,-5.3573413,-7.1675439,-5.690040038,-7.767997373,-5.743164733,-7.816074392
4.399,-5.3803616,-6.9243479,-5.345634,-7.2069001,-5.692305984,-7.763395077,-5.745482009,-7.811118727
4.4,-5.3736014,-6.927237,-5.3544731,-7.1797009,-5.694569787,-7.758806802,-5.747796831,-7.806177521
4.401,-5.3622079,-6.9049768,-5.3616204,-7.1708155,-5.696831444,-7.754232496,-5.750109196,-7.80125072
4.402,-5.3612695,-6.9082932,-5.3518119,-7.1996183,-5.699090953,-7.749672109,-5.752419102,-7.796338273
4.403,-5.3880644,-6.9008975,-5.3463392,-7.1674767,-5.70134831,-7.745125591,-5.754726545,-7.79144013
4.404,-5.365449,-6.916635,-5.3194661,-7.1779237,-5.703603513,-7.740592892,-5.757031524,-7.786556239
4.405,-5.3664789,-6.9153905,-5.3497243,-7.1815991,-5.705856558,-7.736073962,-5.759334035,-7.781686549
4.406,-5.3932133,-6.8822689,-5.3576565,-7.1585336,-5.708107442,-7.731568751,-5.761634076,-7.776831011
4.407,-5.4066916,-6.8531399,-5.4039154,-7.1267715,-5.710356163,-7.727077211,-5.763931644,-7.771989573
4.408,-5.4232025,-6.8602777,-5.414083,-7.1206613,-5.712602718,-7.722599292,-5.766226737,-7.767162186
4.409,-5.4151168,-6.8239131,-5.3799796,-7.1052108,-5.714847103,-7.718134945,-5.768519352,-7.7623488
4.41,-5.3832808,-6.8479629,-5.3766136,-7.1403923,-5.717089316,-7.713684122,-5.770809486,-7.757549366
4.411,-5.3862753,-6.8507342,-5.3527722,-7.1513929,-5.719329354,-7.709246774,-5.773097137,-7.752763834
4.412,-5.3860402,-6.8191652,-5.3674731,-7.0931058,-5.721567213,-7.704822854,-5.775382303,-7.747992157
4.413,-5.4009614,-6.8313751,-5.3844261,-7.1111465,-5.723802891,-7.700412313,-5.777664979,-7.743234284
4.414,-5.3970766,-6.8082013,-5.3816385,-7.1022224,-5.726036385,-7.696015103,-5.779945164,-7.738490169
4.415,-5.3955798,-6.8330073,-5.3862066,-7.1103745,-5.728267692,-7.691631178,-5.782222856,-7.733759762
4.416,-5.4041991,-6.7971978,-5.4290643,-7.0797434,-5.730496808,-7.687260489,-5.78449805,-7.729043017
4.417,-5.3737211,-6.8306317,-5.3734822,-7.1339521,-5.732723731,-7.682902991,-5.786770746,-7.724339884
4.418,-5.3828669,-6.8295312,-5.4031157,-7.14782,-5.734948457,-7.678558635,-5.789040939,-7.719650318
4.419,-5.4096065,-6.8092275,-5.43641,-7.0991211,-5.737170984,-7.674227376,-5.791308628,-7.714974271
4.42,-5.3918262,-6.7937298,-5.3937802,-7.0898819,-5.739391308,-7.669909168,-5.793573809,-7.710311696
4.421,-5.3908796,-6.7995019,-5.4134817,-7.0929508,-5.741609427,-7.665603964,-5.79583648,-7.705662547
4.422,-5.4538484,-6.7896776,-5.4401207,-7.076005,-5.743825337,-7.661311717,-5.798096639,-7.701026777
4.423,-5.3902745,-6.7890534,-5.4077859,-7.0734997,-5.746039036,-7.657032384,-5.800354282,-7.696404341
4.424,-5.3830743,-6.7574863,-5.4350448,-7.0702858,-5.748250519,-7.652765918,-5.802609407,-7.691795192
4.425,-5.4006104,-6.7705259,-5.4442263,-7.0708594,-5.750459785,-7.648512274,-5.804862011,-7.687199286
4.426,-5.3935437,-6.7923565,-5.4192634,-7.0615292,-5.752666829,-7.644271407,-5.807112092,-7.682616576
4.427,-5.4163527,-6.7741852,-5.4132662,-7.0584817,-5.75487165,-7.640043273,-5.809359646,-7.678047019
4.428,-5.4131374,-6.7700939,-5.4257188,-7.064374,-5.757074243,-7.635827826,-5.811604671,-7.673490568
4.429,-5.3692446,-6.7628312,-5.4446793,-7.0500498,-5.759274606,-7.631625023,-5.813847164,-7.668947181
4.43,-5.4346733,-6.7365375,-5.4333768,-7.0440493,-5.761472735,-7.627434819,-5.816087122,-7.664416812
4.431,-5.4090505,-6.7403502,-5.4669914,-7.0527802,-5.763668627,-7.623257172,-5.818324544,-7.659899417
4.432,-5.4212017,-6.7468748,-5.4458766,-7.0625739,-5.76586228,-7.619092036,-5.820559425,-7.655394953
4.433,-5.4215689,-6.6889968,-5.4472065,-7.0134306,-5.768053689,-7.614939369,-5.822791763,-7.650903377
4.434,-5.4149294,-6.7455482,-5.4706821,-7.04072,-5.770242853,-7.610799127,-5.825021556,-7.646424645
4.435,-5.3940725,-6.7043791,-5.4329109,-7.0313692,-5.772429766,-7.606671268,-5.8272488,-7.641958714
4.436,-5.4372945,-6.7206306,-5.4730692,-7.043026,-5.774614428,-7.602555749,-5.829473493,-7.637505541
4.437,-5.4321275,-6.6916661,-5.4471951,-7.0398221,-5.776796833,-7.598452527,-5.831695632,-7.633065084
4.438,-5.4185624,-6.6991611,-5.4590878,-7.0180249,-5.778976979,-7.59436156,-5.833915214,-7.628637301
4.439,-5.4196115,-6.7165656,-5.4582686,-7.0237174,-5.781154863,-7.590282806,-5.836132237,-7.62422215
4.44,-5.4131751,-6.6957469,-5.4526772,-7.0368199,-5.783330481,-7.586216223,-5.838346697,-7.619819589
4.441,-5.4256568,-6.6611128,-5.4915481,-6.9805532,-5.785503831,-7.58216177,-5.840558592,-7.615429576
4.442,-5.4242125,-6.6612105,-5.4839745,-7.0090213,-5.787674908,-7.578119405,-5.842767919,-7.611052071
4.443,-5.4471068,-6.6646199,-5.5063467,-7.0149832,-5.78984371,-7.574089087,-5.844974675,-7.606687032
4.444,-5.4132495,-6.6676955,-5.4789987,-7.0233502,-5.792010233,-7.570070775,-5.847178858,-7.602334419
4.445,-5.4100294,-6.6614194,-5.4758868,-7.0235081,-5.794174474,-7.566064428,-5.849380463,-7.597994191
4.446,-5.4451146,-6.6761317,-5.5111923,-6.9919043,-5.79633643,-7.562070005,-5.851579489,-7.593666308
4.447,-5.4212527,-6.6867642,-5.4722366,-7.0138345,-5.798496098,-7.558087468,-5.853775933,-7.589350729
4.448,-5.4579463,-6.6758075,-5.4772463,-7.0113659,-5.800653473,-7.554116774,-5.855969792,-7.585047417
4.449,-5.4428706,-6.6692677,-5.5220246,-7.035182,-5.802808553,-7.550157885,-5.858161062,-7.580756329
