"Freq [GHz]","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]","ang_deg(S(2,2)) [deg]","ang_deg(S(3,1)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(3,3)) [deg]"
3.022,-68.7999095011062,-81.9016270011254,52.1810531009391,-81.9543464631728,155.126993140766,51.2714397440429
3.023,-68.9192560738913,-82.0486528164129,52.0446024701756,-82.1014389919173,154.947282045169,51.1320556032993
3.024,-69.0386524821757,-82.1956793330829,51.9081628692686,-82.2485320456871,154.767563893602,50.9926794143189
3.025,-69.1580986310692,-82.3427065617404,51.7717343519725,-82.3956256346494,154.587838645067,50.853311240662
3.026,-69.2775944258029,-82.4897345129939,51.6353169719921,-82.5427197689768,154.408106258431,50.7139511458503
3.027,-69.3971397717285,-82.636763197455,51.4989107829833,-82.6898144588465,154.228366692424,50.5745991933664
3.028,-69.516734574318,-82.783792625739,51.3625158385519,-82.8369097144415,154.048619905641,50.4352554466533
3.029,-69.6363787391624,-82.9308228084636,51.2261321922546,-82.9840055459493,153.868865856539,50.2959199691156
3.03,-69.7560721719717,-83.0778537562499,51.0897598975987,-83.1311019635623,153.689104503437,50.1565928241172
3.031,-69.8758147785735,-83.2248854797214,50.9533990080419,-83.2781989774776,153.509335804518,50.0172740749834
3.032,-69.9956064649134,-83.3719179895052,50.817049576992,-83.4252965978976,153.329559717823,49.8779637849988
3.033,-70.1154471370532,-83.5189512962305,50.6807116578076,-83.5723948350284,153.149776201256,49.7386620174087
3.034,-70.2353367011711,-83.6659854105292,50.5443853037974,-83.7194936990815,152.969985212579,49.5993688354179
3.035,-70.3552750635604,-83.8130203430355,50.4080705682208,-83.8665932002717,152.790186709415,49.4600843021914
3.036,-70.4752621306294,-83.9600561043863,50.2717675042871,-84.0136933488191,152.610380649244,49.3208084808533
3.037,-70.5952978089007,-84.1070927052207,50.1354761651562,-84.1607941549476,152.430566989405,49.1815414344878
3.038,-70.7153820050104,-84.2541301561797,49.9991966039379,-84.3078956288853,152.250745687095,49.0422832261377
3.039,-70.8355146257074,-84.4011684679065,49.8629288736929,-84.4549977808639,152.070916699366,48.9030339188057
3.04,-70.9556955778533,-84.5482076510468,49.7266730274314,-84.6021006211199,151.891079983127,48.7637935754531
3.041,-71.0759247684211,-84.6952477162473,49.5904291181143,-84.7492041598925,151.711235495143,48.6245622590004
3.042,-71.1962021044953,-84.8422886741572,49.4541971986527,-84.8963084074258,151.531383192033,48.4853400323271
3.043,-71.3165274932704,-84.9893305354267,49.3179773219079,-85.0434133739664,151.35152303027,48.3461269582712
3.044,-71.4369008420518,-85.1363733107084,49.1817695406908,-85.1905190697655,151.171654966182,48.2069230996291
3.045,-71.5573220582537,-85.2834170106556,49.0455739077634,-85.3376255050771,150.991778955946,48.0677285191559
3.046,-71.6777910493994,-85.4304616459238,48.9093904758371,-85.4847326901587,150.811894955596,47.928543279565
3.047,-71.7983077231202,-85.5775072271687,48.7732192975742,-85.6318406352708,150.632002921015,47.7893674435282
3.048,-71.9188719871556,-85.7245537650482,48.6370604255865,-85.7789493506777,150.452102807935,47.6502010736752
3.049,-72.039483749352,-85.8716012702206,48.5009139124364,-85.9260588466462,150.272194571941,47.5110442325938
3.05,-72.1601429176626,-86.0186497533456,48.3647798106363,-86.0731691334463,150.092278168466,47.3718969828293
3.051,-72.2808494001466,-86.1656992250836,48.2286581726489,-86.2202802213508,149.912353552792,47.2327593868856
3.052,-72.401603104969,-86.3127496960958,48.0925490508866,-86.3673921206355,149.732420680049,47.0936315072236
3.053,-72.5224039403997,-86.459801177044,47.9564524977131,-86.5145048415785,149.552479505213,46.954513406262
3.054,-72.6432518148132,-86.6068536785908,47.8203685654409,-86.6616183944608,149.372529983108,46.8154051463771
3.055,-72.7641466366881,-86.7539072113991,47.684297306334,-86.8087327895658,149.192572068403,46.6763067899023
3.056,-72.8850883146066,-86.9009617861321,47.5482387726058,-86.9558480371793,149.012605715612,46.5372183991285
3.057,-73.006076757254,-87.0480174134536,47.4121930164203,-87.1029641475896,148.832630879094,46.3981400363038
3.058,-73.1271118734178,-87.1950741040275,47.2761600898914,-87.2500811310869,148.652647513051,46.2590717636331
3.059,-73.248193571988,-87.3421318685174,47.140140045084,-87.3971989979636,148.472655571527,46.1200136432788
3.06,-73.3693217619559,-87.4891907175873,47.0041329340127,-87.5443177585143,148.292655008411,45.9809657373598
3.061,-73.4904963524143,-87.6362506619011,46.8681388086426,-87.6914374230354,148.112645777429,45.841928107952
3.062,-73.6117172525563,-87.7833117121223,46.7321577208892,-87.8385580018252,147.932627832151,45.7029008170881
3.063,-73.7329843716754,-87.9303738789141,46.5961897226186,-87.9856795051837,147.752601125985,45.5638839267575
3.064,-73.854297619165,-88.0774371729396,46.4602348656469,-88.1328019434129,147.572565612179,45.4248774989058
3.065,-73.9756569045174,-88.2245016048609,46.324293201741,-88.2799253268155,147.392521243818,45.2858815954357
3.066,-74.097062137324,-88.3715671853397,46.1883647826182,-88.4270496656965,147.212467973826,45.1468962782061
3.067,-74.2185132272749,-88.5186339250373,46.0524496599465,-88.5741749703621,147.032405754963,45.0079216090323
3.068,-74.3400100841577,-88.6657018346138,45.916547885344,-88.7213012511194,146.852334539824,44.8689576496858
3.069,-74.4615526178582,-88.8127709247287,45.78065951038,-88.8684285182771,146.672254280839,44.7300044618944
3.07,-74.583140738359,-88.9598412060403,45.6447845865741,-89.0155567821449,146.492164930273,44.5910621073422
3.071,-74.7047743557394,-89.1069126892058,45.5089231653968,-89.1626860530332,146.312066440225,44.4521306476693
3.072,-74.8264533801753,-89.2539853848814,45.3730752982693,-89.3098163412538,146.131958762626,44.3132101444719
3.073,-74.9481777219387,-89.4010593037218,45.2372410365636,-89.4569476571188,145.951841849237,44.1743006593024
3.074,-75.0699472913969,-89.5481344563805,45.1014204316026,-89.6040800109416,145.771715651653,44.0354022536689
3.075,-75.1917619990126,-89.6952108535094,44.9656135346602,-89.7512134130356,145.591580121295,43.8965149890353
3.076,-75.3136217553434,-89.8422885057589,44.8298203969611,-89.8983478737152,145.411435209418,43.7576389268218
3.077,-75.4355264710411,-89.9893674237776,44.6940410696813,-90.045483403295,145.231280867102,43.6187741284042
3.078,-75.5574760568521,-90.1364476182124,44.5582756039477,-90.19262001209,145.051117045255,43.479920655114
3.079,-75.6794704236161,-90.2835290997084,44.4225240508386,-90.3397577104156,144.870943694613,43.3410785682386
3.08,-75.8015094822665,-90.4306118789086,44.2867864613832,-90.486896508587,144.690760765736,43.2022479290209
3.081,-75.9235931438297,-90.5776959664541,44.1510628865625,-90.63403641692,144.510568209009,43.0634287986596
3.082,-76.045721319425,-90.7247813729837,44.0153533773083,-90.7811774457299,144.330365974642,42.924621238309
3.083,-76.1678939202637,-90.8718681091339,43.8796579845045,-90.928319605332,144.150154012667,42.7858253090792
3.084,-76.2901108576495,-91.0189561855388,43.7439767589862,-91.0754629060416,143.96993227294,42.6470410720356
3.085,-76.412372042978,-91.1660456128305,43.6083097515402,-91.2226073581734,143.789700705136,42.5082685881993
3.086,-76.534677387736,-91.3131364016379,43.4726570129048,-91.3697529720421,143.60945925875,42.3695079185468
3.087,-76.6570268035017,-91.4602285625878,43.3370185937705,-91.5168997579615,143.4292078831,42.2307591240103
3.088,-76.7794202019441,-91.607322106304,43.2013945447794,-91.664047726245,143.248946527317,42.0920222654775
3.089,-76.9018574948226,-91.7544170434073,43.0657849165257,-91.8111968872053,143.068675140356,41.9532974037916
3.09,-77.0243385939871,-91.9015133845159,42.9301897595555,-91.9583472511543,142.888393670982,41.8145845997512
3.091,-77.1468634113776,-92.0486111402448,42.7946091243673,-92.1054988284032,142.70810206778,41.6758839141103
3.092,-77.2694318590237,-92.1957103212059,42.6590430614116,-92.2526516292623,142.527800279148,41.5371954075784
3.093,-77.3920438490445,-92.3428109380079,42.5234916210916,-92.3998056640404,142.347488253299,41.398519140821
3.094,-77.5146992936486,-92.4899130012562,42.3879548537625,-92.5469609430459,142.167165938255,41.259855174458
3.095,-77.637398105133,-92.6370165215526,42.2524328097325,-92.6941174765852,141.986833281855,41.1212035690659
3.096,-77.7601401958842,-92.7841215094956,42.1169255392623,-92.8412752749639,141.806490231745,40.982564385176
3.097,-77.8829254783767,-92.9312279756802,41.9814330925653,-92.9884343484861,141.626136735381,40.8439376832755
3.098,-78.0057538651733,-93.0783359306973,41.8459555198081,-93.1355947074544,141.44577274003,40.7053235238067
3.099,-78.1286252689252,-93.2254453851343,41.7104928711099,-93.2827563621695,141.265398192764,40.5667219671678
3.1,-78.2515396023711,-93.3725563495749,41.5750451965431,-93.4299193229311,141.085013040463,40.428133073712
3.101,-78.3744967783375,-93.5196688345981,41.4396125461337,-93.5770836000365,140.904617229812,40.2895569037491
3.102,-78.4974967097381,-93.6667828507797,41.3041949698609,-93.7242492037814,140.724210707302,40.1509935175434
3.103,-78.6205393095742,-93.8138984086908,41.1687925176572,-93.8714161444595,140.543793419225,40.0124429753154
3.104,-78.7436244909338,-93.9610155188982,41.033405239409,-94.0185844323626,140.363365311678,39.8739053372413
3.105,-78.866752166992,-94.1081341919647,40.8980331849563,-94.1657540777801,140.182926330559,39.7353806634526
3.106,-78.9899222510103,-94.2552544384484,40.7626764040929,-94.3129250909996,140.002476421564,39.5968690140368
3.107,-79.1131346563369,-94.4023762689028,40.6273349465669,-94.4600974823059,139.82201553019,39.4583704490372
3.108,-79.2363892964062,-94.5494996938769,40.4920088620805,-94.6072712619816,139.641543601734,39.3198850284527
3.109,-79.359686084739,-94.6966247239149,40.35669820029,-94.754446440307,139.461060581287,39.1814128122385
3.11,-79.4830249349418,-94.843751369556,40.2214030108062,-94.9016230275594,139.280566413737,39.0429538603049
3.111,-79.6064057607072,-94.9908796413349,40.0861233431948,-95.048801034014,139.100061043767,38.9045082325189
3.112,-79.7298284758136,-95.138009549781,39.9508592469758,-95.1959804699429,138.919544415853,38.7660759887031
3.113,-79.8532929941247,-95.2851411054186,39.8156107716245,-95.3431613456151,138.739016474266,38.6276571886366
3.114,-79.9767992295899,-95.4322743187666,39.6803779665711,-95.490343671297,138.558477163065,38.4892518920541
3.115,-80.1003470962438,-95.579409200339,39.5451608812009,-95.6375274572521,138.377926426101,38.3508601586468
3.116,-80.2239365082064,-95.7265457606442,39.4099595648548,-95.7847127137404,138.197364207015,38.2124820480622
3.117,-80.3475673796828,-95.8736840101852,39.2747740668287,-95.931899451019,138.016790449234,38.0741176199037
3.118,-80.4712396249632,-96.0208239594594,39.1396044363751,-96.0790876793417,137.836205095974,37.9357669337317
3.119,-80.5949531584223,-96.1679656189582,39.0044507227016,-96.2262774089584,137.655608090234,37.7974300490628
3.12,-80.7187078945202,-96.3151089991678,38.8693129749721,-96.3734686501162,137.474999374799,37.6591070253701
3.121,-80.8425037478014,-96.4622541105682,38.7341912423068,-96.5206614130583,137.294378892238,37.5207979220834
3.122,-80.9663406328952,-96.6094009636336,38.5990855737821,-96.6678557080244,137.113746584899,37.3825027985893
3.123,-81.0902184645156,-96.756549568832,38.4639960184312,-96.8150515452503,136.933102394913,37.2442217142312
3.124,-81.2141371574611,-96.9036999366255,38.3289226252436,-96.962248934968,136.752446264191,37.1059547283092
3.125,-81.3380966266145,-97.0508520774697,38.1938654431665,-97.1094478874056,136.571778134421,36.9677019000807
3.126,-81.4620967869433,-97.1980060018142,38.0588245211035,-97.2566484127874,136.391097947067,36.8294632887603
3.127,-81.5861375534993,-97.3451617201019,37.9237999079157,-97.4038505213332,136.210405643371,36.6912389535192
3.128,-81.7102188414187,-97.4923192427694,37.788791652422,-97.5510542232589,136.029701164348,36.5530289534866
3.129,-81.8343405659219,-97.6394785802466,37.6537998033987,-97.6982595287762,135.848984450787,36.4148333477486
3.13,-81.9585026423138,-97.786639742957,37.5188244095799,-97.8454664480923,135.668255443247,36.2766521953493
3.131,-82.0827049859834,-97.9338027413169,37.3838655196582,-97.9926749914099,135.48751408206,36.1384855552901
3.132,-82.2069475124041,-98.080967585736,37.2489231822843,-98.1398851689272,135.306760307327,36.0003334865304
3.133,-82.3312301371333,-98.228134286617,37.1139974460674,-98.287096990838,135.125994058914,35.8621960479872
3.134,-82.4555527758132,-98.3753028543556,36.9790883595752,-98.4343104673312,134.945215276457,35.7240732985359
3.135,-82.5799153441697,-98.5224732993404,36.8441959713347,-98.5815256085908,134.764423899356,35.5859652970097
3.136,-82.7043177580133,-98.6696456319526,36.7093203298319,-98.7287424247961,134.583619866773,35.4478721022001
3.137,-82.8287599332388,-98.8168198625665,36.5744614835121,-98.8759609261216,134.402803117635,35.3097937728573
3.138,-82.953241785825,-98.9639960015484,36.4396194807805,-99.0231811227363,134.22197359063,35.1717303676899
3.139,-83.0777632318354,-99.1111740592575,36.3047943700016,-99.1704030248043,134.041131224204,35.0336819453651
3.14,-83.2023241874179,-99.2583540460455,36.1699861995002,-99.3176266424847,133.860275956562,34.895648564509
3.141,-83.3269245688045,-99.4055359722562,36.0351950175617,-99.4648519859308,133.679407725667,34.7576302837066
3.142,-83.4515642923119,-99.5527198482258,35.9004208724314,-99.612079065291,133.498526469236,34.6196271615022
3.143,-83.5762432743416,-99.6999056842826,35.7656638123157,-99.7593078907081,133.31763212474,34.4816392563992
3.144,-83.7009614313791,-99.847093490747,35.630923885382,-99.9065384723189,133.136724629403,34.3436666268606
3.145,-83.8257186799949,-99.9942832779312,35.4962011397588,-100.053770820255,132.955803920202,34.2057093313092
3.146,-83.9505149368444,-100.14147505614,35.3614956235361,-100.201004944642,132.774869933861,34.0677674281268
3.147,-84.0753501186675,-100.288668835668,35.2268073847656,-100.3482408556,132.593922606851,33.9298409756562
3.148,-84.200224142289,-100.435864626805,35.0921364714611,-100.495478563244,132.412961875395,33.7919300321996
3.149,-84.3251369246192,-100.583062439829,34.9574829315982,-100.64271807768,132.231987675455,33.6540346560194
3.15,-84.4500883826527,-100.730262285011,34.8228468131156,-100.789959409011,132.05099994274,33.5161549053392
3.151,-84.5750784334699,-100.877464172614,34.6882281639142,-100.937202567333,131.869998612701,33.3782908383425
3.152,-84.7001069942362,-101.024668112892,34.5536270318584,-101.084447562735,131.68898362053,33.2404425131743
3.153,-84.8251739822027,-101.171874116089,34.4190434647753,-101.2316944053,131.507954901154,33.1026099879398
3.154,-84.9502793147056,-101.319082192441,34.2844775104557,-101.378943105106,131.326912389243,32.9647933207061
3.155,-85.0754229091674,-101.466292352177,34.1499292166546,-101.526193672223,131.145856019199,32.8269925695015
3.156,-85.2006046830956,-101.613504605514,34.0153986310907,-101.673446116713,130.96478572516,32.6892077923159
3.157,-85.3258245540844,-101.760718962662,33.880885801447,-101.820700448635,130.783701440995,32.5514390471011
3.158,-85.4510824398136,-101.907935433821,33.7463907753714,-101.967956678038,130.602603100306,32.4136863917709
3.159,-85.5763782580494,-102.055154029182,33.6119136004766,-102.115214814967,130.421490636423,32.2759498842013
3.16,-85.7017119266443,-102.202374758926,33.4774543243406,-102.262474869457,130.240363982404,32.1382295822307
3.161,-85.8270833635377,-102.349597633225,33.3430129945063,-102.409736851538,130.059223071033,32.00052554366
3.162,-85.9524924867552,-102.496822662243,33.2085896584835,-102.557000771232,129.878067834819,31.8628378262536
3.163,-86.0779392144097,-102.644049856132,33.0741843637471,-102.704266638556,129.696898205992,31.7251664877383
3.164,-86.2034234647009,-102.791279225036,32.9397971577389,-102.851534463516,129.515714116506,31.5875115858048
3.165,-86.3289451559161,-102.938510779088,32.8054280878672,-102.998804256114,129.334515498031,31.4498731781071
3.166,-86.4545042064298,-103.085744528413,32.6710772015073,-103.146076026343,129.153302281956,31.3122513222629
3.167,-86.5801005347042,-103.232980483124,32.5367445460014,-103.293349784188,128.972074399386,31.174646075854
3.168,-86.7057340592894,-103.380218653325,32.4024301686605,-103.440625539629,128.790831781141,31.0370574964269
3.169,-86.8314046988236,-103.52745904911,32.2681341167622,-103.587903302635,128.609574357749,30.8994856414921
3.17,-86.9571123720331,-103.674701680562,32.1338564375531,-103.735183083169,128.428302059454,30.7619305685251
3.171,-87.0828569977331,-103.821946557756,31.9995971782479,-103.882464891187,128.247014816205,30.6243923349664
3.172,-87.2086384948269,-103.969193690754,31.8653563860307,-104.029748736635,128.06571255766,30.486870998222
3.173,-87.3344567823076,-104.116443089609,31.7311341080542,-104.177034629452,127.884395213179,30.3493666156629
3.174,-87.4603117792567,-104.263694764362,31.5969303914413,-104.324322579571,127.703062711829,30.2118792446266
3.175,-87.5862034048458,-104.410948725047,31.4627452832841,-104.471612596913,127.521714982375,30.0744089424163
3.176,-87.7121315783354,-104.558204981682,31.3285788306457,-104.618904691393,127.340351953284,29.9369557663017
3.177,-87.838096219077,-104.705463544279,31.1944310805588,-104.766198872918,127.158973552719,29.7995197735189
3.178,-87.9640972465113,-104.852724422838,31.0603020800276,-104.913495151386,126.977579708539,29.6621010212712
3.179,-88.0901345801704,-104.999987627345,30.9261918760275,-105.060793536686,126.796170348296,29.5246995667287
3.18,-88.2162081396762,-105.14725316778,30.7921005155052,-105.208094038699,126.614745399236,29.3873154670294
3.181,-88.3423178447423,-105.294521054107,30.6580280453798,-105.355396667298,126.433304788292,29.249948779279
3.182,-88.4684636151734,-105.441791296283,30.523974512542,-105.502701432346,126.251848442086,29.1125995605511
3.183,-88.5946453708659,-105.589063904251,30.3899399638558,-105.650008343698,126.070376286926,28.9752678678876
3.184,-88.7208630318078,-105.736338887944,30.2559244461578,-105.797317411201,125.888888248805,28.8379537582992
3.185,-88.8471165180797,-105.883616257282,30.1219280062582,-105.944628644691,125.707384253395,28.7006572887654
3.186,-88.9734057498543,-106.030896022177,29.9879506909408,-106.091942053996,125.52586422605,28.5633785162354
3.187,-89.0997306473973,-106.178178192525,29.8539925469634,-106.239257648936,125.344328091801,28.4261174976274
3.188,-89.2260911310675,-106.325462778214,29.7200536210585,-106.38657543932,125.162775775354,28.2888742898299
3.189,-89.3524871213171,-106.472749789118,29.5861339599335,-106.533895434948,124.981207201091,28.1516489497015
3.19,-89.4789185386923,-106.6200392351,29.4522336102708,-106.681217645613,124.799622293063,28.0144415340712
3.191,-89.605385303833,-106.767331126011,29.3183526187283,-106.828542081095,124.61802097499,27.877252099739
3.192,-89.7318873374737,-106.914625471691,29.1844910319404,-106.975868751168,124.436403170261,27.7400807034761
3.193,-89.8584245604437,-107.061922281967,29.0506488965175,-107.123197665593,124.25476880193,27.6029274020252
3.194,-89.9849968936675,-107.209221566653,28.9168262590468,-107.270528834124,124.073117792712,27.4657922521009
3.195,-90.1116042581649,-107.356523335552,28.7830231660928,-107.417862266505,123.891450064984,27.3286753103897
3.196,-90.2382465750517,-107.503827598455,28.6492396641977,-107.565197972468,123.709765540782,27.1915766335513
3.197,-90.3649237655398,-107.651134365141,28.5154757998812,-107.712535961738,123.528064141796,27.0544962782175
3.198,-90.4916357509376,-107.798443645374,28.381731619642,-107.859876244028,123.346345789373,26.9174343009941
3.199,-90.6183824526505,-107.945755448908,28.2480071699572,-108.007218829043,123.16461040451,26.78039075846
3.2,-90.7451637921813,-108.093069785484,28.114302497283,-108.154563726476,122.982857907852,26.6433657071683
3.201,-90.8719796911304,-108.240386664829,27.9806176480557,-108.301910946009,122.801088219694,26.5063592036463
3.202,-90.9988300711962,-108.387706096659,27.8469526686912,-108.449260497318,122.619301259974,26.369371304396
3.203,-91.1257148541759,-108.535028090677,27.7133076055859,-108.596612390063,122.437496948272,26.2324020658947
3.204,-91.2526339619651,-108.682352656571,27.5796825051174,-108.743966633899,122.25567520381,26.095451544595
3.205,-91.379587316559,-108.829679804019,27.4460774136442,-108.891323238467,122.073835945446,25.9585197969252
3.206,-91.5065748400525,-108.977009542684,27.312492377507,-109.038682213398,121.891979091673,25.8216068792899
3.207,-91.6335964546405,-109.124341882216,27.178927443028,-109.186043568313,121.71010456062,25.6847128480703
3.208,-91.7606520826184,-109.271676832252,27.0453826565127,-109.333407312823,121.528212270041,25.5478377596247
3.209,-91.8877416463828,-109.419014402417,26.9118580642493,-109.480773456527,121.346302137324,25.4109816702885
3.21,-92.0148650684311,-109.566354602321,26.7783537125094,-109.628142009013,121.164374079477,25.2741446363752
3.211,-92.1420222713632,-109.713697441561,26.6448696475489,-109.775512979859,120.982428013134,25.1373267141763
3.212,-92.2692131778807,-109.861042929721,26.5114059156079,-109.922886378631,120.800463854549,25.0005279599619
3.213,-92.3964377107883,-110.008391076371,26.3779625629112,-110.070262214886,120.618481519593,24.8637484299811
3.214,-92.5236957929935,-110.155741891067,26.244539635669,-110.217640498167,120.436480923754,24.7269881804624
3.215,-92.6509873475077,-110.303095383352,26.1111371800773,-110.365021238007,120.254461982131,24.590247267614
3.216,-92.778312297446,-110.450451562756,25.9777552423184,-110.51240444393,120.072424609433,24.4535257476247
3.217,-92.9056705660282,-110.597810438792,25.8443938685612,-110.659790125444,119.890368719978,24.3168236766636
3.218,-93.0330620765792,-110.745172020962,25.7110531049618,-110.80717829205,119.708294227687,24.1801411108812
3.219,-93.1604867525291,-110.892536318754,25.5777329976637,-110.954568953234,119.526201046084,24.0434781064092
3.22,-93.2879445174141,-111.039903341641,25.4444335927988,-111.101962118473,119.344089088293,23.9068347193614
3.221,-93.4154352948769,-111.18727309908,25.3111549364873,-111.249357797232,119.161958267033,23.7702110058342
3.222,-93.5429590086666,-111.334645600518,25.177897074839,-111.396755998962,118.979808494618,23.6336070219068
3.223,-93.6705155826402,-111.482020855384,25.0446600539528,-111.544156733105,118.797639682953,23.4970228236413
3.224,-93.7981049407624,-111.629398873094,24.9114439199174,-111.691560009089,118.615451743532,23.3604584670841
3.225,-93.9257270071063,-111.77677966305,24.7782487188128,-111.838965836333,118.433244587433,23.2239140082653
3.226,-94.0533817058537,-111.924163234639,24.6450744967094,-111.98637422424,118.251018125317,23.0873895032001
3.227,-94.1810689612962,-112.071549597234,24.5119212996693,-112.133785182205,118.068772267425,22.9508850078885
3.228,-94.3087886978348,-112.218938760191,24.3787891737468,-112.281198719607,117.886506923577,22.8144005783165
3.229,-94.4365408399813,-112.366330732855,24.2456781649885,-112.428614845816,117.704222003163,22.6779362704556
3.23,-94.5643253123582,-112.513725524553,24.1125883194341,-112.576033570187,117.521917415147,22.5414921402644
3.231,-94.6921420396997,-112.661123144599,23.9795196831171,-112.723454902065,117.339593068059,22.405068243688
3.232,-94.8199909468517,-112.808523602291,23.8464723020647,-112.870878850782,117.157248869997,22.2686646366594
3.233,-94.9478719587731,-112.955926906914,23.7134462222988,-113.018305425656,116.974884728617,22.1322813750993
3.234,-95.0757850005351,-113.103333067734,23.5804414898366,-113.165734635994,116.792500551137,21.9959185149172
3.235,-95.2037299973234,-113.250742094006,23.4474581506909,-113.31316649109,116.61009624433,21.8595761120114
3.236,-95.3317068744373,-113.398153994968,23.3144962508703,-113.460601000226,116.427671714522,21.7232542222695
3.237,-95.459715557291,-113.545568779841,23.1815558363805,-113.608038172669,116.245226867589,21.5869529015694
3.238,-95.5877559714139,-113.692986457835,23.0486369532243,-113.755478017676,116.062761608951,21.4506722057791
3.239,-95.7158280424514,-113.840407038141,22.9157396474021,-113.902920544489,115.880275843574,21.3144121907579
3.24,-95.843931696165,-113.987830529934,22.782863964913,-114.050365762338,115.697769475965,21.1781729123566
3.241,-95.9720668584335,-114.135256942378,22.6500099517544,-114.197813680439,115.515242410164,21.0419544264179
3.242,-96.100233455253,-114.282686284615,22.5171776539238,-114.345264307997,115.332694549748,20.9057567887767
3.243,-96.2284314127379,-114.430118565777,22.3843671174178,-114.492717654202,115.150125797824,20.7695800552618
3.244,-96.356660657121,-114.577553794978,22.2515783882342,-114.64017372823,114.967536057023,20.6334242816948
3.245,-96.4849211147549,-114.724991981315,22.1188115123715,-114.787632539247,114.784925229503,20.4972895238916
3.246,-96.6132127121116,-114.872433133871,21.9860665358302,-114.935094096403,114.602293216941,20.3611758376631
3.247,-96.7415353757836,-115.019877261711,21.8533435046123,-115.082558408835,114.419639920532,20.2250832788152
3.248,-96.8698890324848,-115.167324373887,21.7206424647233,-115.230025485666,114.236965240981,20.0890119031493
3.249,-96.9982736090505,-115.314774479433,21.5879634621715,-115.377495336006,114.054269078507,19.9529617664636
3.25,-97.1266890324384,-115.462227587366,21.4553065429694,-115.524967968953,113.871551332833,19.8169329245526
3.251,-97.255135229729,-115.609683706689,21.3226717531336,-115.672443393589,113.688811903185,19.6809254332086
3.252,-97.3836121281263,-115.757142846386,21.1900591386861,-115.819921618984,113.50605068829,19.5449393482216
3.253,-97.5121196549584,-115.904605015429,21.0574687456546,-115.967402654191,113.323267586369,19.4089747253804
3.254,-97.6406577376781,-116.052070222768,20.9249006200727,-116.114886508253,113.140462495136,19.2730316204726
3.255,-97.7692263038638,-116.199538477341,20.7923548079809,-116.262373190197,112.957635311793,19.1371100892857
3.256,-97.8978252812195,-116.347009788068,20.6598313554274,-116.409862709037,112.774785933027,19.0012101876071
3.257,-98.0264545975762,-116.494484163852,20.5273303084677,-116.557355073772,112.591914255006,18.8653319712256
3.258,-98.155114180892,-116.64196161358,20.3948517131666,-116.704850293387,112.409020173375,18.7294754959306
3.259,-98.2838039592528,-116.789442146121,20.2623956155979,-116.852348376853,112.226103583254,18.5936408175144
3.26,-98.4125238608729,-116.936925770329,20.1299620618453,-116.999849333127,112.043164379229,18.4578279917712
3.261,-98.5412738140963,-117.08441249504,19.9975510980023,-117.147353171152,111.860202455357,18.3220370744984
3.262,-98.6700537473963,-117.231902329073,19.8651627701742,-117.294859899855,111.677217705153,18.1862681214976
3.263,-98.798863589377,-117.379395281232,19.7327971244775,-117.44236952815,111.494210021591,18.0505211885744
3.264,-98.9277032687737,-117.526891360302,19.6004542070411,-117.589882064936,111.3111792971,17.9147963315394
3.265,-99.056572714453,-117.674390575051,19.4681340640069,-117.737397519098,111.128125423557,17.7790936062091
3.266,-99.1854718554146,-117.82189293423,19.3358367415299,-117.884915899505,110.945048292288,17.6434130684059
3.267,-99.3144006207909,-117.969398446573,19.2035622857798,-118.032437215013,110.761947794059,17.507754773959
3.268,-99.4433589398483,-118.116907120798,19.0713107429407,-118.179961474463,110.578823819073,17.3721187787053
3.269,-99.5723467419877,-118.264418965604,18.9390821592119,-118.32748868668,110.395676256969,17.2365051384895
3.27,-99.7013639567452,-118.411933989673,18.8068765808092,-118.475018860474,110.212504996813,17.1009139091649
3.271,-99.8304105137924,-118.55945220167,18.674694053965,-118.622552004643,110.0293099271,16.9653451465948
3.272,-99.9594863429379,-118.706973610241,18.5425346249287,-118.770088127966,109.846090935742,16.8297989066515
3.273,-100.088591374127,-118.854498224018,18.4103983399681,-118.917627239209,109.66284791007,16.6942752452189
3.274,-100.217725537443,-119.002026051611,18.2782852453691,-119.065169347124,109.479580736828,16.5587742181912
3.275,-100.346888763109,-119.149557101615,18.1461953874374,-119.212714460446,109.296289302166,16.4232958814751
3.276,-100.476080981486,-119.297091382607,18.0141288124982,-119.360262587895,109.112973491639,16.2878402909897
3.277,-100.605302123075,-119.444628903146,17.8820855668977,-119.507813738176,108.929633190202,16.1524075026672
3.278,-100.734552118518,-119.592169671773,17.7500656970031,-119.655367919979,108.746268282202,16.0169975724539
3.279,-100.863830898599,-119.739713697011,17.6180692492035,-119.802925141978,108.562878651381,15.8816105563103
3.28,-100.993138394243,-119.887260987366,17.4860962699105,-119.950485412833,108.379464180861,15.7462465102125
3.281,-101.122474536519,-120.034811551324,17.3541468055596,-120.098048741187,108.196024753149,15.6109054901522
3.282,-101.251839256639,-120.182365397355,17.2222209026093,-120.245615135667,108.012560250127,15.4755875521375
3.283,-101.381232485958,-120.329922533909,17.0903186075434,-120.393184604886,107.829070553049,15.3402927521941
3.284,-101.51065415598,-120.477482969421,16.9584399668705,-120.54075715744,107.645555542536,15.2050211463653
3.285,-101.640104198349,-120.625046712304,16.8265850271259,-120.68833280191,107.46201509857,15.0697727907133
