Freq,S11_HFSS,S22_HFSS,S33_HFSS,S44_HFSS,S11_Milled,S22_Milled,S33_Milled,S44_Milled
4.405,-5.416129623,-5.380094181,-5.405890316,-5.384810371,-4.47051,-4.669148,-5.441277,-4.3585153
4.406,-5.416950731,-5.380787518,-5.406665387,-5.385600733,-4.4850035,-4.7187104,-5.4149008,-4.3515787
4.407,-5.417775902,-5.381485059,-5.407444688,-5.386395352,-4.5123196,-4.7317152,-5.4438939,-4.3317494
4.408,-5.418605134,-5.382186801,-5.408228216,-5.387194224,-4.5166254,-4.7575073,-5.4284263,-4.2896824
4.409,-5.419438421,-5.382892739,-5.409015965,-5.387997343,-4.5331845,-4.751287,-5.4340525,-4.2999997
4.41,-5.420275759,-5.383602868,-5.409807932,-5.388804706,-4.5201545,-4.7120929,-5.4362211,-4.3415818
4.411,-5.421117142,-5.384317184,-5.410604112,-5.389616307,-4.4988055,-4.7331209,-5.4265819,-4.3421001
4.412,-5.421962566,-5.385035682,-5.411404502,-5.390432144,-4.492517,-4.7183881,-5.4289064,-4.3209529
4.413,-5.422812027,-5.385758358,-5.412209095,-5.391252211,-4.5030832,-4.7055445,-5.4238753,-4.3198729
4.414,-5.423665519,-5.386485208,-5.413017889,-5.392076503,-4.5055013,-4.7237406,-5.451582,-4.3320732
4.415,-5.424523038,-5.387216227,-5.41383088,-5.392905018,-4.4957795,-4.7135663,-5.4173226,-4.3465505
4.416,-5.425384579,-5.38795141,-5.414648062,-5.393737749,-4.5216484,-4.740921,-5.4633489,-4.311656
4.417,-5.426250138,-5.388690753,-5.415469431,-5.394574693,-4.4669924,-4.6957068,-5.3925934,-4.3617997
4.418,-5.427119709,-5.389434251,-5.416294984,-5.395415845,-4.4898658,-4.7259851,-5.4147248,-4.3688159
4.419,-5.427993289,-5.390181901,-5.417124716,-5.396261202,-4.5185041,-4.7303858,-5.4390059,-4.3353062
4.42,-5.428870872,-5.390933698,-5.417958623,-5.397110758,-4.5110545,-4.7262764,-5.4448509,-4.3171782
4.421,-5.429752453,-5.391689636,-5.4187967,-5.397964509,-4.5240474,-4.7316546,-5.4125314,-4.3420153
4.422,-5.430638028,-5.392449713,-5.419638943,-5.398822452,-4.5230742,-4.7507,-5.4896979,-4.309629
4.423,-5.431527593,-5.393213923,-5.420485349,-5.399684581,-4.4941449,-4.7155557,-5.3997211,-4.3251343
4.424,-5.432421142,-5.393982262,-5.421335913,-5.400550892,-4.509551,-4.7442584,-5.4283385,-4.3379464
4.425,-5.433318672,-5.394754725,-5.42219063,-5.401421381,-4.5047035,-4.7264895,-5.4231853,-4.3297586
4.426,-5.434220176,-5.395531309,-5.423049496,-5.402296044,-4.503808,-4.7391419,-5.4203348,-4.3084693
4.427,-5.435125651,-5.396312008,-5.423912508,-5.403174876,-4.5296788,-4.7417302,-5.4122891,-4.3474321
4.428,-5.436035092,-5.397096819,-5.424779661,-5.404057873,-4.4966192,-4.7348871,-5.3907852,-4.3590708
4.429,-5.436948494,-5.397885737,-5.425650951,-5.40494503,-4.5228553,-4.7372098,-5.4150839,-4.3121572
4.43,-5.437865853,-5.398678757,-5.426526373,-5.405836344,-4.5297208,-4.7508955,-5.4782906,-4.3323965
4.431,-5.438787164,-5.399475876,-5.427405924,-5.40673181,-4.5261669,-4.7526035,-5.4263277,-4.3363786
4.432,-5.439712422,-5.400277089,-5.428289599,-5.407631424,-4.524446,-4.7633438,-5.4559107,-4.3370175
4.433,-5.440641623,-5.401082391,-5.429177394,-5.408535182,-4.5293355,-4.7472186,-5.4539223,-4.2995834
4.434,-5.441574762,-5.401891778,-5.430069305,-5.409443078,-4.5277467,-4.7566495,-5.4462576,-4.343163
4.435,-5.442511834,-5.402705246,-5.430965328,-5.41035511,-4.5113416,-4.7325892,-5.4259744,-4.3165946
4.436,-5.443452835,-5.403522791,-5.431865458,-5.411271272,-4.5328026,-4.7441273,-5.4403009,-4.3251085
4.437,-5.44439776,-5.404344408,-5.432769691,-5.41219156,-4.5320973,-4.7557349,-5.435461,-4.3300996
4.438,-5.445346605,-5.405170092,-5.433678024,-5.413115971,-4.5394497,-4.7381701,-5.4090881,-4.3218265
4.439,-5.446299365,-5.405999841,-5.434590452,-5.414044499,-4.5261211,-4.7556129,-5.4381599,-4.3281593
4.44,-5.447256035,-5.406833648,-5.435506971,-5.414977141,-4.5134912,-4.7431006,-5.4359608,-4.3458915
4.441,-5.448216611,-5.40767151,-5.436427576,-5.415913892,-4.5760732,-4.7811127,-5.4628282,-4.3201799
4.442,-5.449181088,-5.408513423,-5.437352264,-5.416854749,-4.5472617,-4.7615399,-5.4585528,-4.3222833
4.443,-5.450149461,-5.409359381,-5.438281031,-5.417799706,-4.5812178,-4.7831006,-5.4791207,-4.3461957
4.444,-5.451121727,-5.410209382,-5.439213872,-5.41874876,-4.5165925,-4.7574902,-5.4351645,-4.3510427
4.445,-5.45209788,-5.411063421,-5.440150783,-5.419701907,-4.5358071,-4.734199,-5.415441,-4.3366127
4.446,-5.453077915,-5.411921493,-5.44109176,-5.420659141,-4.5332527,-4.7713661,-5.4549375,-4.3276834
4.447,-5.454061829,-5.412783594,-5.442036799,-5.42162046,-4.5203848,-4.7747211,-5.4243817,-4.3417826
4.448,-5.455049616,-5.41364972,-5.442985897,-5.422585858,-4.520453,-4.756434,-5.4335437,-4.349721
4.449,-5.456041272,-5.414519866,-5.443939047,-5.423555332,-4.5364799,-4.7827396,-5.4308434,-4.3740897
4.45,-5.457036793,-5.415394028,-5.444896248,-5.424528877,-4.5111456,-4.755002,-5.420238,-4.345211
4.451,-5.458036174,-5.416272203,-5.445857494,-5.42550649,-4.5471077,-4.7823958,-5.4382205,-4.3525605
4.452,-5.45903941,-5.417154386,-5.446822782,-5.426488165,-4.5244927,-4.7718673,-5.4349151,-4.3268824
4.453,-5.460046496,-5.418040572,-5.447792107,-5.427473899,-4.5396981,-4.7745318,-5.4159513,-4.3320537
4.454,-5.461057429,-5.418930757,-5.448765465,-5.428463688,-4.5655837,-4.784338,-5.4485893,-4.3489404
4.455,-5.462072204,-5.419824937,-5.449742852,-5.429457527,-4.511734,-4.7355561,-5.4109216,-4.3398013
4.456,-5.463090816,-5.420723108,-5.450724265,-5.430455413,-4.5430841,-4.7664552,-5.4295087,-4.3482685
4.457,-5.46411326,-5.421625266,-5.451709698,-5.43145734,-4.5527263,-4.7947807,-5.4322948,-4.3485131
4.458,-5.465139532,-5.422531406,-5.452699149,-5.432463306,-4.5324721,-4.7588048,-5.3957243,-4.3467083
4.459,-5.466169628,-5.423441524,-5.453692612,-5.433473305,-4.548274,-4.757432,-5.4106255,-4.3572564
4.46,-5.467203542,-5.424355616,-5.454690085,-5.434487333,-4.5387893,-4.7690954,-5.4239368,-4.3543572
4.461,-5.468241271,-5.425273678,-5.455691562,-5.435505388,-4.5072293,-4.7358441,-5.3880372,-4.3632526
4.462,-5.46928281,-5.426195706,-5.456697039,-5.436527463,-4.5435357,-4.7743945,-5.4285932,-4.3706694
4.463,-5.470328154,-5.427121694,-5.457706514,-5.437553556,-4.5263867,-4.7483039,-5.3985953,-4.3548117
4.464,-5.4713773,-5.42805164,-5.458719981,-5.438583661,-4.5591331,-4.7640781,-5.4244037,-4.3713427
4.465,-5.472430241,-5.428985539,-5.459737436,-5.439617776,-4.5401678,-4.7494278,-5.4096518,-4.3439837
4.466,-5.473486974,-5.429923387,-5.460758877,-5.440655895,-4.5678048,-4.8049603,-5.4164414,-4.3442559
4.467,-5.474547495,-5.43086518,-5.461784297,-5.441698015,-4.5381126,-4.7735362,-5.4207258,-4.3509712
4.468,-5.475611798,-5.431810912,-5.462813694,-5.442744132,-4.5486259,-4.78122,-5.4145598,-4.3767934
4.469,-5.47667988,-5.432760581,-5.463847064,-5.44379424,-4.5327625,-4.7492452,-5.3711376,-4.3336349
4.47,-5.477751735,-5.433714183,-5.464884402,-5.444848338,-4.5549164,-4.7944798,-5.4378304,-4.3618217
4.471,-5.47882736,-5.434671712,-5.465925704,-5.445906419,-4.5680108,-4.8066974,-5.445539,-4.3647838
4.472,-5.47990675,-5.435633165,-5.466970967,-5.44696848,-4.5226245,-4.7739892,-5.4189258,-4.3580194
4.473,-5.4809899,-5.436598538,-5.468020186,-5.448034518,-4.5568376,-4.7809024,-5.4149613,-4.3443995
4.474,-5.482076806,-5.437567826,-5.469073357,-5.449104527,-4.5569315,-4.788197,-5.421783,-4.3637061
4.475,-5.483167463,-5.438541026,-5.470130477,-5.450178504,-4.5540142,-4.801116,-5.420002,-4.3411756
4.476,-5.484261867,-5.439518133,-5.471191541,-5.451256445,-4.5844436,-4.7960882,-5.4508166,-4.3451419
4.477,-5.485360013,-5.440499143,-5.472256546,-5.452338345,-4.5707259,-4.7847357,-5.4197254,-4.3547068
4.478,-5.486461898,-5.441484053,-5.473325487,-5.453424201,-4.5484686,-4.7889905,-5.4360542,-4.3463182
4.479,-5.487567515,-5.442472857,-5.47439836,-5.454514009,-4.55933,-4.7733951,-5.4237165,-4.3474226
4.48,-5.488676862,-5.443465552,-5.475475162,-5.455607764,-4.5559835,-4.7847943,-5.4242849,-4.3387642
4.481,-5.489789934,-5.444462134,-5.476555888,-5.456705462,-4.5696478,-4.8039012,-5.4466839,-4.3576427
4.482,-5.490906725,-5.445462598,-5.477640534,-5.4578071,-4.5689669,-4.818469,-5.4359965,-4.3632817
4.483,-5.492027232,-5.446466941,-5.478729097,-5.458912672,-4.5724602,-4.7995129,-5.4281859,-4.3625698
4.484,-5.493151451,-5.447475159,-5.479821573,-5.460022177,-4.5788074,-4.7887301,-5.4126177,-4.3589096
4.485,-5.494279376,-5.448487247,-5.480917957,-5.461135608,-4.5920057,-4.8236914,-5.4513063,-4.3700609
4.486,-5.495411003,-5.449503201,-5.482018245,-5.462252962,-4.5729365,-4.7950511,-5.4300156,-4.3524818
4.487,-5.496546328,-5.450523017,-5.483122434,-5.463374235,-4.5910568,-4.8277626,-5.4385471,-4.3403745
4.488,-5.497685347,-5.451546691,-5.48423052,-5.464499424,-4.6031561,-4.8314195,-5.4315028,-4.356739
4.489,-5.498828054,-5.45257422,-5.485342498,-5.465628523,-4.5911288,-4.8218732,-5.4266772,-4.3657126
4.49,-5.499974446,-5.453605599,-5.486458365,-5.46676153,-4.5659828,-4.8198829,-5.3960347,-4.3716373
4.491,-5.501124519,-5.454640823,-5.487578117,-5.467898439,-4.5868254,-4.8226399,-5.434236,-4.3841782
4.492,-5.502278266,-5.45567989,-5.48870175,-5.469039248,-4.5432892,-4.8046055,-5.405755,-4.380403
4.493,-5.503435686,-5.456722794,-5.489829259,-5.470183951,-4.6007142,-4.8525519,-5.441411,-4.3455501
4.494,-5.504596772,-5.457769532,-5.490960642,-5.471332545,-4.6103282,-4.8239527,-5.4332733,-4.362124
4.495,-5.50576152,-5.4588201,-5.492095893,-5.472485026,-4.5504446,-4.8031921,-5.4171953,-4.3641944
4.496,-5.506929926,-5.459874494,-5.49323501,-5.47364139,-4.601275,-4.8529615,-5.4345126,-4.3470273
4.497,-5.508101987,-5.460932709,-5.494377988,-5.474801633,-4.6160493,-4.8414426,-5.4515362,-4.3599715
4.498,-5.509277696,-5.461994743,-5.495524823,-5.475965751,-4.6184616,-4.8502951,-5.4472446,-4.3467474
4.499,-5.51045705,-5.463060589,-5.496675511,-5.47713374,-4.6046414,-4.8453178,-5.4127412,-4.3722415
4.5,-5.511640044,-5.464130246,-5.497830049,-5.478305595,-4.6016645,-4.8287191,-5.4134021,-4.3745251
4.501,-5.512826675,-5.465203708,-5.498988432,-5.479481314,-4.575017,-4.8085713,-5.4042311,-4.3790979
4.502,-5.514016937,-5.466280972,-5.500150657,-5.480660892,-4.5952706,-4.8382239,-5.4189248,-4.3458614
4.503,-5.515210826,-5.467362034,-5.501316719,-5.481844324,-4.5789332,-4.8202462,-5.4295816,-4.3585644
4.504,-5.516408338,-5.468446889,-5.502486615,-5.483031608,-4.604578,-4.8182592,-5.434638,-4.378839
4.505,-5.517609468,-5.469535534,-5.503660342,-5.484222739,-4.5794034,-4.8067122,-5.3945642,-4.3872051
4.506,-5.518814213,-5.470627964,-5.504837894,-5.485417713,-4.60394,-4.8401785,-5.4269838,-4.3757577
4.507,-5.520022567,-5.471724177,-5.506019268,-5.486616526,-4.6239204,-4.849216,-5.4250612,-4.3848219
4.508,-5.521234526,-5.472824167,-5.50720446,-5.487819174,-4.582355,-4.8316541,-5.4099364,-4.4148693
4.509,-5.522450087,-5.473927931,-5.508393467,-5.489025653,-4.5956268,-4.8192387,-5.4517131,-4.3839803
4.51,-5.523669244,-5.475035464,-5.509586284,-5.49023596,-4.5775976,-4.8067403,-5.4059281,-4.386889
4.511,-5.524891993,-5.476146764,-5.510782907,-5.49145009,-4.618607,-4.8649302,-5.4432707,-4.3909092
4.512,-5.52611833,-5.477261825,-5.511983334,-5.492668039,-4.5888996,-4.8191943,-5.3926954,-4.4039059
4.513,-5.52734825,-5.478380644,-5.513187559,-5.493889804,-4.6118283,-4.8678446,-5.4551182,-4.3922429
4.514,-5.528581749,-5.479503217,-5.514395578,-5.49511538,-4.6261973,-4.8530226,-5.4397721,-4.3696542
4.515,-5.529818823,-5.48062954,-5.515607389,-5.496344764,-4.5891719,-4.846293,-5.4112949,-4.4096589
4.516,-5.531059468,-5.48175961,-5.516822987,-5.497577951,-4.5887628,-4.8252568,-5.4190574,-4.420166
4.517,-5.532303678,-5.482893421,-5.518042369,-5.498814938,-4.6066871,-4.848506,-5.4063601,-4.3978291
4.518,-5.53355145,-5.484030971,-5.51926553,-5.500055721,-4.5704942,-4.8175006,-5.3882151,-4.4083624
4.519,-5.53480278,-5.485172254,-5.520492466,-5.501300296,-4.6214075,-4.8408508,-5.4080458,-4.4141564
4.52,-5.536057662,-5.486317268,-5.521723174,-5.502548659,-4.6440263,-4.8882475,-5.4323668,-4.371573
4.521,-5.537316093,-5.487466009,-5.52295765,-5.503800806,-4.6468825,-4.8718944,-5.4552274,-4.420475
4.522,-5.538578068,-5.488618472,-5.52419589,-5.505056733,-4.6457219,-4.850872,-5.4267116,-4.3963504
4.523,-5.539843583,-5.489774654,-5.525437891,-5.506316437,-4.6292319,-4.8598022,-5.4253483,-4.4105592
4.524,-5.541112634,-5.49093455,-5.526683647,-5.507579912,-4.6214371,-4.8593817,-5.4353681,-4.4268007
4.525,-5.542385216,-5.492098157,-5.527933156,-5.508847156,-4.6183009,-4.8703132,-5.407084,-4.4055481
4.526,-5.543661326,-5.493265471,-5.529186414,-5.510118165,-4.6364694,-4.8588004,-5.4037991,-4.4383483
4.527,-5.544940957,-5.494436488,-5.530443417,-5.511392934,-4.6454802,-4.8825889,-5.4248753,-4.4259992
4.528,-5.546224107,-5.495611204,-5.53170416,-5.51267146,-4.6187043,-4.8580775,-5.4008546,-4.4420867
4.529,-5.547510771,-5.496789615,-5.532968641,-5.513953739,-4.6319637,-4.8763075,-5.4202342,-4.420476
4.53,-5.548800945,-5.497971717,-5.534236855,-5.515239767,-4.6139402,-4.8622112,-5.3775053,-4.4298077
4.531,-5.550094624,-5.499157507,-5.535508799,-5.51652954,-4.6192169,-4.8534284,-5.4372611,-4.4365163
4.532,-5.551391804,-5.500346981,-5.536784468,-5.517823055,-4.6240711,-4.8839989,-5.4495349,-4.4183517
4.533,-5.552692481,-5.501540134,-5.538063859,-5.519120307,-4.635406,-4.8761125,-5.4209456,-4.4134283
4.534,-5.55399665,-5.502736963,-5.539346969,-5.520421292,-4.6634569,-4.8800235,-5.4453101,-4.4196281
4.535,-5.555304308,-5.503937464,-5.540633792,-5.521726007,-4.6358047,-4.904707,-5.4085464,-4.4254084
4.536,-5.556615449,-5.505141632,-5.541924326,-5.523034448,-4.601265,-4.8822026,-5.4215107,-4.4331026
4.537,-5.55793007,-5.506349466,-5.543218567,-5.52434661,-4.6255622,-4.8691559,-5.4517593,-4.4392271
4.538,-5.559248166,-5.507560959,-5.544516511,-5.525662491,-4.6317482,-4.8974514,-5.4045758,-4.4479818
4.539,-5.560569733,-5.508776109,-5.545818153,-5.526982086,-4.6259704,-4.8712049,-5.4375143,-4.4291987
4.54,-5.561894766,-5.509994912,-5.547123491,-5.528305391,-4.6572056,-4.8977313,-5.4618464,-4.4075279
4.541,-5.563223262,-5.511217363,-5.54843252,-5.529632403,-4.6738577,-4.9191952,-5.4568639,-4.4442492
4.542,-5.564555216,-5.51244346,-5.549745237,-5.530963118,-4.6664338,-4.9050546,-5.4360118,-4.4572778
4.543,-5.565890624,-5.513673198,-5.551061638,-5.532297531,-4.6575232,-4.8961811,-5.4476161,-4.4107475
4.544,-5.567229481,-5.514906573,-5.552381719,-5.53363564,-4.67026,-4.9087391,-5.4568462,-4.422276
4.545,-5.568571784,-5.516143581,-5.553705476,-5.53497744,-4.6610489,-4.8725519,-5.4169936,-4.4585013
4.546,-5.569917527,-5.517384219,-5.555032906,-5.536322927,-4.6479349,-4.8878779,-5.4212914,-4.4662943
4.547,-5.571266707,-5.518628483,-5.556364004,-5.537672097,-4.6673231,-4.8966575,-5.4324632,-4.4245763
4.548,-5.57261932,-5.51987637,-5.557698768,-5.539024947,-4.6674051,-4.9142613,-5.409287,-4.404295
4.549,-5.573975361,-5.521127874,-5.559037192,-5.540381474,-4.6807728,-4.9050555,-5.4283767,-4.4417109
4.55,-5.575334825,-5.522382993,-5.560379274,-5.541741672,-4.643415,-4.9079719,-5.427011,-4.4598937
4.551,-5.576697709,-5.523641722,-5.56172501,-5.543105538,-4.6575637,-4.8993721,-5.4152842,-4.4607892
4.552,-5.578064009,-5.524904059,-5.563074395,-5.544473069,-4.635128,-4.8951602,-5.4208741,-4.4603839
4.553,-5.579433719,-5.526169998,-5.564427427,-5.545844261,-4.6729436,-4.905714,-5.4153285,-4.4383984
4.554,-5.580806837,-5.527439537,-5.565784101,-5.547219109,-4.6569395,-4.9039831,-5.4140372,-4.4687839
4.555,-5.582183357,-5.528712671,-5.567144413,-5.54859761,-4.6545434,-4.8889594,-5.4079733,-4.4879284
4.556,-5.583563275,-5.529989397,-5.568508361,-5.549979761,-4.6640725,-4.8989072,-5.439795,-4.4437332
4.557,-5.584946587,-5.53126971,-5.569875939,-5.551365557,-4.6636748,-4.9001436,-5.4090748,-4.4677706
4.558,-5.586333289,-5.532553608,-5.571247145,-5.552754995,-4.6570129,-4.9354954,-5.4581761,-4.4340911
4.559,-5.587723377,-5.533841086,-5.572621974,-5.55414807,-4.6566663,-4.9164896,-5.4305415,-4.4743271
4.56,-5.589116846,-5.535132141,-5.574000424,-5.55554478,-4.6711264,-4.9133115,-5.4134822,-4.471292
4.561,-5.590513692,-5.536426769,-5.575382489,-5.55694512,-4.6724906,-4.9113846,-5.4112964,-4.4719572
4.562,-5.591913911,-5.537724965,-5.576768166,-5.558349086,-4.6781778,-4.9241185,-5.4224467,-4.4452295
4.563,-5.593317499,-5.539026727,-5.578157453,-5.559756675,-4.6619005,-4.9110923,-5.413238,-4.4847555
4.564,-5.594724451,-5.540332051,-5.579550344,-5.561167884,-4.6723089,-4.9341378,-5.4269342,-4.5104256
4.565,-5.596134763,-5.541640932,-5.580946836,-5.562582707,-4.6932702,-4.9189925,-5.4380188,-4.4683542
4.566,-5.597548431,-5.542953367,-5.582346926,-5.564001141,-4.6761146,-4.9221191,-5.4224911,-4.4900384
4.567,-5.598965451,-5.544269353,-5.583750609,-5.565423184,-4.6982608,-4.947998,-5.4441991,-4.4515228
4.568,-5.600385818,-5.545588885,-5.585157882,-5.56684883,-4.6843457,-4.9333744,-5.4241643,-4.4811926
4.569,-5.601809528,-5.546911961,-5.586568742,-5.568278076,-4.7107091,-4.9358253,-5.4424663,-4.4686031
4.57,-5.603236578,-5.548238575,-5.587983184,-5.569710918,-4.7073898,-4.9453478,-5.4380898,-4.4742608
4.571,-5.604666962,-5.549568724,-5.589401204,-5.571147353,-4.6503863,-4.9216394,-5.409091,-4.4746585
4.572,-5.606100677,-5.550902406,-5.5908228,-5.572587377,-4.6795087,-4.9449277,-5.4215236,-4.4827766
4.573,-5.607537718,-5.552239615,-5.592247967,-5.574030986,-4.6860113,-4.9512038,-5.4301348,-4.4672537
4.574,-5.608978082,-5.553580348,-5.593676702,-5.575478177,-4.687706,-4.93542,-5.4127774,-4.4924011
4.575,-5.610421763,-5.554924602,-5.595109001,-5.576928945,-4.6929049,-4.953361,-5.4438238,-4.4878263
4.576,-5.611868758,-5.556272373,-5.59654486,-5.578383286,-4.6859727,-4.9371576,-5.3967476,-4.469378
4.577,-5.613319063,-5.557623656,-5.597984275,-5.579841198,-4.7073421,-4.9581418,-5.4612145,-4.4799337
4.578,-5.614772673,-5.55897845,-5.599427243,-5.581302677,-4.6765733,-4.9350419,-5.4190674,-4.4709558
4.579,-5.616229585,-5.560336748,-5.60087376,-5.582767717,-4.6890388,-4.9577265,-5.4482718,-4.4566383
4.58,-5.617689793,-5.561698549,-5.602323823,-5.584236317,-4.6976786,-4.963975,-5.4498777,-4.4569263
4.581,-5.619153294,-5.563063848,-5.603777427,-5.585708472,-4.6938934,-4.9683094,-5.4362607,-4.5014129
4.582,-5.620620084,-5.564432642,-5.605234569,-5.587184179,-4.6997185,-4.9753075,-5.436367,-4.4650335
4.583,-5.622090157,-5.565804927,-5.606695246,-5.588663433,-4.6787791,-4.9613004,-5.4308271,-4.5073442
4.584,-5.623563512,-5.567180698,-5.608159453,-5.590146231,-4.7071047,-4.9515362,-5.4409161,-4.4799671
4.585,-5.625040142,-5.568559954,-5.609627187,-5.591632569,-4.7211332,-4.9772134,-5.4420953,-4.4828534
4.586,-5.626520044,-5.569942689,-5.611098445,-5.593122444,-4.7149425,-4.9853468,-5.4514489,-4.478632
4.587,-5.628003213,-5.571328901,-5.612573222,-5.594615852,-4.7085319,-4.9697299,-5.4084482,-4.4848833
4.588,-5.629489647,-5.572718585,-5.614051514,-5.596112789,-4.7187119,-4.9565301,-5.4528666,-4.5087223
4.589,-5.630979339,-5.574111737,-5.615533319,-5.597613251,-4.713284,-4.9646645,-5.4617567,-4.5003242
4.59,-5.632472286,-5.575508356,-5.617018633,-5.599117235,-4.7321591,-4.9776959,-5.4388208,-4.4877524
4.591,-5.633968485,-5.576908435,-5.618507451,-5.600624737,-4.725554,-4.9830966,-5.4505472,-4.5022502
4.592,-5.63546793,-5.578311973,-5.61999977,-5.602135754,-4.7076626,-4.9683995,-5.4411454,-4.5118332
4.593,-5.636970618,-5.579718964,-5.621495587,-5.603650281,-4.7369528,-5.0045271,-5.4574661,-4.4972153
4.594,-5.638476544,-5.581129407,-5.622994898,-5.605168315,-4.7717805,-5.0186753,-5.4731917,-4.5187254
4.595,-5.639985705,-5.582543296,-5.624497699,-5.606689852,-4.735806,-4.9987102,-5.4424415,-4.4911714
4.596,-5.641498095,-5.583960629,-5.626003986,-5.608214888,-4.7228932,-4.9839845,-5.433146,-4.5067596
4.597,-5.643013712,-5.585381401,-5.627513756,-5.609743421,-4.7562075,-5.0017972,-5.4435945,-4.5142741
4.598,-5.64453255,-5.586805609,-5.629027006,-5.611275446,-4.7260242,-4.9650435,-5.3965263,-4.4930215
4.599,-5.646054606,-5.58823325,-5.63054373,-5.612810959,-4.7327051,-4.9916701,-5.4216719,-4.5027943
4.6,-5.647579876,-5.589664319,-5.632063927,-5.614349957,-4.7507763,-5.0126271,-5.4535465,-4.5143175
4.601,-5.649108354,-5.591098814,-5.633587592,-5.615892436,-4.7593889,-5.0292988,-5.4683137,-4.5239601
4.602,-5.650640038,-5.59253673,-5.635114721,-5.617438393,-4.7313828,-4.9970617,-5.4402475,-4.5402451
4.603,-5.652174923,-5.593978064,-5.636645311,-5.618987823,-4.7499518,-5.010438,-5.4566288,-4.5187745
4.604,-5.653713005,-5.595422812,-5.638179358,-5.620540724,-4.7756653,-5.001153,-5.4512963,-4.5203705
4.605,-5.65525428,-5.596870971,-5.639716859,-5.62209709,-4.7686439,-5.0217767,-5.469348,-4.4953704
4.606,-5.656798743,-5.598322537,-5.64125781,-5.62365692,-4.7597613,-5.0202065,-5.4353299,-4.5399747
4.607,-5.658346391,-5.599777506,-5.642802207,-5.625220209,-4.7662864,-5.0266871,-5.4504137,-4.5305943
4.608,-5.659897219,-5.601235876,-5.644350047,-5.626786953,-4.7671332,-5.024888,-5.4436965,-4.5292358
4.609,-5.661451223,-5.602697641,-5.645901326,-5.628357149,-4.7440147,-5.0031137,-5.4203486,-4.5437164
4.61,-5.663008399,-5.6041628,-5.64745604,-5.629930793,-4.7727952,-5.0272665,-5.4521708,-4.5433116
4.611,-5.664568743,-5.605631347,-5.649014186,-5.631507882,-4.7794228,-5.0182819,-5.4296045,-4.5200992
4.612,-5.666132251,-5.60710328,-5.65057576,-5.633088411,-4.7413983,-4.9978085,-5.4092989,-4.5892015
4.613,-5.667698919,-5.608578594,-5.652140758,-5.634672378,-4.8089237,-5.065577,-5.451961,-4.5529904
4.614,-5.669268742,-5.610057287,-5.653709177,-5.636259778,-4.7631707,-5.0025277,-5.4251122,-4.5447159
4.615,-5.670841717,-5.611539355,-5.655281014,-5.637850608,-4.8036151,-5.0321965,-5.4457507,-4.550385
4.616,-5.672417838,-5.613024794,-5.656856264,-5.639444864,-4.7558336,-5.0090122,-5.4166069,-4.541204
4.617,-5.673997104,-5.6145136,-5.658434923,-5.641042543,-4.7808685,-5.0461545,-5.4702048,-4.5592847
4.618,-5.675579508,-5.61600577,-5.66001699,-5.642643641,-4.777494,-5.0391231,-5.4839735,-4.5471897
4.619,-5.677165047,-5.617501301,-5.661602459,-5.644248154,-4.7707291,-4.9959054,-5.4214253,-4.574574
4.62,-5.678753717,-5.619000189,-5.663191327,-5.645856079,-4.8132224,-5.0430379,-5.480298,-4.5629892
4.621,-5.680345513,-5.62050243,-5.66478359,-5.647467412,-4.7679653,-5.044136,-5.4700732,-4.5531526
4.622,-5.681940433,-5.62200802,-5.666379245,-5.649082149,-4.7585545,-5.0342889,-5.4517779,-4.5860333
4.623,-5.68353847,-5.623516957,-5.667978289,-5.650700287,-4.7583952,-5.0533037,-5.4432025,-4.5511727
4.624,-5.685139623,-5.625029237,-5.669580717,-5.652321822,-4.783628,-5.0713334,-5.4569392,-4.5553637
4.625,-5.686743885,-5.626544855,-5.671186526,-5.653946751,-4.7642589,-5.0459871,-5.4313545,-4.5929313
4.626,-5.688351254,-5.62806381,-5.672795713,-5.65557507,-4.7646394,-5.0390439,-5.442781,-4.5986366
4.627,-5.689961725,-5.629586096,-5.674408273,-5.657206775,-4.7955585,-5.0484824,-5.4407487,-4.5855041
4.628,-5.691575294,-5.63111171,-5.676024204,-5.658841863,-4.8338232,-5.0917449,-5.4971957,-4.5541019
4.629,-5.693191956,-5.63264065,-5.677643501,-5.66048033,-4.8096886,-5.0806298,-5.469285,-4.5748272
4.63,-5.694811709,-5.634172911,-5.679266161,-5.662122173,-4.8205309,-5.0975766,-5.4516563,-4.5907187
4.631,-5.696434547,-5.63570849,-5.680892181,-5.663767387,-4.8480005,-5.0750694,-5.4840102,-4.6062188
4.632,-5.698060467,-5.637247383,-5.682521556,-5.665415969,-4.8169742,-5.0486069,-5.4418526,-4.6006889
4.633,-5.699689465,-5.638789587,-5.684154284,-5.667067917,-4.817852,-5.0967484,-5.474062,-4.5893011
4.634,-5.701321536,-5.640335098,-5.68579036,-5.668723225,-4.7839003,-5.0582809,-5.4113126,-4.6003509
4.635,-5.702956676,-5.641883913,-5.687429781,-5.670381891,-4.8235984,-5.0826735,-5.4561572,-4.6006188
4.636,-5.704594882,-5.643436028,-5.689072544,-5.67204391,-4.8522372,-5.0827785,-5.4517336,-4.5954757
4.637,-5.706236149,-5.64499144,-5.690718645,-5.67370928,-4.8360071,-5.0990753,-5.4816985,-4.5966015
