Freq,Milled,HFSS,Measured
2.727,-0.33491689,-3.220389,-1.7004735
2.728,-0.37385038,-3.166204342,-1.7401336
2.729,-0.37133184,-3.113641605,-1.7758499
2.73,-0.40011522,-3.062649646,-1.7958703
2.731,-0.34714693,-3.013178513,-1.796085
2.732,-0.35007769,-2.965179476,-1.8324527
2.733,-0.38170856,-2.918605053,-1.87657
2.734,-0.36467367,-2.873409026,-1.9162972
2.735,-0.37168562,-2.829546447,-1.9484333
2.736,-0.3777096,-2.786973642,-1.9843347
2.737,-0.34794647,-2.745648207,-1.9980005
2.738,-0.37276509,-2.705529004,-2.0636485
2.739,-0.38112277,-2.666576144,-2.0812244
2.74,-0.36616743,-2.628750977,-2.1460748
2.741,-0.35918543,-2.592016071,-2.1453063
2.742,-0.34435067,-2.556335193,-2.1926696
2.743,-0.37651369,-2.521673288,-2.2340291
2.744,-0.40651605,-2.48799645,-2.3093388
2.745,-0.34179071,-2.455271903,-2.3132327
2.746,-0.34634215,-2.42346797,-2.3741133
2.747,-0.36884034,-2.392554046,-2.4274316
2.748,-0.39937401,-2.362500572,-2.4667547
2.749,-0.35814431,-2.333279005,-2.4912095
2.75,-0.37855393,-2.304861787,-2.5489633
2.751,-0.37628618,-2.277222323,-2.5966239
2.752,-0.3772808,-2.250334945,-2.6243179
2.753,-0.36887738,-2.224174887,-2.6902342
2.754,-0.39434716,-2.198718256,-2.7627473
2.755,-0.36895135,-2.173942003,-2.8182628
2.756,-0.39558992,-2.149823898,-2.8906701
2.757,-0.38755211,-2.1263425,-2.9152827
2.758,-0.40012589,-2.103477132,-2.9720469
2.759,-0.39942664,-2.081207852,-3.0460372
2.76,-0.3789151,-2.059515434,-3.096858
2.761,-0.38967934,-2.038381335,-3.1641355
2.762,-0.37909877,-2.017787677,-3.2139742
2.763,-0.37499833,-1.99771722,-3.2993913
2.764,-0.35405064,-1.978153342,-3.3677406
2.765,-0.39616495,-1.959080012,-3.4164641
2.766,-0.3811509,-1.940481774,-3.460248
2.767,-0.39019018,-1.922343722,-3.5570264
2.768,-0.39827445,-1.904651482,-3.6452341
2.769,-0.38314903,-1.88739119,-3.7092357
2.77,-0.38019347,-1.870549477,-3.7932136
2.771,-0.39493194,-1.854113447,-3.8552811
2.772,-0.41595593,-1.838070661,-3.9690318
2.773,-0.36435106,-1.822409118,-4.0003052
2.774,-0.37125075,-1.807117242,-4.0592389
2.775,-0.38141131,-1.792183865,-4.1859617
2.776,-0.41841102,-1.777598208,-4.2710829
2.777,-0.41095924,-1.763349872,-4.3424463
2.778,-0.38942105,-1.749428819,-4.4159036
2.779,-0.38312849,-1.735825362,-4.5044432
2.78,-0.39616811,-1.72253015,-4.5867844
2.781,-0.37523925,-1.709534154,-4.6740127
2.782,-0.4038116,-1.696828658,-4.7451015
2.783,-0.37985438,-1.684405245,-4.8346252
2.784,-0.37175778,-1.672255787,-4.8903408
2.785,-0.37649506,-1.660372432,-4.9696317
2.786,-0.36782986,-1.648747598,-5.0702395
2.787,-0.40279466,-1.637373956,-5.1650472
2.788,-0.40604475,-1.626244429,-5.229857
2.789,-0.40115172,-1.615352175,-5.3065667
2.79,-0.41037354,-1.604690582,-5.4036479
2.791,-0.42894468,-1.594253261,-5.4653845
2.792,-0.38255075,-1.584034032,-5.4795394
2.793,-0.44135734,-1.574026922,-5.582118
2.794,-0.42267156,-1.564226156,-5.6486678
2.795,-0.41603321,-1.554626146,-5.6906695
2.796,-0.3872633,-1.545221489,-5.7058358
2.797,-0.40751958,-1.536006958,-5.7783046
2.798,-0.40648299,-1.526977496,-5.8382339
2.799,-0.40633336,-1.518128206,-5.8717709
2.8,-0.42964762,-1.509454354,-5.9467158
2.801,-0.42529973,-1.500951355,-5.9846907
2.802,-0.392887,-1.492614768,-5.965241
2.803,-0.42413983,-1.484440298,-6.0447812
2.804,-0.41697046,-1.476423781,-6.041275
2.805,-0.43396035,-1.468561188,-6.0774322
2.806,-0.43584949,-1.460848615,-6.0936298
2.807,-0.39551336,-1.453282277,-6.0501604
2.808,-0.43497229,-1.445858512,-6.107172
2.809,-0.41191781,-1.438573766,-6.0816312
2.81,-0.40153688,-1.431424598,-6.0669541
2.811,-0.41872102,-1.424407671,-6.058454
2.812,-0.42697638,-1.41751975,-6.0375786
2.813,-0.41453749,-1.410757697,-6.0101695
2.814,-0.44067293,-1.404118471,-6.0009584
2.815,-0.43683213,-1.397599121,-5.9952531
2.816,-0.43601695,-1.391196785,-5.976263
2.817,-0.45251784,-1.384908686,-5.9126401
2.818,-0.40379655,-1.378732129,-5.88482
2.819,-0.43871808,-1.372664499,-5.867599
2.82,-0.44359061,-1.366703259,-5.8189149
2.821,-0.41822785,-1.360845943,-5.7662234
2.822,-0.45313209,-1.355090161,-5.7459092
2.823,-0.44195521,-1.349433588,-5.7160635
2.824,-0.41807371,-1.343873969,-5.6701107
2.825,-0.41097665,-1.338409113,-5.5930843
2.826,-0.43513432,-1.333036891,-5.5425787
2.827,-0.42667946,-1.327755235,-5.5001988
2.828,-0.41589269,-1.322562134,-5.4573298
2.829,-0.44430459,-1.317455637,-5.3780961
2.83,-0.4368408,-1.312433845,-5.3337488
2.831,-0.43257385,-1.307494912,-5.2904167
2.832,-0.40751979,-1.302637044,-5.2548823
2.833,-0.44505802,-1.297858496,-5.206111
2.834,-0.44232747,-1.293157572,-5.1416416
2.835,-0.47001848,-1.288532622,-5.1507607
2.836,-0.46982691,-1.283982041,-5.0798669
2.837,-0.46107557,-1.279504265,-5.009676
2.838,-0.44375089,-1.275097777,-4.9945908
2.839,-0.43846101,-1.270761097,-4.9457593
2.84,-0.46372813,-1.266492786,-4.9092917
2.841,-0.44144136,-1.262291442,-4.8528156
2.842,-0.45948556,-1.258155702,-4.8352914
2.843,-0.46367568,-1.254084238,-4.7929573
2.844,-0.47258389,-1.250075757,-4.7307434
2.845,-0.42787355,-1.246128998,-4.674686
2.846,-0.45549539,-1.242242737,-4.6112018
2.847,-0.45852041,-1.238415776,-4.6115441
2.848,-0.4657864,-1.234646953,-4.5531836
2.849,-0.45144024,-1.230935132,-4.5011344
2.85,-0.49346563,-1.227279209,-4.522882
2.851,-0.46840313,-1.223678105,-4.4753342
2.852,-0.44724196,-1.220130771,-4.4228034
2.853,-0.45517892,-1.216636183,-4.383296
2.854,-0.46339723,-1.213193342,-4.3797579
2.855,-0.49305794,-1.209801276,-4.3594484
2.856,-0.4677586,-1.206459035,-4.3067479
2.857,-0.46952295,-1.203165693,-4.291276
2.858,-0.49216938,-1.199920348,-4.2823324
2.859,-0.47797641,-1.196722117,-4.2455831
2.86,-0.46407083,-1.193570143,-4.1858974
2.861,-0.489081,-1.190463587,-4.1802025
2.862,-0.47686833,-1.187401629,-4.1555033
2.863,-0.4994213,-1.184383471,-4.1381021
2.864,-0.4817538,-1.181408335,-4.0982904
2.865,-0.50498003,-1.178475458,-4.087709
2.866,-0.50005585,-1.175584097,-4.0780578
2.867,-0.48844686,-1.172733528,-4.0445004
2.868,-0.50630677,-1.169923041,-4.0203948
2.869,-0.50229043,-1.167151945,-4.0088081
2.87,-0.48464763,-1.164419564,-4.0023222
2.871,-0.48884824,-1.161725239,-3.988945
2.872,-0.51587909,-1.159068323,-3.9973125
2.873,-0.52345079,-1.156448188,-3.9608667
2.874,-0.48789358,-1.153864217,-3.934633
2.875,-0.51914728,-1.15131581,-3.9356074
2.876,-0.47725704,-1.148802377,-3.8902709
2.877,-0.5096941,-1.146323346,-3.9264607
2.878,-0.49793234,-1.143878153,-3.8776898
2.879,-0.53610337,-1.14146625,-3.8942206
2.88,-0.52648872,-1.1390871,-3.9135039
2.881,-0.50572222,-1.136740178,-3.8559892
2.882,-0.5129649,-1.134424971,-3.8527057
2.883,-0.50533968,-1.132140976,-3.8480794
2.884,-0.52449429,-1.129887704,-3.8482006
2.885,-0.51943392,-1.127664673,-3.8351364
2.886,-0.53236008,-1.125471414,-3.856884
2.887,-0.53090912,-1.123307467,-3.8352013
2.888,-0.50637692,-1.121172382,-3.8254225
2.889,-0.55736095,-1.119065721,-3.8520033
2.89,-0.52167207,-1.116987051,-3.8078649
2.891,-0.5420804,-1.114935952,-3.8331051
2.892,-0.54373705,-1.112912011,-3.8004625
2.893,-0.55385309,-1.110914825,-3.8120928
2.894,-0.55504525,-1.108943998,-3.852977
2.895,-0.53071225,-1.106999143,-3.8121309
2.896,-0.54174167,-1.105079883,-3.7984226
2.897,-0.54457486,-1.103185845,-3.812331
2.898,-0.51571083,-1.101316666,-3.7698092
2.899,-0.53951883,-1.099471992,-3.8343368
2.9,-0.56229317,-1.097651474,-3.8527093
2.901,-0.55228114,-1.09585477,-3.8259876
2.902,-0.53904623,-1.094081546,-3.8386381
2.903,-0.54834086,-1.092331476,-3.8385792
2.904,-0.56947058,-1.090604237,-3.8564913
2.905,-0.56041467,-1.088899517,-3.8314943
2.906,-0.5764423,-1.087217007,-3.8880649
2.907,-0.53818929,-1.085556405,-3.8725848
2.908,-0.57234341,-1.083917416,-3.9017704
2.909,-0.58007026,-1.08229975,-3.8982239
2.91,-0.56890851,-1.080703124,-3.8805628
2.911,-0.56340593,-1.079127258,-3.920985
2.912,-0.57108206,-1.07757188,-3.9113083
2.913,-0.56666839,-1.076036722,-3.9293783
2.914,-0.60272026,-1.074521523,-3.9655414
2.915,-0.58203101,-1.073026024,-3.9456897
2.916,-0.5896914,-1.071549975,-3.9601769
2.917,-0.54934996,-1.070093127,-3.9297373
2.918,-0.57747984,-1.068655239,-3.9674675
2.919,-0.59476477,-1.067236072,-3.9872484
2.92,-0.56639737,-1.065835394,-3.9985082
2.921,-0.58201581,-1.064452976,-3.9990163
2.922,-0.58092088,-1.063088594,-4.0340061
2.923,-0.60869116,-1.061742027,-4.0286222
2.924,-0.58585143,-1.060413061,-4.0625525
2.925,-0.60568851,-1.059101482,-4.0760088
2.926,-0.60583013,-1.057807083,-4.1021256
2.927,-0.61267084,-1.056529661,-4.0808535
2.928,-0.62623399,-1.055269016,-4.1402025
2.929,-0.63154387,-1.054024951,-4.1433063
2.93,-0.63835043,-1.052797274,-4.1711798
2.931,-0.58587432,-1.051585796,-4.1737041
2.932,-0.61551327,-1.050390332,-4.1867251
2.933,-0.64838696,-1.049210698,-4.2419844
2.934,-0.62577707,-1.048046718,-4.2577477
2.935,-0.67248553,-1.046898215,-4.2546587
2.936,-0.63875633,-1.045765017,-4.2992949
2.937,-0.65292454,-1.044646956,-4.3153052
2.938,-0.61833739,-1.043543865,-4.3044057
2.939,-0.66028881,-1.042455582,-4.3615088
2.94,-0.65564269,-1.041381947,-4.3938804
2.941,-0.64809078,-1.040322803,-4.3866553
2.942,-0.66014981,-1.039277995,-4.4337811
2.943,-0.64745003,-1.038247373,-4.4309545
2.944,-0.64159119,-1.037230788,-4.4590678
2.945,-0.6618861,-1.036228094,-4.4817662
2.946,-0.67350304,-1.035239147,-4.5087743
2.947,-0.67581743,-1.034263808,-4.530612
2.948,-0.66805345,-1.033301938,-4.5709062
2.949,-0.71018755,-1.0323534,-4.6133027
2.95,-0.67147905,-1.031418062,-4.6383772
2.951,-0.71333635,-1.030495794,-4.6786079
2.952,-0.69839871,-1.029586465,-4.6814713
2.953,-0.67403823,-1.028689951,-4.6869798
2.954,-0.70078266,-1.027806126,-4.7187233
2.955,-0.68919927,-1.02693487,-4.7549891
2.956,-0.70683753,-1.026076062,-4.7965107
2.957,-0.68651098,-1.025229584,-4.7796817
2.958,-0.7197718,-1.024395322,-4.8700867
2.959,-0.7002598,-1.023573161,-4.8837786
2.96,-0.67908913,-1.022762991,-4.8706918
2.961,-0.72276938,-1.021964701,-4.9520407
2.962,-0.72300208,-1.021178184,-4.9720497
2.963,-0.73503864,-1.020403334,-4.9964991
2.964,-0.72242665,-1.019640047,-5.0171595
2.965,-0.74647915,-1.018888221,-5.0534959
2.966,-0.70677358,-1.018147756,-5.0740266
2.967,-0.75758857,-1.017418553,-5.1148753
2.968,-0.75610209,-1.016700515,-5.1684589
2.969,-0.73782295,-1.015993547,-5.2209945
2.97,-0.77906734,-1.015297556,-5.2097564
2.971,-0.76416743,-1.01461245,-5.2484002
2.972,-0.74316466,-1.013938137,-5.284462
2.973,-0.7685318,-1.013274531,-5.3405671
2.974,-0.77496058,-1.012621542,-5.3721614
2.975,-0.7754851,-1.011979086,-5.4067063
2.976,-0.79580724,-1.011347078,-5.4447002
2.977,-0.81485707,-1.010725436,-5.4915552
2.978,-0.78393579,-1.010114077,-5.5038462
2.979,-0.79025757,-1.009512923,-5.5524678
2.98,-0.80247664,-1.008921894,-5.5906434
2.981,-0.80153668,-1.008340914,-5.6436882
2.982,-0.77400368,-1.007769906,-5.6068902
2.983,-0.824444,-1.007208796,-5.7077713
2.984,-0.82689494,-1.00665751,-5.7441502
2.985,-0.82153428,-1.006115977,-5.7638674
2.986,-0.83222431,-1.005584125,-5.7990928
2.987,-0.84411734,-1.005061886,-5.8510013
2.988,-0.84950972,-1.00454919,-5.8957334
2.989,-0.8499518,-1.004045971,-5.9459949
2.99,-0.84410667,-1.003552162,-5.9449625
2.991,-0.86374104,-1.003067698,-6.0146809
2.992,-0.86257684,-1.002592516,-6.071981
2.993,-0.87746584,-1.002126553,-6.1040249
2.994,-0.88498837,-1.001669748,-6.1554599
2.995,-0.90493768,-1.00122204,-6.1731172
2.996,-0.8842237,-1.000783368,-6.2015104
2.997,-0.8837471,-1.000353676,-6.2418423
2.998,-0.90184951,-0.999932905,-6.2994146
2.999,-0.92486495,-0.999521,-6.3533411
3,-0.90978736,-0.999117903,-6.4140663
3.001,-0.92461222,-0.99868399,-6.4225178
3.002,-0.92439198,-0.998257916,-6.4475708
3.003,-0.92565691,-0.997839619,-6.4674745
3.004,-0.95700735,-0.997429035,-6.5504851
3.005,-0.96473444,-0.997026103,-6.5674381
3.006,-0.95720452,-0.996630759,-6.6015625
3.007,-0.96873301,-0.996242946,-6.6453524
3.008,-0.96333766,-0.995862602,-6.7142768
3.009,-0.98796493,-0.99548967,-6.7424788
3.01,-0.99950564,-0.995124092,-6.7674065
3.011,-0.99418032,-0.994765811,-6.8428783
3.012,-1.008459,-0.994414771,-6.8718867
3.013,-1.0156509,-0.994070917,-6.8877468
3.014,-1.0142515,-0.993734195,-6.938118
3.015,-1.0511022,-0.993404551,-6.9946117
3.016,-1.0399811,-0.993081932,-7.0255098
3.017,-1.0516018,-0.992766286,-7.0468373
3.018,-1.0692667,-0.992457563,-7.1103525
3.019,-1.0594569,-0.992155711,-7.1336408
3.02,-1.10069,-0.991860682,-7.197247
3.021,-1.117025,-0.991572427,-7.2359629
3.022,-1.1042463,-0.991290896,-7.2745585
3.023,-1.1286227,-0.991016043,-7.2978067
3.024,-1.1014168,-0.990747821,-7.329339
3.025,-1.1342044,-0.990486184,-7.3734307
3.026,-1.125683,-0.990231087,-7.4036818
3.027,-1.1384494,-0.989982484,-7.4457183
3.028,-1.1640879,-0.989740333,-7.4842625
3.029,-1.1621146,-0.989504589,-7.5178857
3.03,-1.2281384,-0.98927521,-7.58745
3.031,-1.1879528,-0.989052155,-7.5856838
3.032,-1.2142278,-0.98883538,-7.612886
3.033,-1.2127466,-0.988624847,-7.6564698
3.034,-1.2161295,-0.988420515,-7.6936345
3.035,-1.2508169,-0.988222343,-7.7038283
3.036,-1.2557963,-0.988030294,-7.7689271
3.037,-1.2666174,-0.987844329,-7.7790499
3.038,-1.3132143,-0.987664411,-7.8291364
3.039,-1.2670308,-0.987490501,-7.8122969
3.04,-1.3054513,-0.987322565,-7.9134321
3.041,-1.3344326,-0.987160564,-7.9241915
3.042,-1.3759657,-0.987004466,-7.9966502
3.043,-1.3506788,-0.986854233,-7.944428
3.044,-1.3955001,-0.986709832,-8.0171518
3.045,-1.3692865,-0.98657123,-7.9646301
3.046,-1.4179381,-0.986438392,-8.0519037
3.047,-1.4018272,-0.986311287,-8.0618067
3.048,-1.4060432,-0.986189882,-8.1184998
3.049,-1.453877,-0.986074145,-8.1060934
3.05,-1.4563299,-0.985964045,-8.1310139
3.051,-1.474556,-0.985859551,-8.1392584
3.052,-1.5035663,-0.985760634,-8.180068
3.053,-1.5127373,-0.985667263,-8.1863337
3.054,-1.5496753,-0.985579409,-8.2288284
3.055,-1.5391592,-0.985497044,-8.2141094
3.056,-1.5561031,-0.985420139,-8.224329
3.057,-1.6178851,-0.985348666,-8.2701092
3.058,-1.6050377,-0.985282598,-8.2424994
3.059,-1.6582009,-0.985221908,-8.3019342
3.06,-1.6298722,-0.985166569,-8.2811165
3.061,-1.6562419,-0.985116556,-8.2641716
3.062,-1.6919746,-0.985071843,-8.3290529
3.063,-1.704378,-0.985032405,-8.3076458
3.064,-1.7137705,-0.984998216,-8.3216562
3.065,-1.7812321,-0.984969253,-8.3743439
3.066,-1.7610238,-0.984945492,-8.3305511
3.067,-1.7926296,-0.984926909,-8.329978
3.068,-1.8491122,-0.984913482,-8.3594923
3.069,-1.8454334,-0.984905186,-8.3652773
3.07,-1.8847471,-0.984902001,-8.3572445
3.071,-1.884599,-0.984903905,-8.3575354
3.072,-1.9283856,-0.984910875,-8.3847809
3.073,-1.9177556,-0.984922891,-8.3398571
3.074,-1.9694244,-0.984939931,-8.3606663
3.075,-1.9903949,-0.984961977,-8.3615894
3.076,-2.0339146,-0.984989007,-8.3829622
3.077,-2.0442011,-0.985021002,-8.3712673
3.078,-2.1051059,-0.985057943,-8.3884974
3.079,-2.0968294,-0.98509981,-8.3652716
3.08,-2.132736,-0.985146586,-8.3543205
3.081,-2.1172671,-0.985198252,-8.2974567
3.082,-2.1591578,-0.98525479,-8.3518763
3.083,-2.1903567,-0.985316183,-8.3291845
3.084,-2.1746228,-0.985382414,-8.2810001
3.085,-2.2373056,-0.985453466,-8.3374796
3.086,-2.2633851,-0.985529322,-8.2963715
3.087,-2.305634,-0.985609966,-8.288311
3.088,-2.3508074,-0.985695383,-8.305068
3.089,-2.3185151,-0.985785556,-8.2454853
3.09,-2.4076836,-0.985880472,-8.2685232
3.091,-2.4224145,-0.985980114,-8.2372217
3.092,-2.4134808,-0.986084469,-8.1695709
3.093,-2.464915,-0.986193521,-8.2165384
3.094,-2.4809232,-0.986307259,-8.1871281
3.095,-2.5224278,-0.986425667,-8.1762495
3.096,-2.5763783,-0.986548732,-8.1644316
3.097,-2.5665295,-0.986676442,-8.1399517
3.098,-2.5873711,-0.986808783,-8.117444
3.099,-2.6646912,-0.986945744,-8.1032829
3.1,-2.714731,-0.987087312,-8.1036501
3.101,-2.6561022,-0.987233476,-8.0635128
3.102,-2.722055,-0.987384223,-8.0469751
3.103,-2.7310736,-0.987539544,-7.9955802
3.104,-2.7957106,-0.987699426,-8.0347023
3.105,-2.7495515,-0.987863859,-7.9632831
3.106,-2.8317015,-0.988032832,-7.9801507
3.107,-2.8503208,-0.988206337,-7.9588876
3.108,-2.9162881,-0.988384362,-7.9629035
3.109,-2.944484,-0.988566899,-7.9146209
3.11,-2.9437573,-0.988753937,-7.8824735
3.111,-3.0049486,-0.988945468,-7.891191
3.112,-3.0043502,-0.989141484,-7.8144059
3.113,-3.0611696,-0.989341975,-7.8120031
3.114,-3.0883224,-0.989546934,-7.8328075
3.115,-3.0763557,-0.989756352,-7.7518659
3.116,-3.1371603,-0.989970222,-7.7664146
3.117,-3.1715159,-0.990188537,-7.719471
3.118,-3.1685011,-0.990411289,-7.7010355
3.119,-3.2120759,-0.990638471,-7.6553397
3.12,-3.2194631,-0.990870077,-7.6086679
3.121,-3.3051786,-0.9911061,-7.6422257
3.122,-3.2572887,-0.991346534,-7.5537367
3.123,-3.3315058,-0.991591373,-7.5617042
3.124,-3.3729117,-0.991840612,-7.5397363
3.125,-3.3880715,-0.992094244,-7.511457
3.126,-3.4531612,-0.992352266,-7.5115452
3.127,-3.4918897,-0.992614671,-7.4893737
3.128,-3.5186031,-0.992881456,-7.4609065
3.129,-3.5600374,-0.993152615,-7.4437194
3.13,-3.5290449,-0.993428145,-7.3222432
3.131,-3.6138821,-0.993708041,-7.4013338
3.132,-3.6395183,-0.993992301,-7.3535295
3.133,-3.6209509,-0.994280919,-7.2924347
3.134,-3.7069991,-0.994573894,-7.2846198
3.135,-3.7285547,-0.994871221,-7.2447405
3.136,-3.7872105,-0.995172899,-7.2400455
3.137,-3.8419361,-0.995478924,-7.2204404
3.138,-3.855901,-0.995789294,-7.2136202
3.139,-3.9156866,-0.996104008,-7.1789498
3.14,-3.9642348,-0.996423063,-7.1248932
3.141,-3.9740424,-0.996746458,-7.0904746
3.142,-4.0687809,-0.99707419,-7.1385489
3.143,-4.084146,-0.99740626,-7.0768433
3.144,-4.1515698,-0.997742665,-7.0742016
3.145,-4.1802244,-0.998083406,-7.0188046
3.146,-4.235148,-0.998428482,-6.9899521
3.147,-4.2759304,-0.998777892,-6.9721851
3.148,-4.3429661,-0.999131636,-7.0007353
3.149,-4.3258514,-0.999489715,-6.9066877
3.15,-4.4575958,-0.999852129,-6.9362545
3.151,-4.4777775,-1.000218878,-6.9150281
3.152,-4.5412936,-1.000589963,-6.8645372
3.153,-4.6291852,-1.000965386,-6.8773689
3.154,-4.6554122,-1.001345147,-6.826056
3.155,-4.664834,-1.001729248,-6.7794619
3.156,-4.756804,-1.002117691,-6.7548289
3.157,-4.8766065,-1.002510478,-6.7855868
3.158,-4.8890257,-1.00290761,-6.7430902
3.159,-4.9508848,-1.003309091,-6.6960425
3.16,-5.0437455,-1.003714922,-6.6739149
3.161,-5.0695763,-1.004125107,-6.6715803
3.162,-5.13587,-1.004539648,-6.6605744
3.163,-5.2179193,-1.004958549,-6.6247597
3.164,-5.3092151,-1.005381813,-6.6171975
3.165,-5.3645105,-1.005809445,-6.5804815
3.166,-5.4443712,-1.006241447,-6.556426
3.167,-5.5252581,-1.006677823,-6.5332422
3.168,-5.6085477,-1.00711858,-6.5101686
3.169,-5.7171474,-1.00756372,-6.5368943
3.17,-5.7861252,-1.008013248,-6.4979968
3.171,-5.8567634,-1.00846717,-6.4544864
3.172,-5.9453897,-1.008925491,-6.4623246
3.173,-6.0310979,-1.009388216,-6.4105287
3.174,-6.1421986,-1.009855351,-6.4232717
3.175,-6.2290549,-1.010326901,-6.3624711
3.176,-6.3065872,-1.010802874,-6.356576
3.177,-6.3985443,-1.011283274,-6.3358893
3.178,-6.5387087,-1.01176811,-6.3241549
3.179,-6.6273494,-1.012257387,-6.3353214
3.18,-6.6946435,-1.012751112,-6.2852392
3.181,-6.8434992,-1.013249293,-6.2885981
3.182,-6.9349794,-1.013751937,-6.2615628
3.183,-7.031827,-1.014259052,-6.2200036
3.184,-7.1750698,-1.014770645,-6.2367039
3.185,-7.2557774,-1.015286725,-6.2031417
3.186,-7.3837543,-1.015807301,-6.1726031
3.187,-7.4898562,-1.01633238,-6.1478782
3.188,-7.6371088,-1.016861971,-6.1754618
3.189,-7.7487974,-1.017396084,-6.1382618
3.19,-7.8838358,-1.017934728,-6.1254067
3.191,-8.0020113,-1.018477912,-6.0830407
3.192,-8.1043501,-1.019025646,-6.097477
3.193,-8.254571,-1.01957794,-6.0506577
3.194,-8.4002867,-1.020134804,-6.0767431
3.195,-8.5238695,-1.020696249,-6.0556793
3.196,-8.6222715,-1.021262285,-6.0547404
3.197,-8.8018169,-1.021832923,-6.0082035
3.198,-8.9469595,-1.022408174,-6.0109253
3.199,-9.0508204,-1.02298805,-5.9874153
3.2,-9.1731606,-1.023572562,-5.9478407
3.201,-9.3609581,-1.024161723,-5.9689131
3.202,-9.4844656,-1.024755543,-5.9206352
3.203,-9.6187506,-1.025354036,-5.9258289
3.204,-9.7494555,-1.025957214,-5.9135613
3.205,-9.8734798,-1.02656509,-5.9109964
3.206,-10.027899,-1.027177677,-5.8846564
3.207,-10.120287,-1.027794988,-5.860754
3.208,-10.303144,-1.028417037,-5.88099
3.209,-10.418989,-1.029043838,-5.835423
3.21,-10.604201,-1.029675405,-5.8730865
3.211,-10.707214,-1.030311752,-5.819509
3.212,-10.800638,-1.030952894,-5.7912083
3.213,-10.886272,-1.031598846,-5.7879696
3.214,-11.069159,-1.032249622,-5.7999916
3.215,-11.15891,-1.032905239,-5.7654638
3.216,-11.262774,-1.033565711,-5.7558641
3.217,-11.337567,-1.034231055,-5.7256832
3.218,-11.419951,-1.034901287,-5.7433219
3.219,-11.519423,-1.035576424,-5.7212453
3.22,-11.591541,-1.036256481,-5.7198277
3.221,-11.635542,-1.036941477,-5.6930079
3.222,-11.695061,-1.037631428,-5.6939902
3.223,-11.719028,-1.038326352,-5.6693888
3.224,-11.762348,-1.039026266,-5.6718602
3.225,-11.793087,-1.03973119,-5.6658454
3.226,-11.803734,-1.04044114,-5.6187849
3.227,-11.781574,-1.041156137,-5.6338382
3.228,-11.785489,-1.041876198,-5.6199579
3.229,-11.78376,-1.042601344,-5.6495466
3.23,-11.754758,-1.043331593,-5.6434331
3.231,-11.680808,-1.044066966,-5.5962391
3.232,-11.642544,-1.044807483,-5.6236539
3.233,-11.571156,-1.045553164,-5.5675788
3.234,-11.487503,-1.046304029,-5.5725899
3.235,-11.441243,-1.047060101,-5.5874119
3.236,-11.354595,-1.0478214,-5.5566311
3.237,-11.263176,-1.048587948,-5.5586185
3.238,-11.133636,-1.049359767,-5.5293317
3.239,-11.0974,-1.050136879,-5.5309825
3.24,-10.959834,-1.050919308,-5.5220022
3.241,-10.826328,-1.051707075,-5.4985313
3.242,-10.754728,-1.052500204,-5.5414248
3.243,-10.570964,-1.053298719,-5.4717708
3.244,-10.497763,-1.054102644,-5.507854
3.245,-10.381125,-1.054912003,-5.5134468
3.246,-10.233002,-1.05572682,-5.4671369
3.247,-10.129405,-1.056547121,-5.4829125
3.248,-9.9833965,-1.05737293,-5.4694619
3.249,-9.8714914,-1.058204274,-5.4635034
3.25,-9.7403851,-1.059041179,-5.4955506
3.251,-9.6069412,-1.05988367,-5.4519958
3.252,-9.5084553,-1.060731775,-5.4645457
3.253,-9.4039087,-1.061585521,-5.4752994
3.254,-9.2081509,-1.062444934,-5.4025068
3.255,-9.120986,-1.063310043,-5.4433584
3.256,-8.978097,-1.064180877,-5.4210339
3.257,-8.9138441,-1.065057462,-5.4284821
3.258,-8.7459497,-1.06593983,-5.3847055
3.259,-8.6437235,-1.066828008,-5.405149
3.26,-8.4997864,-1.067722026,-5.3721914
3.261,-8.4188957,-1.068621915,-5.3859639
3.262,-8.2873325,-1.069527705,-5.3780541
3.263,-8.1644087,-1.070439428,-5.3684912
3.264,-8.0488567,-1.071357113,-5.3672304
3.265,-7.9957051,-1.072280794,-5.3942761
3.266,-7.8438196,-1.073210501,-5.3550677
3.267,-7.7861586,-1.074146268,-5.3746881
3.268,-7.6656189,-1.075088128,-5.3799858
3.269,-7.5547051,-1.076036114,-5.3765917
3.27,-7.4636087,-1.07699026,-5.3527842
3.271,-7.3528981,-1.0779506,-5.3485823
3.272,-7.2333703,-1.078917169,-5.3608689
3.273,-7.1592488,-1.079890002,-5.3384728
3.274,-7.0790277,-1.080869135,-5.3635545
3.275,-6.9918323,-1.081854603,-5.3512974
3.276,-6.9328728,-1.082846443,-5.3773093
3.277,-6.7470174,-1.083844693,-5.3237886
3.278,-6.7172565,-1.08484939,-5.3344178
3.279,-6.6307597,-1.085860571,-5.3250337
3.28,-6.5168109,-1.086878275,-5.3139544
3.281,-6.4803228,-1.087902542,-5.3377714
3.282,-6.3832126,-1.08893341,-5.3251171
3.283,-6.3640661,-1.089970919,-5.3669877
3.284,-6.2180166,-1.091015111,-5.2897401
3.285,-6.1723108,-1.092066025,-5.3207645
3.286,-6.08182,-1.093123704,-5.3085518
3.287,-6.0474176,-1.094188189,-5.3530369
3.288,-5.945601,-1.095259523,-5.3009591
3.289,-5.8736563,-1.096337749,-5.3105273
3.29,-5.8552275,-1.09742291,-5.3589172
