"Freq [GHz]","ang_deg(S(4,2)) [deg]","ang_deg(S(3,2)) [deg]","ang_deg(S(4,3)) [deg]"
4.094,129.94147839346,-52.7465405933744,-109.781185972099
4.095,129.804231083691,-52.880446706511,-109.890480878239
4.096,129.666985525478,-53.0143570646007,-109.999798317608
4.097,129.529741728246,-53.1482717083642,-110.109138339861
4.098,129.392499701593,-53.2821906784022,-110.218500994495
4.099,129.255259455284,-53.4161140151951,-110.327886330844
4.1,129.118020999253,-53.5500417591038,-110.43729439808
4.101,128.980784343606,-53.6839739503692,-110.546725245216
4.102,128.843549498614,-53.8179106291124,-110.656178921103
4.103,128.706316474721,-53.9518518353348,-110.765655474429
4.104,128.569085282538,-54.0857976089184,-110.875154953721
4.105,128.431855932849,-54.2197479896252,-110.984677407342
4.106,128.294628436605,-54.3537030170984,-111.094222883496
4.107,128.157402804927,-54.4876627308612,-111.20379143022
4.108,128.020179049108,-54.6216271703179,-111.313383095392
4.109,127.882957180609,-54.7555963747533,-111.422997926723
4.11,127.745737211062,-54.8895703833336,-111.532635971762
4.111,127.608519152269,-55.0235492351057,-111.642297277896
4.112,127.471303016203,-55.1575329689976,-111.751981892346
4.113,127.334088815006,-55.2915216238187,-111.861689862168
4.114,127.196876560992,-55.42551523826,-111.971421234257
4.115,127.059666266645,-55.5595138508937,-112.081176055341
4.116,126.922457944619,-55.6935175001739,-112.190954371982
4.117,126.785251607739,-55.8275262244366,-112.300756230581
4.118,126.648047269001,-55.9615400618995,-112.41058167737
4.119,126.510844941572,-56.0955590506623,-112.520430758417
4.12,126.373644638789,-56.2295832287077,-112.630303519625
4.121,126.236446374161,-56.3636126339004,-112.74020000673
4.122,126.099250161368,-56.4976473039876,-112.850120265303
4.123,125.962056014259,-56.6316872765996,-112.960064340749
4.124,125.824863946857,-56.7657325892497,-113.070032278306
4.125,125.687673973355,-56.8997832793342,-113.180024123045
4.126,125.550486108116,-57.0338393841331,-113.290039919872
4.127,125.413300365674,-57.1679009408102,-113.400079713525
4.128,125.276116760738,-57.3019679864121,-113.510143548575
4.129,125.138935308185,-57.4360405578707,-113.620231469427
4.13,125.001756023063,-57.5701186920016,-113.730343520316
4.131,124.864578920594,-57.7042024255048,-113.840479745314
4.132,124.727404016169,-57.8382917949651,-113.95064018832
4.133,124.590231325351,-57.9723868368529,-114.060824893071
4.134,124.453060863875,-58.1064875875229,-114.171033903132
4.135,124.315892647648,-58.240594083216,-114.281267261901
4.136,124.178726692748,-58.3747063600585,-114.391525012609
4.137,124.041563015423,-58.5088244540632,-114.501807198319
4.138,123.904401632095,-58.6429484011285,-114.612113861923
4.139,123.767242559355,-58.7770782370402,-114.722445046147
4.14,123.630085813969,-58.9112139974708,-114.832800793548
4.141,123.492931412871,-59.0453557179795,-114.943181146516
4.142,123.355779373169,-59.1795034340136,-115.053586147268
4.143,123.218629712141,-59.3136571809084,-115.164015837857
4.144,123.081482447237,-59.4478169938864,-115.274470260164
4.145,122.94433759608,-59.5819829080597,-115.384949455902
4.146,122.807195176462,-59.7161549584286,-115.495453466616
4.147,122.670055206349,-59.8503331798829,-115.605982333681
4.148,122.532917703878,-59.9845176072014,-115.716536098303
4.149,122.395782687355,-60.1187082750537,-115.827114801519
4.15,122.258650175261,-60.2529052179988,-115.937718484196
4.151,122.121520186247,-60.3871084704866,-116.048347187033
4.152,121.984392739134,-60.5213180668584,-116.15900095056
4.153,121.847267852918,-60.6555340413464,-116.269679815136
4.154,121.710145546762,-60.7897564280748,-116.380383820953
4.155,121.573025840005,-60.9239852610603,-116.491113008031
4.156,121.435908752154,-61.0582205742115,-116.601867416223
4.157,121.298794302888,-61.1924624013308,-116.712647085211
4.158,121.161682512057,-61.3267107761139,-116.823452054509
4.159,121.024573399684,-61.4609657321503,-116.934282363463
4.16,120.887466985962,-61.5952273029237,-117.045138051245
4.161,120.750363291255,-61.729495521813,-117.156019156863
4.162,120.613262336098,-61.8637704220924,-117.266925719152
4.163,120.476164141196,-61.9980520369314,-117.377857776781
4.164,120.339068727428,-62.1323403993961,-117.488815368248
4.165,120.201976115841,-62.2666355424495,-117.599798531882
4.166,120.064886327655,-62.4009374989513,-117.710807305843
4.167,119.927799384259,-62.5352463016595,-117.821841728123
4.168,119.790715307213,-62.6695619832299,-117.932901836544
4.169,119.653634118249,-62.8038845762176,-118.043987668762
4.17,119.516555839267,-62.9382141130762,-118.15509926226
4.171,119.379480492341,-63.0725506261602,-118.266236654355
4.172,119.242408099713,-63.2068941477235,-118.377399882196
4.173,119.105338683795,-63.3412447099217,-118.488588982763
4.174,118.968272267171,-63.4756023448113,-118.599803992868
4.175,118.831208872593,-63.6099670843518,-118.711044949154
4.176,118.694148522986,-63.7443389604042,-118.822311888098
4.177,118.557091241442,-63.8787180047339,-118.933604846007
4.178,118.420037051224,-64.0131042490095,-119.044923859021
4.179,118.282985975766,-64.1474977248046,-119.156268963115
4.18,118.145938038669,-64.281898463597,-119.267640194093
4.181,118.008893263706,-64.4163064967718,-119.379037587595
4.182,117.871851674819,-64.5507218556192,-119.490461179093
4.183,117.734813296117,-64.685144571337,-119.601911003891
4.184,117.597778151882,-64.8195746750306,-119.713387097128
4.185,117.460746266563,-64.9540121977139,-119.824889493776
4.186,117.323717664776,-65.0884571703097,-119.936418228643
4.187,117.18669237131,-65.222909623651,-120.047973336369
4.188,117.04967041112,-65.3573695884807,-120.159554851428
4.189,116.912651809331,-65.4918370954533,-120.271162808131
4.19,116.775636591235,-65.6263121751351,-120.382797240622
4.191,116.638624782292,-65.7607948580053,-120.494458182882
4.192,116.501616408133,-65.8952851744556,-120.606145668725
4.193,116.364611494555,-66.0297831547931,-120.717859731804
4.194,116.227610067522,-66.164288829239,-120.829600405605
4.195,116.090612153168,-66.2988022279304,-120.941367723454
4.196,115.953617777793,-66.4333233809206,-121.053161718509
4.197,115.816626967865,-66.5678523181808,-121.164982423771
4.198,115.679639750019,-66.7023890695997,-121.276829872072
4.199,115.542656151057,-66.8369336649851,-121.388704096088
4.2,115.405676197949,-66.9714861340645,-121.500605128328
4.201,115.26869991783,-67.1060465064861,-121.612533001143
4.202,115.131727338004,-67.2406148118192,-121.724487746721
4.203,114.994758485939,-67.3751910795556,-121.836469397091
4.204,114.85779338927,-67.5097753391105,-121.948477984119
4.205,114.720832075799,-67.6443676198223,-122.060513539515
4.206,114.583874573493,-67.7789679509553,-122.172576094826
4.207,114.446920910484,-67.9135763616992,-122.284665681441
4.208,114.309971115073,-68.0481928811702,-122.396782330593
4.209,114.173025215721,-68.1828175384125,-122.508926073352
4.21,114.036083241059,-68.3174503623991,-122.621096940636
4.211,113.899145219879,-68.4520913820323,-122.733294963202
4.212,113.762211181141,-68.5867406261448,-122.84552017165
4.213,113.625281153967,-68.7213981235013,-122.957772596428
4.214,113.488355167645,-68.8560639027986,-123.070052267824
4.215,113.351433251626,-68.9907379926673,-123.182359215973
4.216,113.214515435526,-69.1254204216723,-123.294693470855
4.217,113.077601749123,-69.2601112183144,-123.407055062297
4.218,112.94069222236,-69.3948104110304,-123.519444019972
4.219,112.803786885342,-69.5295180281955,-123.631860373399
4.22,112.666885768338,-69.6642340981232,-123.744304151947
4.221,112.52998890178,-69.7989586490668,-123.856775384831
4.222,112.393096316261,-69.9336917092204,-123.969274101117
4.223,112.256208042537,-70.0684333067206,-124.08180032972
4.224,112.119324111527,-70.2031834696464,-124.194354099405
4.225,111.98244455431,-70.3379422260215,-124.306935438789
4.226,111.845569402127,-70.472709603815,-124.419544376338
4.227,111.708698686382,-70.6074856309422,-124.532180940373
4.228,111.571832438639,-70.742270335266,-124.644845159067
4.229,111.434970690621,-70.8770637445991,-124.757537060447
4.23,111.298113474214,-71.0118658867033,-124.870256672395
4.231,111.161260821464,-71.1466767892919,-124.983004022646
4.232,111.024412764575,-71.2814964800311,-125.095779138793
4.233,110.887569335912,-71.4163249865404,-125.208582048286
4.234,110.750730568,-71.5511623363944,-125.321412778431
4.235,110.613896493523,-71.6860085571241,-125.434271356392
4.236,110.477067145322,-71.8208636762183,-125.547157809195
4.237,110.3402425564,-71.9557277211239,-125.660072163722
4.238,110.203422759915,-72.0906007192482,-125.773014446719
4.239,110.066607789183,-72.2254826979605,-125.885984684792
4.24,109.929797677682,-72.3603736845922,-125.998982904411
4.241,109.792992459043,-72.4952737064392,-126.112009131907
4.242,109.656192167055,-72.6301827907629,-126.225063393476
4.243,109.519396835664,-72.7651009647914,-126.338145715182
4.244,109.382606498975,-72.9000282557211,-126.451256122952
4.245,109.245821191245,-73.0349646907184,-126.564394642581
4.246,109.10904094689,-73.1699102969204,-126.677561299731
4.247,108.97226580048,-73.3048651014368,-126.790756119936
4.248,108.835495786741,-73.4398291313518,-126.903979128598
4.249,108.698730940553,-73.5748024137245,-127.01723035099
4.25,108.561971296951,-73.7097849755912,-127.130509812257
4.251,108.425216891126,-73.8447768439665,-127.243817537418
4.252,108.288467758419,-73.9797780458455,-127.357153551366
4.253,108.151723934329,-74.1147886082039,-127.470517878868
4.254,108.014985454505,-74.2498085580013,-127.58391054457
4.255,107.878252354749,-74.3848379221815,-127.697331572993
4.256,107.741524671019,-74.5198767276748,-127.810780988537
4.257,107.60480243942,-74.6549250013986,-127.924258815483
4.258,107.468085696214,-74.7899827702608,-128.037765077993
4.259,107.331374477809,-74.9250500611595,-128.151299800109
4.26,107.19466882077,-75.0601269009855,-128.264863005758
4.261,107.057968761808,-75.1952133166244,-128.378454718752
4.262,106.921274337787,-75.3303093349577,-128.492074962788
4.263,106.784585585719,-75.4654149828644,-128.60572376145
4.264,106.647902542768,-75.6005302872231,-128.71940113821
4.265,106.511225246244,-75.7356552749136,-128.83310711643
4.266,106.374553733611,-75.8707899728183,-128.946841719363
4.267,106.237888042475,-76.0059344078248,-129.060604970156
4.268,106.101228210595,-76.1410886068269,-129.174396891845
4.269,105.964574275875,-76.2762525967265,-129.288217507366
4.27,105.827926276369,-76.4114264044357,-129.402066839549
4.271,105.691284250274,-76.5466100568788,-129.515944911122
4.272,105.554648235937,-76.6818035809935,-129.629851744711
4.273,105.418018271849,-76.817007003733,-129.743787362846
4.274,105.281394396647,-76.9522203520687,-129.857751787956
4.275,105.144776649114,-77.0874436529908,-129.971745042374
4.276,105.008165068178,-77.2226769335109,-130.08576714834
4.277,104.871559692909,-77.3579202206644,-130.199818127999
4.278,104.734960562524,-77.4931735415116,-130.313898003406
4.279,104.598367716381,-77.6284369231399,-130.428006796522
4.28,104.461781193984,-77.7637103926666,-130.542144529225
4.281,104.325201034976,-77.8989939772395,-130.656311223301
4.282,104.188627279146,-78.0342877040401,-130.770506900452
4.283,104.052059966422,-78.1695916002852,-130.884731582299
4.284,103.915499136874,-78.3049056932296,-130.998985290377
4.285,103.778944830714,-78.4402300101664,-131.113268046144
4.286,103.642397088293,-78.5755645784317,-131.227579870977
4.287,103.505855950102,-78.7109094254046,-131.341920786178
4.288,103.369321456773,-78.8462645785105,-131.456290812973
4.289,103.232793649076,-78.9816300652224,-131.570689972513
4.29,103.096272567919,-79.1170059130649,-131.685118285881
4.291,102.95975825435,-79.2523921496139,-131.799575774089
4.292,102.823250749552,-79.3877888025003,-131.914062458079
4.293,102.686750094847,-79.5231958994127,-132.028578358731
4.294,102.550256331694,-79.6586134680987,-132.143123496858
4.295,102.413769501687,-79.7940415363671,-132.257697893212
4.296,102.277289646555,-79.9294801320914,-132.372301568485
4.297,102.140816808165,-80.0649292832111,-132.486934543311
4.298,102.004351028515,-80.2003890177341,-132.601596838267
4.299,101.867892349741,-80.3358593637397,-132.716288473877
4.3,101.73144081411,-80.471340349381,-132.831009470612
4.301,101.594996464024,-80.6068320028861,-132.945759848895
4.302,101.458559342015,-80.7423343525621,-133.060539629098
4.303,101.32212949075,-80.877847426797,-133.17534883155
4.304,101.185706953026,-81.0133712540618,-133.290187476535
4.305,101.049291771773,-81.1489058629133,-133.405055584296
4.306,100.912883990049,-81.2844512819971,-133.519953175037
4.307,100.776483651043,-81.4200075400495,-133.634880268924
4.308,100.640090798075,-81.5555746659003,-133.749836886091
4.309,100.503705474592,-81.6911526884757,-133.864823046636
4.31,100.367327724171,-81.8267416368005,-133.97983877063
4.311,100.230957590516,-81.9623415400006,-134.094884078114
4.312,100.094595117458,-82.097952427307,-134.209958989104
4.313,99.9582403489557,-82.2335743280567,-134.325063523595
4.314,99.8218933290947,-82.3692072716963,-134.440197701558
4.315,99.6855541020848,-82.5048512877851,-134.555361542949
4.316,99.5492227122611,-82.6405064059979,-134.670555067707
4.317,99.4128992040845,-82.7761726561259,-134.785778295757
4.318,99.2765836221388,-82.9118500680826,-134.901031247014
4.319,99.1402760111317,-83.0475386719043,-135.016313941387
4.32,99.0039764158938,-83.1832384977538,-135.131626398775
4.321,98.8676848813776,-83.3189495759235,-135.246968639079
4.322,98.7314014526578,-83.454671936838,-135.362340682196
4.323,98.59512617493,-83.590405611057,-135.477742548027
4.324,98.4588590935105,-83.7261506292784,-135.593174256478
4.325,98.3226002538351,-83.8619070223415,-135.708635827464
4.326,98.1863497014593,-83.99767482123,-135.824127280909
4.327,98.0501074820579,-84.1334540570739,-135.93964863675
4.328,97.9138736414224,-84.2692447611553,-136.055199914942
4.329,97.7776482254631,-84.4050469649084,-136.170781135458
4.33,97.641431280207,-84.5408606999242,-136.286392318294
4.331,97.505222851797,-84.676685997954,-136.402033483469
4.332,97.3690229864917,-84.812522890912,-136.517704651033
4.333,97.2328317306655,-84.9483714108782,-136.633405841063
4.334,97.0966491308063,-85.0842315901023,-136.749137073673
4.335,96.9604752335167,-85.2201034610066,-136.864898369012
4.336,96.8243100855118,-85.3559870561895,-136.98068974727
4.337,96.6881537336196,-85.4918824084287,-137.09651122868
4.338,96.5520062247801,-85.6277895506846,-137.21236283352
4.339,96.4158676060443,-85.7637085161036,-137.328244582119
4.34,96.2797379245737,-85.8996393380218,-137.444156494857
4.341,96.1436172276405,-86.0355820499678,-137.560098592173
4.342,96.0075055626256,-86.1715366856672,-137.67607089456
4.343,95.8714029770188,-86.3075032790447,-137.792073422578
4.344,95.7353095184179,-86.4434818642291,-137.908106196851
4.345,95.5992252345274,-86.5794724755564,-138.024169238073
4.346,95.4631501731601,-86.7154751475719,-138.140262567008
4.347,95.3270843822332,-86.8514899150365,-138.256386204498
4.348,95.19102790977,-86.9875168129281,-138.372540171465
4.349,95.0549808038983,-87.1235558764464,-138.488724488913
4.35,94.9189431128499,-87.2596071410164,-138.604939177934
4.351,94.78291488496,-87.3956706422918,-138.721184259706
4.352,94.6468961686661,-87.5317464161593,-138.837459755507
4.353,94.510887012508,-87.6678344987418,-138.953765686706
4.354,94.3748874651266,-87.8039349264031,-139.070102074779
4.355,94.2388975752633,-87.9400477357506,-139.186468941303
4.356,94.1029173917592,-88.0761729636403,-139.302866307964
4.357,93.9669469635547,-88.2123106471802,-139.419294196561
4.358,93.8309863396884,-88.3484608237343,-139.535752629012
4.359,93.6950355692972,-88.4846235309262,-139.652241627349
4.36,93.5590947016145,-88.620798806644,-139.768761213734
4.361,93.4231637859693,-88.7569866890446,-139.885311410455
4.362,93.2872428717877,-88.8931872165552,-140.00189223993
4.363,93.1513320085896,-89.0294004278812,-140.118503724717
4.364,93.0154312459889,-89.1656263620076,-140.23514588751
4.365,92.8795406336935,-89.3018650582042,-140.35181875115
4.366,92.7436602215035,-89.4381165560297,-140.468522338626
4.367,92.6077900593108,-89.5743808953362,-140.58525667308
4.368,92.4719301970989,-89.7106581162732,-140.70202177781
4.369,92.3360806849413,-89.8469482592918,-140.818817676274
4.37,92.2002415730011,-89.9832513651497,-140.935644392099
4.371,92.0644129115308,-90.1195674749147,-141.052501949079
4.372,91.9285947508706,-90.25589662997,-141.169390371182
4.373,91.7927871414482,-90.3922388720183,-141.286309682557
4.374,91.6569901337777,-90.5285942430863,-141.403259907534
4.375,91.52120377846,-90.6649627855288,-141.520241070633
4.376,91.3854281261797,-90.8013445420347,-141.637253196563
4.377,91.2496632277063,-90.9377395556301,-141.754296310233
4.378,91.1139091338936,-91.0741478696834,-141.871370436752
4.379,90.978165895677,-91.2105695279105,-141.988475601435
4.38,90.8424335640747,-91.347004574379,-142.10561182981
4.381,90.7067121901855,-91.4834530535135,-142.222779147617
4.382,90.5710018251891,-91.6199150100995,-142.339977580821
4.383,90.4353025203443,-91.7563904892896,-142.45720715561
4.384,90.2996143269894,-91.8928795366066,-142.574467898403
4.385,90.1639372965401,-92.0293821979504,-142.691759835854
4.386,90.0282714804897,-92.1658985196015,-142.809082994857
4.387,89.8926169304077,-92.3024285482268,-142.926437402553
4.388,89.7569736979393,-92.4389723308843,-143.043823086333
4.389,89.6213418348044,-92.5755299150282,-143.161240073843
4.39,89.485721392797,-92.7121013485142,-143.278688392991
4.391,89.3501124237844,-92.8486866796043,-143.39616807195
4.392,89.2145149797059,-92.9852859569726,-143.513679139165
4.393,89.0789291125722,-93.1218992297108,-143.631221623359
4.394,88.9433548744657,-93.2585265473313,-143.748795553534
4.395,88.8077923175371,-93.395167959776,-143.866400958985
4.396,88.6722414940074,-93.5318235174189,-143.984037869294
4.397,88.5367024561654,-93.6684932710725,-144.101706314346
4.398,88.4011752563671,-93.8051772719936,-144.21940632433
4.399,88.265659947035,-93.9418755718884,-144.337137929742
4.4,88.1301565806575,-94.0785882229179,-144.454901161396
4.401,87.9946652097875,-94.2153152777041,-144.572696050427
4.402,87.8591858870423,-94.3520567893348,-144.690522628298
4.403,87.7237186651019,-94.4888128113703,-144.808380926803
4.404,87.5882635967086,-94.6255833978481,-144.926270978075
4.405,87.4528207346663,-94.7623686032896,-145.044192814595
4.406,87.3173901318391,-94.8991684827054,-145.162146469191
4.407,87.1819718411513,-95.0359830916007,-145.280131975049
4.408,87.0465659155856,-95.1728124859827,-145.398149365719
4.409,86.9111724081821,-95.3096567223656,-145.51619867512
4.41,86.7757913720391,-95.4465158577755,-145.634279937545
4.411,86.6404228603101,-95.583389949759,-145.75239318767
4.412,86.5050669262044,-95.7202790563873,-145.870538460559
4.413,86.3697236229852,-95.8571832362631,-145.988715791668
4.414,86.2343930039698,-95.9941025485266,-146.106925216857
4.415,86.0990751225277,-96.1310370528619,-146.225166772391
4.416,85.9637700320802,-96.2679868095034,-146.34344049495
4.417,85.8284777860994,-96.4049518792418,-146.461746421633
4.418,85.6931984381075,-96.5419323234309,-146.580084589968
4.419,85.5579320416751,-96.678928203994,-146.698455037915
4.42,85.4226786504222,-96.8159395834293,-146.816857803874
4.421,85.2874383180146,-96.9529665248188,-146.935292926695
4.422,85.1522110981649,-97.0900090918327,-147.05376044568
4.423,85.0169970446318,-97.2270673487365,-147.172260400592
4.424,84.8817962112173,-97.3641413603993,-147.290792831664
4.425,84.7466086517671,-97.5012311922988,-147.409357779603
4.426,84.6114344201709,-97.6383369105277,-147.527955285597
4.427,84.4762735703584,-97.775458581803,-147.646585391327
4.428,84.3411261563008,-97.9125962734707,-147.765248138968
4.429,84.2059922320094,-98.0497500535136,-147.8839435712
4.43,84.0708718515339,-98.1869199905584,-148.002671731213
4.431,83.9357650689621,-98.3241061538825,-148.121432662718
4.432,83.8006719384192,-98.4613086134214,-148.240226409951
4.433,83.6655925140659,-98.5985274397757,-148.359053017683
4.434,83.5305268500987,-98.7357627042186,-148.477912531226
4.435,83.3954750007475,-98.8730144787031,-148.596804996439
4.436,83.2604370202766,-99.0102828358686,-148.715730459742
4.437,83.1254129629814,-99.1475678490503,-148.834688968116
4.438,82.9904028831893,-99.2848695922846,-148.953680569118
4.439,82.8554068352583,-99.4221881403173,-149.072705310882
4.44,82.7204248735753,-99.559523568612,-149.191763242133
4.441,82.5854570525557,-99.6968759533572,-149.310854412192
4.442,82.4505034266433,-99.8342453714727,-149.429978870983
4.443,82.3155640503071,-99.9716319006204,-149.549136669047
4.444,82.1806389780428,-100.109035619209,-149.668327857542
4.445,82.0457282643701,-100.246456606404,-149.787552488257
4.446,81.9108319638326,-100.383894942135,-149.906810613619
4.447,81.7759501309966,-100.521350707103,-150.026102286703
4.448,81.64108282045,-100.65882398279,-150.145427561235
4.449,81.5062300868011,-100.796314851466,-150.264786491609
4.45,81.3713919846786,-100.933823396196,-150.384179132887
4.451,81.2365685687294,-101.071349700853,-150.503605540816
4.452,81.1017598936187,-101.208893850121,-150.62306577183
4.453,80.9669660140277,-101.346455929504,-150.742559883062
4.454,80.8321869846538,-101.484036025341,-150.862087932353
4.455,80.6974228602095,-101.621634224804,-150.981649978262
4.456,80.562673695421,-101.759250615916,-151.10124608007
4.457,80.4279395450262,-101.896885287554,-151.220876297798
4.458,80.2932204637764,-102.03453832946,-151.340540692207
4.459,80.158516506433,-102.172209832249,-151.460239324813
4.46,80.023827727767,-102.30989988742,-151.579972257895
4.461,79.8891541825583,-102.447608587362,-151.699739554506
4.462,79.7544959255948,-102.585336025362,-151.819541278476
4.463,79.6198530116712,-102.723082295621,-151.939377494432
4.464,79.4852254955876,-102.860847493254,-152.0592482678
4.465,79.3506134321492,-102.998631714307,-152.179153664816
4.466,79.2160168761646,-103.136435055761,-152.299093752538
4.467,79.0814358824454,-103.274257615544,-152.419068598855
4.468,78.9468705058053,-103.41209949254,-152.539078272497
4.469,78.8123208010578,-103.549960786597,-152.659122843043
4.47,78.6777868230162,-103.687841598541,-152.779202380936
4.471,78.5432686264935,-103.825742030179,-152.899316957487
4.472,78.4087662662991,-103.963662184314,-153.019466644892
4.473,78.2742797972393,-104.101602164754,-153.139651516237
4.474,78.1398092741167,-104.239562076318,-153.259871645511
4.475,78.0053547517274,-104.377542024852,-153.380127107615
4.476,77.8709162848616,-104.515542117236,-153.500417978377
4.477,77.7364939283019,-104.653562461392,-153.620744334555
4.478,77.6020877368222,-104.791603166297,-153.741106253855
4.479,77.4676977651869,-104.929664341994,-153.861503814941
4.48,77.3333240681498,-105.067746099599,-153.981937097439
4.481,77.198966700453,-105.205848551315,-154.102406181959
4.482,77.0646257168258,-105.34397181044,-154.222911150096
4.483,76.9303011719838,-105.48211599138,-154.343452084447
4.484,76.7959931206282,-105.620281209655,-154.464029068623
4.485,76.6617016174437,-105.758467581917,-154.584642187255
4.486,76.5274267170981,-105.896675225954,-154.705291526012
4.487,76.3931684742423,-106.034904260704,-154.825977171607
4.488,76.2589269435072,-106.173154806267,-154.946699211812
4.489,76.1247021795041,-106.311426983915,-155.067457735471
4.49,75.990494236823,-106.4497209161,-155.188252832506
4.491,75.8563031700321,-106.588036726473,-155.309084593935
4.492,75.7221290336762,-106.726374539887,-155.429953111882
4.493,75.5879718822761,-106.864734482413,-155.550858479588
4.494,75.4538317703272,-107.003116681352,-155.671800791424
4.495,75.3197087522984,-107.141521265243,-155.792780142904
4.496,75.1856028826315,-107.27994836388,-155.913796630697
4.497,75.0515142157398,-107.418398108318,-156.034850352638
4.498,74.9174428060072,-107.556870630889,-156.155941407743
4.499,74.7833887077868,-107.695366065212,-156.27706989622
4.5,74.6493519754004,-107.833884546206,-156.398235919482
4.501,74.515332663137,-107.972426210103,-156.519439580162
4.502,74.3813308252516,-108.110991194458,-156.640680982123
4.503,74.2473465159654,-108.249579638162,-156.761960230471
4.504,74.1133797894626,-108.388191681457,-156.883277431571
4.505,73.9794306998911,-108.526827465944,-157.004632693059
4.506,73.845499301361,-108.6654871346,-157.126026123853
4.507,73.7115856479431,-108.804170831789,-157.24745783417
4.508,73.5776897936681,-108.942878703274,-157.368927935538
4.509,73.443811792526,-109.08161089623,-157.490436540809
4.51,73.3099516984641,-109.220367559259,-157.611983764174
4.511,73.1761095653869,-109.359148842401,-157.733569721176
4.512,73.0422854471543,-109.49795489715,-157.855194528723
4.513,72.908479397581,-109.636785876462,-157.976858305107
4.514,72.7746914704353,-109.775641934775,-158.098561170009
4.515,72.6409217194377,-109.914523228018,-158.220303244524
4.516,72.507170198261,-110.053429913627,-158.342084651166
4.517,72.3734369605276,-110.192362150555,-158.463905513889
4.518,72.2397220598089,-110.331320099293,-158.585765958098
4.519,72.1060255496262,-110.470303921877,-158.707666110665
4.52,71.9723474834464,-110.609313781903,-158.829606099945
4.521,71.8386879146834,-110.748349844547,-158.951586055786
4.522,71.705046896696,-110.887412276573,-159.073606109551
4.523,71.5714244827871,-111.026501246348,-159.195666394127
4.524,71.4378207262027,-111.165616923861,-159.317767043945
4.525,71.3042356801308,-111.304759480732,-159.439908194991
4.526,71.1706693976998,-111.443929090232,-159.562089984826
4.527,71.0371219319788,-111.583125927292,-159.684312552596
4.528,70.9035933359748,-111.722350168524,-159.806576039054
4.529,70.7700836626335,-111.861601992232,-159.928880586569
4.53,70.6365929648364,-112.000881578427,-160.051226339148
4.531,70.5031212954012,-112.140189108846,-160.173613442449
4.532,70.3696687070804,-112.279524766963,-160.296042043796
4.533,70.2362352525594,-112.418888738009,-160.418512292199
4.534,70.1028209844563,-112.558281208982,-160.541024338366
4.535,69.9694259553214,-112.697702368669,-160.663578334722
4.536,69.8360502176345,-112.837152407655,-160.786174435425
4.537,69.7026938238053,-112.976631518347,-160.908812796383
4.538,69.5693568261718,-113.116139894984,-161.03149357527
4.539,69.4360392769993,-113.255677733653,-161.154216931544
4.54,69.3027412284792,-113.395245232312,-161.276983026462
4.541,69.1694627327287,-113.534842590797,-161.3997920231
4.542,69.0362038417887,-113.674470010847,-161.522644086369
4.543,68.9029646076236,-113.814127696116,-161.64553938303
4.544,68.7697450821195,-113.95381585219,-161.768478081715
4.545,68.6365453170848,-114.093534686608,-161.891460352945
4.546,68.5033653642466,-114.233284408872,-162.014486369142
4.547,68.3702052752521,-114.373065230473,-162.137556304655
4.548,68.2370651016665,-114.512877364899,-162.26067033577
4.549,68.1039448949716,-114.65272102766,-162.383828640735
4.55,67.9708447065654,-114.792596436304,-162.507031399775
4.551,67.8377645877621,-114.932503810428,-162.630278795107
4.552,67.7047045897881,-115.072443371708,-162.753571010967
4.553,67.5716647637844,-115.212415343907,-162.876908233619
4.554,67.4386451608033,-115.352419952895,-163.000290651381
4.555,67.3056458318085,-115.492457426671,-163.123718454641
4.556,67.1726668276737,-115.63252799538,-163.247191835875
4.557,67.0397081991817,-115.772631891329,-163.370710989667
4.558,66.9067699970233,-115.912769349007,-163.49427611273
4.559,66.7738522717968,-116.052940605104,-163.617887403922
4.56,66.6409550740063,-116.193145898533,-163.741545064269
4.561,66.5080784540616,-116.333385470441,-163.865249296981
4.562,66.3752224622759,-116.473659564239,-163.989000307475
4.563,66.2423871488662,-116.613968425612,-164.112798303393
4.564,66.1095725639522,-116.754312302543,-164.236643494621
4.565,65.9767787575542,-116.894691445331,-164.360536093313
4.566,65.8440057795928,-117.035106106614,-164.484476313908
4.567,65.7112536798892,-117.175556541385,-164.60846437315
4.568,65.578522508162,-117.316043007012,-164.73250049011
4.569,65.4458123140277,-117.456565763263,-164.856584886208
4.57,65.3131231469995,-117.59712507232,-164.98071778523
4.571,65.1804550564865,-117.737721198805,-165.104899413352
4.572,65.0478080917923,-117.878354409797,-165.22912999916
4.573,64.9151823021145,-118.019024974853,-165.353409773672
4.574,64.7825777365438,-118.159733166031,-165.477738970356
4.575,64.6499944440627,-118.300479257912,-165.602117825158
4.576,64.5174324735449,-118.441263527614,-165.726546576516
4.577,64.3848918737551,-118.582086254824,-165.851025465386
4.578,64.2523726933462,-118.72294772181,-165.975554735264
4.579,64.1198749808605,-118.86384821345,-166.100134632208
4.58,63.9873987847277,-119.004788017246,-166.224765404857
4.581,63.8549441532642,-119.145767423356,-166.349447304457
4.582,63.7225111346722,-119.286786724606,-166.47418058488
4.583,63.5900997770397,-119.427846216519,-166.598965502652
4.584,63.4577101283379,-119.568946197336,-166.723802316967
4.585,63.325342236422,-119.710086968034,-166.84869128972
4.586,63.1929961490296,-119.851268832358,-166.973632685522
4.587,63.0606719137802,-119.992492096833,-167.098626771725
