"Freq [GHz]","cang_deg(S(2,1)) [deg]","cang_deg(S(3,1)) [deg]"
3.089,-380.93157843132,-577.754492554295
3.09,-381.095363884366,-577.954989900217
3.091,-381.259133478954,-578.155563895737
3.092,-381.422886590452,-578.356214774323
3.093,-381.586622585838,-578.556942769708
3.094,-381.75034082361,-578.757748115879
3.095,-381.914040653677,-578.958631047075
3.096,-382.077721417263,-579.159591797775
3.097,-382.241382446798,-579.360630602695
3.098,-382.40502306582,-579.561747696779
3.099,-382.568642588869,-579.762943315192
3.1,-382.732240321374,-579.964217693311
3.101,-382.895815559554,-580.16557106672
3.102,-383.059367590303,-580.367003671199
3.103,-383.222895691085,-580.568515742721
3.104,-383.386399129818,-580.770107517437
3.105,-383.549877164763,-580.971779231676
3.106,-383.713329044413,-581.173531121929
3.107,-383.876754007374,-581.375363424845
3.108,-384.040151282252,-581.577276377221
3.109,-384.203520087533,-581.779270215995
3.11,-384.366859631465,-581.981345178234
3.111,-384.530169111939,-582.183501501127
3.112,-384.693447716366,-582.385739421977
3.113,-384.856694621555,-582.588059178186
3.114,-385.019908993588,-582.790461007254
3.115,-385.183089987697,-582.992945146762
3.116,-385.346236748132,-583.195511834366
3.117,-385.509348408039,-583.398161307785
3.118,-385.672424089327,-583.600893804795
3.119,-385.835462902534,-583.803709563211
3.12,-385.998463946702,-584.006608820884
3.121,-386.161426309237,-584.209591815688
3.122,-386.324349065776,-584.412658785506
3.123,-386.487231280048,-584.615809968223
3.124,-386.650072003739,-584.819045601714
3.125,-386.812870276351,-585.022365923833
3.126,-386.975625125059,-585.225771172398
3.127,-387.138335564571,-585.429261585184
3.128,-387.30100059698,-585.63283739991
3.129,-387.463619211623,-585.836498854223
3.13,-387.626190384929,-586.040246185693
3.131,-387.788713080272,-586.244079631793
3.132,-387.951186247823,-586.447999429893
3.133,-388.113608824391,-586.652005817242
3.134,-388.275979733278,-586.856099030959
3.135,-388.438297884115,-587.060279308017
3.136,-388.600562172714,-587.264546885232
3.137,-388.762771480899,-587.468901999247
3.138,-388.924924676355,-587.67334488652
3.139,-389.087020612461,-587.877875783312
3.14,-389.249058128129,-588.082494925667
3.141,-389.411036047635,-588.287202549404
3.142,-389.572953180455,-588.491998890099
3.143,-389.734808321097,-588.696884183072
3.144,-389.896600248927,-588.90185866337
3.145,-390.058327727999,-589.106922565752
3.146,-390.219989506881,-589.312076124678
3.147,-390.38158431848,-589.517319574288
3.148,-390.54311087986,-589.722653148389
3.149,-390.704567892068,-589.928077080439
3.15,-390.865954039951,-590.13359160353
3.151,-391.027267991971,-590.339196950371
3.152,-391.188508400022,-590.544893353274
3.153,-391.349673899244,-590.750681044135
3.154,-391.510763107833,-590.956560254416
3.155,-391.67177462685,-591.162531215131
3.156,-391.83270704003,-591.368594156827
3.157,-391.993558913587,-591.574749309563
3.158,-392.154328796018,-591.780996902898
3.159,-392.315015217906,-591.987337165869
3.16,-392.475616691717,-592.193770326971
3.161,-392.636131711602,-592.400296614145
3.162,-392.796558753189,-592.60691625475
3.163,-392.956896273381,-592.813629475553
3.164,-393.117142710144,-593.020436502702
3.165,-393.277296482301,-593.227337561711
3.166,-393.437355989318,-593.434332877439
3.167,-393.59731961109,-593.641422674068
3.168,-393.757185707726,-593.848607175087
3.169,-393.91695261933,-594.055886603266
3.17,-394.076618665782,-594.263261180639
3.171,-394.236182146517,-594.470731128483
3.172,-394.395641340296,-594.678296667292
3.173,-394.554994504987,-594.885958016763
3.174,-394.714239877331,-595.093715395767
3.175,-394.873375672713,-595.301569022331
3.176,-395.032400084931,-595.509519113612
3.177,-395.191311285963,-595.717565885882
3.178,-395.350107425724,-595.925709554493
3.179,-395.508786631834,-596.133950333868
3.18,-395.667347009373,-596.342288437463
3.181,-395.825786640642,-596.550724077757
3.182,-395.984103584912,-596.759257466217
3.183,-396.142295878182,-596.967888813281
3.184,-396.300361532928,-597.17661832833
3.185,-396.45829853785,-597.385446219663
3.186,-396.61610485762,-597.594372694475
3.187,-396.773778432627,-597.803397958828
3.188,-396.931317178715,-598.012522217629
3.189,-397.088718986928,-598.2217456746
3.19,-397.245981723243,-598.431068532257
3.191,-397.403103228312,-598.640490991877
3.192,-397.560081317186,-598.850013253477
3.193,-397.716913779056,-599.059635515785
3.194,-397.873598376976,-599.269357976214
3.195,-398.030132847591,-599.479180830829
3.196,-398.186514900864,-599.689104274327
3.197,-398.342742219798,-599.899128500003
3.198,-398.498812460153,-600.109253699726
3.199,-398.654723250171,-600.319480063906
3.2,-398.810472190286,-600.529807781468
3.201,-398.966056852843,-600.74023703982
3.202,-399.121474781808,-600.950768024828
3.203,-399.276723492477,-601.161400920781
3.204,-399.431800471187,-601.372135910363
3.205,-399.586703175018,-601.582973174626
3.206,-399.741429031502,-601.793912892952
3.207,-399.895975438321,-602.004955243028
3.208,-400.050339763006,-602.216100400811
3.209,-400.20451934264,-602.4273485405
3.21,-400.358511483548,-602.638699834501
3.211,-400.512313460994,-602.850154453396
3.212,-400.665922518874,-603.06171256591
3.213,-400.819335869403,-603.27337433888
3.214,-400.972550692805,-603.485139937217
3.215,-401.125564137,-603.697009523881
3.216,-401.278373317285,-603.908983259837
3.217,-401.430975316021,-604.121061304031
3.218,-401.583367182313,-604.333243813349
3.219,-401.735545931685,-604.545530942584
3.22,-401.887508545764,-604.757922844404
3.221,-402.039251971949,-604.970419669311
3.222,-402.190773123092,-605.183021565612
3.223,-402.342068877163,-605.395728679378
3.224,-402.493136076927,-605.608541154413
3.225,-402.643971529613,-605.821459132213
3.226,-402.794572006577,-606.03448275193
3.227,-402.944934242975,-606.24761215034
3.228,-403.095054937423,-606.460847461799
3.229,-403.244930751665,-606.67418881821
3.23,-403.394558310231,-606.887636348982
3.231,-403.543934200106,-607.101190180996
3.232,-403.693054970382,-607.314850438564
3.233,-403.841917131923,-607.528617243388
3.234,-403.990517157021,-607.742490714527
3.235,-404.138851479053,-607.956470968353
3.236,-404.286916492141,-608.170558118513
3.237,-404.434708550802,-608.384752275889
3.238,-404.582223969609,-608.599053548557
3.239,-404.729459022842,-608.81346204175
3.24,-404.876409944143,-609.027977857814
3.241,-405.023072926168,-609.242601096167
3.242,-405.169444120246,-609.45733185326
3.243,-405.315519636022,-609.672170222535
3.244,-405.461295541119,-609.887116294382
3.245,-405.606767860788,-610.102170156097
3.246,-405.751932577557,-610.317331891842
3.247,-405.89678563089,-610.532601582601
3.248,-406.041322916838,-610.747979306135
3.249,-406.185540287689,-610.963465136943
3.25,-406.32943355163,-611.179059146217
3.251,-406.472998472396,-611.394761401797
3.252,-406.616230768929,-611.610571968131
3.253,-406.759126115031,-611.826490906226
3.254,-406.901680139028,-612.042518273606
3.255,-407.043888423426,-612.258654124271
3.256,-407.185746504568,-612.474898508645
3.257,-407.327249872304,-612.691251473538
3.258,-407.46839396965,-612.907713062096
3.259,-407.609174192452,-613.124283313759
3.26,-407.749585889061,-613.34096226421
3.261,-407.889624359996,-613.557749945339
3.262,-408.029284857623,-613.774646385184
3.263,-408.168562585826,-613.991651607898
3.264,-408.307452699686,-614.20876563369
3.265,-408.445950305166,-614.425988478788
3.266,-408.584050458793,-614.643320155388
3.267,-408.721748167343,-614.860760671606
3.268,-408.859038387542,-615.078310031434
3.269,-408.995916025755,-615.295968234689
3.27,-409.132375937687,-615.513735276967
3.271,-409.268412928092,-615.731611149596
3.272,-409.40402175048,-615.949595839589
3.273,-409.53919710683,-616.167689329591
3.274,-409.673933647315,-616.385891597837
3.275,-409.808225970024,-616.604202618099
3.276,-409.942068620696,-616.822622359638
3.277,-410.075456092455,-617.04115078716
3.278,-410.20838282556,-617.259787860761
3.279,-410.34084320715,-617.478533535881
3.28,-410.472831571008,-617.697387763257
3.281,-410.604342197325,-617.916350488867
3.282,-410.735369312474,-618.135421653892
3.283,-410.865907088795,-618.354601194654
3.284,-410.995949644382,-618.573889042577
3.285,-411.125491042888,-618.793285124131
3.286,-411.254525293331,-619.012789360786
3.287,-411.383046349919,-619.232401668961
3.288,-411.511048111872,-619.452121959974
3.289,-411.638524423271,-619.671950139993
3.29,-411.765469072905,-619.891886109987
3.291,-411.891875794137,-620.111929765674
3.292,-412.017738264778,-620.332080997474
3.293,-412.143050106979,-620.552339690457
3.294,-412.267804887128,-620.772705724295
3.295,-412.391996115768,-620.99317897321
3.296,-412.515617247529,-621.213759305925
3.297,-412.638661681065,-621.434446585618
3.298,-412.761122759021,-621.655240669866
3.299,-412.882993768005,-621.8761414106
3.3,-413.004267938578,-622.097148654053
3.301,-413.124938445267,-622.318262240712
3.302,-413.244998406588,-622.539482005269
3.303,-413.364440885094,-622.760807776568
3.304,-413.483258887434,-622.98223937756
3.305,-413.60144536444,-623.203776625252
3.306,-413.718993211231,-623.425419330658
3.307,-413.835895267336,-623.647167298751
3.308,-413.952144316838,-623.869020328413
3.309,-414.067733088548,-624.090978212386
3.31,-414.182654256193,-624.313040737226
3.311,-414.296900438631,-624.535207683252
3.312,-414.410464200096,-624.757478824501
3.313,-414.523338050458,-624.979853928677
3.314,-414.63551444552,-625.202332757103
3.315,-414.746985787337,-625.424915064679
3.316,-414.857744424559,-625.64760059983
3.317,-414.967782652813,-625.870389104457
3.318,-415.077092715108,-626.093280313898
3.319,-415.185666802266,-626.316273956873
3.32,-415.293497053399,-626.539369755447
3.321,-415.400575556404,-626.762567424975
3.322,-415.506894348501,-626.985866674062
3.323,-415.612445416799,-627.209267204518
3.324,-415.717220698903,-627.43276871131
3.325,-415.821212083552,-627.656370882521
3.326,-415.924411411303,-627.880073399304
3.327,-416.026810475243,-628.103875935839
3.328,-416.128401021746,-628.327778159288
3.329,-416.229174751276,-628.551779729755
3.33,-416.329123319222,-628.775880300244
3.331,-416.42823833678,-629.000079516613
3.332,-416.526511371884,-629.224377017534
3.333,-416.623933950175,-629.448772434456
3.334,-416.720497556021,-629.673265391559
3.335,-416.816193633583,-629.897855505717
3.336,-416.911013587931,-630.122542386459
3.337,-417.004948786209,-630.347325635926
3.338,-417.097990558852,-630.572204848839
3.339,-417.190130200857,-630.797179612455
3.34,-417.281358973104,-631.022249506535
3.341,-417.371668103739,-631.247414103302
3.342,-417.461048789606,-631.47267296741
3.343,-417.549492197741,-631.698025655906
3.344,-417.636989466926,-631.923471718195
3.345,-417.723531709303,-632.149010696008
3.346,-417.809110012045,-632.374642123366
3.347,-417.893715439098,-632.60036552655
3.348,-417.977339032981,-632.826180424068
3.349,-418.059971816659,-633.052086326621
3.35,-418.141604795474,-633.278082737079
3.351,-418.222228959153,-633.504169150445
3.352,-418.301835283884,-633.730345053829
3.353,-418.380414734458,-633.956609926418
3.354,-418.457958266491,-634.182963239454
3.355,-418.53445682872,-634.4094044562
3.356,-418.609901365367,-634.63593303192
3.357,-418.684282818587,-634.862548413853
3.358,-418.757592130992,-635.089250041187
3.359,-418.829820248257,-635.316037345039
3.36,-418.9009581218,-635.542909748431
3.361,-418.970996711553,-635.76986666627
3.362,-419.039926988812,-635.996907505328
3.363,-419.107739939169,-636.224031664222
3.364,-419.174426565537,-636.451238533397
3.365,-419.239977891257,-636.678527495106
3.366,-419.304384963293,-636.9058979234
3.367,-419.367638855523,-637.133349184105
3.368,-419.429730672112,-637.360880634815
3.369,-419.490651550981,-637.588491624874
3.37,-419.550392667375,-637.816181495369
3.371,-419.608945237507,-638.043949579114
3.372,-419.666300522321,-638.271795200645
3.373,-419.722449831326,-638.499717676207
3.374,-419.777384526548,-638.727716313751
3.375,-419.831096026563,-638.955790412927
3.376,-419.883575810636,-639.183939265077
3.377,-419.934815422956,-639.412162153231
3.378,-419.984806476972,-639.64045835211
3.379,-420.033540659824,-639.868827128116
3.38,-420.081009736881,-640.097267739341
3.381,-420.127205556368,-640.325779435561
3.382,-420.172120054108,-640.554361458243
3.383,-420.215745258349,-640.783013040546
3.384,-420.258073294702,-641.011733407331
3.385,-420.299096391174,-641.240521775159
3.386,-420.338806883302,-641.469377352309
3.387,-420.37719721939,-641.698299338779
3.388,-420.414259965834,-641.927286926301
3.389,-420.44998781256,-642.156339298351
3.39,-420.484373578548,-642.385455630165
3.391,-420.517410217457,-642.614635088749
3.392,-420.549090823344,-642.843876832899
3.393,-420.579408636478,-643.073180013222
3.394,-420.608357049247,-643.302543772144
3.395,-420.635929612153,-643.531967243944
3.396,-420.662120039898,-643.761449554765
3.397,-420.686922217559,-643.990989822647
3.398,-420.710330206844,-644.220587157541
3.399,-420.732338252433,-644.450240661348
3.4,-420.752940788399,-644.679949427938
3.401,-420.772132444702,-644.909712543184
3.402,-420.789908053767,-645.139529084991
3.403,-420.806262657119,-645.369398123331
3.404,-420.821191512096,-645.599318720275
3.405,-420.834690098624,-645.82928993003
3.406,-420.846754126045,-646.059310798978
3.407,-420.857379540009,-646.289380365712
3.408,-420.866562529412,-646.519497661081
3.409,-420.874299533382,-646.749661708226
3.41,-420.880587248304,-646.979871522632
3.411,-420.885422634888,-647.210126112165
3.412,-420.888802925255,-647.440424477127
3.413,-420.890725630063,-647.6707656103
3.414,-420.891188545641,-647.901148496998
3.415,-420.890189761139,-648.131572115118
3.416,-420.887727665686,-648.362035435198
3.417,-420.883800955544,-648.592537420466
3.418,-420.878408641257,-648.823077026902
3.419,-420.87155005478,-649.053653203296
3.42,-420.863224856595,-649.284264891306
3.421,-420.853433042783,-649.514911025523
3.422,-420.842174952067,-649.745590533535
3.423,-420.829451272805,-649.976302335989
3.424,-420.815263049925,-650.207045346662
3.425,-420.799611691796,-650.437818472529
3.426,-420.782498977028,-650.66862061383
3.427,-420.763927061181,-650.899450664149
3.428,-420.743898483388,-651.130307510481
3.429,-420.722416172872,-651.361190033312
3.43,-420.69948345535,-651.592097106695
3.431,-420.67510405931,-651.823027598329
3.432,-420.649282122162,-652.053980369639
3.433,-420.622022196234,-652.284954275859
3.434,-420.593329254623,-652.515948166114
3.435,-420.56320869687,-652.74696088351
3.436,-420.531666354467,-652.977991265217
3.437,-420.498708496164,-653.209038142559
3.438,-420.464341833085,-653.440100341106
3.439,-420.428573523628,-653.671176680763
3.44,-420.39141117815,-653.902265975867
3.441,-420.3528628634,-654.133367035281
3.442,-420.312937106726,-654.364478662491
3.443,-420.271642900013,-654.595599655704
3.444,-420.228989703355,-654.826728807949
3.445,-420.18498744845,-655.057864907179
3.446,-420.139646541698,-655.289006736373
3.447,-420.092977866999,-655.520153073641
3.448,-420.044992788243,-655.751302692333
3.449,-419.995703151465,-655.982454361141
3.45,-419.945121286675,-656.213606844217
3.451,-419.893260009335,-656.444758901274
3.452,-419.840132621491,-656.675909287707
3.453,-419.785752912523,-656.907056754701
3.454,-419.730135159538,-657.138200049349
3.455,-419.673294127369,-657.369337914769
3.456,-419.615245068184,-657.60046909022
3.457,-419.556003720692,-657.831592311223
3.458,-419.495586308945,-658.062706309681
3.459,-419.434009540718,-658.293809814003
3.46,-419.371290605471,-658.524901549224
3.461,-419.307447171876,-658.755980237135
3.462,-419.242497384913,-658.987044596404
3.463,-419.176459862529,-659.218093342706
3.464,-419.10935369184,-659.44912518885
3.465,-419.041198424897,-659.680138844915
3.466,-418.972014073991,-659.911133018369
3.467,-418.901821106513,-660.142106414215
3.468,-418.830640439345,-660.373057735113
3.469,-418.758493432808,-660.603985681523
3.47,-418.685401884137,-660.834888951834
3.471,-418.611388020515,-661.065766242505
3.472,-418.53647449164,-661.296616248201
3.473,-418.460684361844,-661.527437661933
3.474,-418.38404110176,-661.758229175195
3.475,-418.306568579541,-661.988989478109
3.476,-418.228291051644,-662.219717259561
3.477,-418.149233153167,-662.45041120735
3.478,-418.069419887767,-662.681070008324
3.479,-417.988876617149,-662.911692348532
3.48,-417.907629050145,-663.142276913363
3.481,-417.825703231382,-663.372822387695
3.482,-417.743125529563,-663.60332745604
3.483,-417.659922625358,-663.833790802692
3.484,-417.576121498918,-664.064211111876
3.485,-417.49174941704,-664.294587067894
3.486,-417.406833919975,-664.524917355275
3.487,-417.321402807903,-664.755200658928
3.488,-417.235484127095,-664.985435664286
3.489,-417.149106155763,-665.215621057464
3.49,-417.062297389633,-665.445755525405
3.491,-416.975086527233,-665.675837756033
3.492,-416.887502454939,-665.905866438408
3.493,-416.799574231785,-666.135840262873
3.494,-416.711331074045,-666.365757921213
3.495,-416.622802339634,-666.595618106802
3.496,-416.534017512307,-666.825419514764
3.497,-416.445006185727,-667.055160842116
3.498,-416.355798047368,-667.284840787934
3.499,-416.266422862319,-667.514458053496
3.5,-416.17691045698,-667.744011342443
3.501,-416.087290702688,-667.973499360931
3.502,-415.997593499279,-668.202920817784
3.503,-415.907848758632,-668.432274424649
3.504,-415.818086388183,-668.661558896152
3.505,-415.728336274463,-668.890772950046
3.506,-415.638628266661,-669.119915307373
3.507,-415.548992160232,-669.348984692612
3.508,-415.459457680597,-669.577979833833
3.509,-415.370054466918,-669.806899462851
3.51,-415.280812056002,-670.035742315382
3.511,-415.191759866336,-670.264507131188
3.512,-415.102927182276,-670.493192654238
3.513,-415.014343138417,-670.721797632854
3.514,-414.926036704161,-670.950320819863
3.515,-414.838036668487,-671.17876097275
3.516,-414.75037162497,-671.407116853808
3.517,-414.663069957043,-671.635387230286
3.518,-414.576159823525,-671.863570874539
3.519,-414.489669144445,-672.091666564177
3.52,-414.403625587155,-672.319673082214
3.521,-414.318056552767,-672.547589217214
3.522,-414.232989162922,-672.775413763434
3.523,-414.148450246895,-673.003145520977
3.524,-414.06446632908,-673.230783295931
3.525,-413.981063616821,-673.458325900514
3.526,-413.898267988636,-673.685772153219
3.527,-413.816104982843,-673.913120878953
3.528,-413.73459978658,-674.140370909182
3.529,-413.65377722523,-674.367521082067
3.53,-413.573661752288,-674.594570242607
3.531,-413.494277439634,-674.821517242771
3.532,-413.415647968258,-675.048360941642
3.533,-413.337796619409,-675.275100205549
3.534,-413.260746266205,-675.501733908199
3.535,-413.184519365677,-675.728260930814
3.536,-413.10913795128,-675.954680162263
3.537,-413.034623625843,-676.18099049919
3.538,-412.960997554989,-676.407190846144
3.539,-412.888280460995,-676.633280115707
3.54,-412.816492617127,-676.859257228624
3.541,-412.745653842418,-677.085121113921
3.542,-412.675783496895,-677.310870709034
3.543,-412.606900477278,-677.53650495993
3.544,-412.539023213101,-677.762022821226
3.545,-412.472169663294,-677.98742325631
3.546,-412.4063573132,-678.212705237458
3.547,-412.341603172027,-678.437867745946
3.548,-412.277923770726,-678.662909772171
3.549,-412.215335160299,-678.887830315757
3.55,-412.15385291051,-679.112628385671
3.551,-412.093492109018,-679.337303000326
3.552,-412.034267360899,-679.561853187695
3.553,-411.976192788575,-679.78627798541
3.554,-411.919282032103,-680.010576440871
3.555,-411.863548249869,-680.234747611344
3.556,-411.809004119613,-680.458790564063
3.557,-411.755661839842,-680.682704376327
3.558,-411.703533131564,-680.906488135597
3.559,-411.652629240367,-681.130140939588
3.56,-411.602960938823,-681.353661896366
3.561,-411.554538529201,-681.577050124432
3.562,-411.507371846483,-681.800304752816
3.563,-411.461470261675,-682.023424921158
3.564,-411.416842685398,-682.246409779798
3.565,-411.373497571741,-682.469258489852
3.566,-411.331442922376,-682.691970223299
3.567,-411.290686290922,-682.914544163051
3.568,-411.251234787538,-683.136979503036
3.569,-411.213095083741,-683.359275448269
3.57,-411.176273417439,-683.581431214923
3.571,-411.140775598156,-683.803446030398
3.572,-411.106607012457,-684.025319133392
3.573,-411.073772629537,-684.247049773963
3.574,-411.042277006993,-684.468637213593
3.575,-411.012124296742,-684.690080725249
3.576,-410.983318251077,-684.911379593441
3.577,-410.95586222888,-685.132533114278
3.578,-410.929759201931,-685.353540595527
3.579,-410.905011761352,-685.574401356657
3.58,-410.881622124147,-685.795114728896
3.581,-410.859592139829,-686.015680055273
3.582,-410.838923297147,-686.236096690668
3.583,-410.819616730869,-686.456364001854
3.584,-410.801673228646,-686.676481367533
3.585,-410.785093237922,-686.896448178382
3.586,-410.769876872897,-687.116263837084
3.587,-410.75602392153,-687.335927758366
3.588,-410.743533852567,-687.555439369024
3.589,-410.732405822602,-687.774798107963
3.59,-410.722638683141,-687.994003426215
3.591,-410.714230987693,-688.213054786968
3.592,-410.707180998839,-688.431951665588
3.593,-410.701486695312,-688.650693549642
3.594,-410.697145779066,-688.869279938913
3.595,-410.694155682307,-689.087710345417
3.596,-410.692513574529,-689.305984293417
3.597,-410.692216369491,-689.524101319435
3.598,-410.693260732183,-689.742060972262
3.599,-410.695643085728,-689.959862812964
3.6,-410.699359618259,-690.177506414885
3.601,-410.704406289733,-690.394991363656
3.602,-410.710778838691,-690.612317257189
3.603,-410.718472788969,-690.829483705678
3.604,-410.727483456328,-691.046490331596
3.605,-410.737805955035,-691.263336769689
3.606,-410.749435204365,-691.480022666966
3.607,-410.762365935029,-691.696547682689
3.608,-410.776592695528,-691.912911488366
3.609,-410.79210985843,-692.129113767727
3.61,-410.808911626554,-692.345154216716
3.611,-410.826992039088,-692.561032543468
3.612,-410.846344977605,-692.776748468291
3.613,-410.866964171994,-692.992301723639
3.614,-410.888843206307,-693.207692054093
3.615,-410.911975524508,-693.42291921633
3.616,-410.936354436129,-693.637982979094
3.617,-410.961973121835,-693.852883123169
3.618,-410.988824638889,-694.067619441345
3.619,-411.016901926523,-694.282191738379
3.62,-411.046197811212,-694.496599830966
3.621,-411.076705011846,-694.710843547694
3.622,-411.108416144806,-694.924922729006
3.623,-411.141323728947,-695.138837227162
3.624,-411.175420190465,-695.352586906186
3.625,-411.210697867681,-695.566171641829
3.626,-411.247149015719,-695.779591321517
3.627,-411.284765811083,-695.992845844301
3.628,-411.323540356137,-696.20593512081
3.629,-411.363464683484,-696.418859073193
3.63,-411.404530760251,-696.631617635069
3.631,-411.446730492266,-696.844210751466
3.632,-411.49005572815,-697.05663837877
3.633,-411.534498263303,-697.268900484659
3.634,-411.580049843791,-697.480997048045
3.635,-411.626702170151,-697.69292805901
3.636,-411.674446901086,-697.904693518745
3.637,-411.723275657075,-698.11629343948
3.638,-411.773180023888,-698.32772784442
3.639,-411.824151556002,-698.538996767675
3.64,-411.876181779943,-698.75010025419
3.641,-411.929262197517,-698.961038359674
3.642,-411.98338428897,-699.171811150527
3.643,-412.038539516046,-699.382418703765
3.644,-412.09471932497,-699.592861106945
3.645,-412.151915149341,-699.80313845809
3.646,-412.210118412936,-700.013250865606
3.647,-412.269320532443,-700.22319844821
3.648,-412.329512920097,-700.43298133484
3.649,-412.390686986252,-700.642599664583
3.65,-412.452834141862,-700.852053586585
3.651,-412.515945800892,-701.061343259971
3.652,-412.580013382646,-701.270468853755
3.653,-412.645028314026,-701.479430546762
3.654,-412.710982031717,-701.688228527531
3.655,-412.777865984292,-701.896862994234
3.656,-412.845671634261,-702.105334154585
3.657,-412.914390460038,-702.313642225746
3.658,-412.984013957843,-702.521787434242
3.659,-413.054533643538,-702.729770015864
3.66,-413.125941054405,-702.937590215579
3.661,-413.198227750845,-703.145248287433
3.662,-413.271385318029,-703.35274449446
3.663,-413.34540536748,-703.560079108587
3.664,-413.420279538593,-703.767252410532
3.665,-413.495999500108,-703.974264689715
3.666,-413.572556951514,-704.181116244155
3.667,-413.649943624401,-704.387807380374
3.668,-413.728151283758,-704.594338413296
3.669,-413.807171729221,-704.800709666153
3.67,-413.886996796263,-705.006921470378
3.671,-413.967618357336,-705.212974165509
3.672,-414.049028322961,-705.418868099086
3.673,-414.131218642781,-705.624603626551
3.674,-414.214181306546,-705.830181111144
3.675,-414.297908345074,-706.035600923803
3.676,-414.382391831154,-706.240863443056
3.677,-414.467623880408,-706.445969054927
3.678,-414.553596652112,-706.65091815282
3.679,-414.640302349979,-706.855711137427
3.68,-414.727733222895,-707.060348416614
3.681,-414.815881565619,-707.264830405325
3.682,-414.904739719447,-707.46915752547
3.683,-414.994300072837,-707.673330205822
3.684,-415.084555061998,-707.877348881916
3.685,-415.175497171445,-708.081213995937
3.686,-415.26711893452,-708.284925996618
3.687,-415.359412933879,-708.488485339136
3.688,-415.45237180195,-708.691892485001
3.689,-415.545988221353,-708.895147901955
3.69,-415.640254925302,-709.098252063864
3.691,-415.735164697965,-709.301205450611
3.692,-415.830710374804,-709.504008547993
3.693,-415.926884842882,-709.706661847613
3.694,-416.02368104115,-709.909165846773
3.695,-416.121091960705,-710.11152104837
3.696,-416.219110645016,-710.31372796079
3.697,-416.317730190142,-710.515787097804
3.698,-416.416943744908,-710.717698978457
3.699,-416.516744511075,-710.91946412697
3.7,-416.617125743475,-711.121083072629
3.701,-416.718080750134,-711.322556349682
3.702,-416.819602892369,-711.523884497235
3.703,-416.921685584869,-711.725068059148
3.704,-417.024322295753,-711.926107583928
3.705,-417.127506546614,-712.127003624628
3.706,-417.231231912539,-712.32775673874
3.707,-417.335492022123,-712.528367488096
3.708,-417.44028055745,-712.728836438762
3.709,-417.545591254076,-712.929164160934
3.71,-417.651417900981,-713.12935122884
3.711,-417.757754340517,-713.329398220635
3.712,-417.864594468336,-713.5293057183
3.713,-417.971932233308,-713.729074307541
3.714,-418.079761637419,-713.928704577691
3.715,-418.188076735669,-714.128197121602
3.716,-418.296871635943,-714.327552535557
3.717,-418.406140498878,-714.52677141916
3.718,-418.515877537722,-714.725854375244
3.719,-418.626077018174,-714.92480200977
3.72,-418.736733258221,-715.12361493173
3.721,-418.847840627958,-715.32229375305
3.722,-418.959393549404,-715.520839088492
3.723,-419.071386496308,-715.719251555563
3.724,-419.183813993946,-715.917531774412
3.725,-419.296670618906,-716.115680367743
3.726,-419.40995099887,-716.313697960714
3.727,-419.523649812387,-716.511585180849
3.728,-419.637761788637,-716.709342657942
3.729,-419.752281707191,-716.906971023966
3.73,-419.867204397761,-717.10447091298
3.731,-419.982524739947,-717.30184296104
3.732,-420.098237662973,-717.499087806109
3.733,-420.214338145428,-717.696206087966
3.734,-420.330821214988,-717.893198448117
3.735,-420.44768194814,-718.090065529709
3.736,-420.564915469907,-718.28680797744
3.737,-420.682516953553,-718.483426437475
3.738,-420.800481620301,-718.679921557358
3.739,-420.918804739034,-718.87629398593
3.74,-421.037481625998,-719.072544373239
3.741,-421.156507644502,-719.268673370463
3.742,-421.275878204613,-719.464681629823
3.743,-421.395588762847,-719.660569804502
3.744,-421.515634821859,-719.856338548564
3.745,-421.636011930129,-720.051988516873
3.746,-421.756715681649,-720.247520365015
3.747,-421.877741715599,-720.442934749216
3.748,-421.999085716033,-720.638232326268
3.749,-422.120743411555,-720.833413753449
3.75,-422.242710574992,-721.028479688446
3.751,-422.364983023072,-721.223430789283
3.752,-422.487556616098,-721.418267714242
3.753,-422.610427257615,-721.612991121793
3.754,-422.733590894085,-721.807601670518
3.755,-422.857043514558,-722.00210001904
3.756,-422.980781150335,-722.196486825952
3.757,-423.104799874642,-722.390762749745
3.758,-423.229095802296,-722.584928448741
3.759,-423.353665089372,-722.778984581022
3.76,-423.47850393287,-722.972931804362
3.761,-423.603608570383,-723.166770776161
3.762,-423.728975279762,-723.360502153378
3.763,-423.854600378784,-723.554126592467
3.764,-423.98048022482,-723.747644749309
3.765,-424.106611214499,-723.941057279154
3.766,-424.232989783381,-724.134364836554
3.767,-424.359612405618,-724.327568075299
3.768,-424.486475593628,-724.520667648365
3.769,-424.613575897763,-724.713664207842
3.77,-424.740909905977,-724.906558404884
3.771,-424.868474243498,-725.099350889647
3.772,-424.9962655725,-725.292042311231
3.773,-425.124280591772,-725.484633317623
3.774,-425.252516036397,-725.677124555642
3.775,-425.380968677421,-725.869516670886
3.776,-425.509635321532,-726.061810307675
3.777,-425.638512810733,-726.254006108997
3.778,-425.767598022026,-726.446104716459
3.779,-425.896887867083,-726.638106770232
3.78,-426.026379291935,-726.830012909004
3.781,-426.156069276646,-727.021823769927
3.782,-426.285954835003,-727.213539988568
3.783,-426.416033014196,-727.405162198863
3.784,-426.546300894507,-727.596691033068
3.785,-426.676755588997,-727.788127121715
