Freq(Hz),S21 Phase_HFSS,S21 Phase_milled,S21 Phase_z0lver
3006000000,-179.6878628,-57.768749,-158.444176
3007000000,-179.9755298,-57.99588,-158.6373495
3008000000,179.7370475,-58.13644,-158.8305425
3009000000,179.4498692,-58.329933,-159.02358
3010000000,179.1629355,-58.528942,-159.2164913
3011000000,178.8762464,-58.565254,-159.4093346
3012000000,178.5898019,-59.002617,-159.602003
3013000000,178.3036023,-58.87962,-159.7945256
3014000000,178.0176476,-59.430222,-159.9869998
3015000000,177.7319378,-59.523643,-160.1793962
3016000000,177.446473,-59.762669,-160.3715595
3017000000,177.1612533,-59.867634,-160.5637033
3018000000,176.8762787,-59.961365,-160.7556626
3019000000,176.5915493,-60.135738,-160.9475733
3020000000,176.3070652,-60.416222,-161.139348
3021000000,176.0228263,-60.726318,-161.3310353
3022000000,175.7388327,-60.876591,-161.5225574
3023000000,175.4550844,-60.998821,-161.7139533
3024000000,175.1715816,-61.115803,-161.905252
3025000000,174.8883241,-61.513573,-162.0964633
3026000000,174.605312,-61.614452,-162.2875775
3027000000,174.3225453,-61.860245,-162.4785751
3028000000,174.0400241,-61.96899,-162.6694658
3029000000,173.7577483,-62.310143,-162.8601914
3030000000,173.4757179,-62.54784,-163.0508587
3031000000,173.193933,-62.407665,-163.24139
3032000000,172.9123934,-62.708241,-163.4318048
3033000000,172.6310993,-62.82695,-163.6221224
3034000000,172.3500506,-63.198479,-163.8122846
3035000000,172.0692472,-63.208096,-164.0023302
3036000000,171.7886891,-63.455532,-164.1922786
3037000000,171.5083763,-63.578201,-164.3821688
3038000000,171.2283088,-63.771255,-164.5719619
3039000000,170.9484865,-63.807507,-164.7615801
3040000000,170.6689093,-64.028938,-164.95114
3041000000,170.3895773,-64.437866,-165.140525
3042000000,170.1104904,-64.370468,-165.3297935
3043000000,169.8316484,-64.811264,-165.5190426
3044000000,169.5530514,-64.956787,-165.7081168
3045000000,169.2746993,-65.125496,-165.8971327
3046000000,168.9965919,-65.387337,-166.0860126
3047000000,168.7187293,-65.434647,-166.2747566
3048000000,168.4411114,-65.727295,-166.4633645
3049000000,168.163738,-65.761528,-166.651953
3050000000,167.8866091,-65.881378,-166.8403667
3051000000,167.6097246,-66.213158,-167.0286832
3052000000,167.3330844,-66.599098,-167.2169025
3053000000,167.0566883,-66.588768,-167.4050636
3054000000,166.7805364,-66.836624,-167.5930693
3055000000,166.5046285,-66.896095,-167.7809778
3056000000,166.2289644,-67.239494,-167.9687892
3057000000,165.9535441,-67.367867,-168.1564646
3058000000,165.6783674,-67.614677,-168.3440622
3059000000,165.4034343,-67.688957,-168.5315239
3060000000,165.1287446,-67.909447,-168.7188885
3061000000,164.8542981,-67.997971,-168.9061753
3062000000,164.5800948,-68.256981,-169.0933455
3063000000,164.3061345,-68.415543,-169.2803604
3064000000,164.032417,-68.688354,-169.4672975
3065000000,163.7589423,-68.892029,-169.6541957
3066000000,163.4857102,-69.168358,-169.8409386
3067000000,163.2127205,-69.307961,-170.0275843
3068000000,162.9399731,-69.430565,-170.2140357
3069000000,162.6674677,-69.495789,-170.4004677
3070000000,162.3952044,-69.946777,-170.5868414
3071000000,162.1231829,-69.951935,-170.7730208
3072000000,161.851403,-70.176994,-170.9591614
3073000000,161.5798645,-70.321182,-171.1451271
3074000000,161.3085674,-70.492805,-171.3310345
3075000000,161.0375114,-70.775665,-171.5168448
3076000000,160.7666964,-70.895462,-171.7025191
3077000000,160.4961221,-71.185097,-171.8880962
3078000000,160.2257884,-71.326088,-172.0736345
3079000000,159.955695,-71.495827,-172.2590563
3080000000,159.6858419,-71.598511,-172.4442837
3081000000,159.4162289,-72.09996,-172.6294917
3082000000,159.1468556,-72.005653,-172.8145637
3083000000,158.8777219,-72.316833,-172.999558
3084000000,158.6088277,-72.4011,-173.1844164
3085000000,158.3401727,-72.826317,-173.369197
3086000000,158.0717567,-72.601013,-173.5538416
3087000000,157.8035795,-73.190857,-173.7384667
3088000000,157.5356409,-73.291023,-173.9228782
3089000000,157.2679407,-73.302864,-174.1072897
3090000000,157.0004787,-73.558563,-174.2915651
3091000000,156.7332545,-73.719215,-174.4757046
3092000000,156.4662681,-74.016647,-174.6598052
3093000000,156.1995192,-74.084778,-174.8438087
3094000000,155.9330076,-74.344963,-175.0276373
3095000000,155.666733,-74.602669,-175.2114076
3096000000,155.4006952,-74.640198,-175.3950808
3097000000,155.134894,-74.897423,-175.5786375
3098000000,154.8693291,-75.021179,-175.7621552
3099000000,154.6040003,-75.30098,-175.9454982
3100000000,154.3389074,-75.473381,-176.1287439
3101000000,154.0740501,-75.611755,-176.3119509
3102000000,153.8094281,-75.929283,-176.4950218
3103000000,153.5450413,-76.113754,-176.678015
3104000000,153.2808893,-76.271271,-176.8609111
3105000000,153.0169719,-76.516701,-177.0436712
3106000000,152.7532889,-76.738747,-177.2263535
3107000000,152.48984,-76.867432,-177.408997
3108000000,152.226625,-77.101822,-177.5915045
3109000000,151.9636435,-77.449165,-177.7738955
3110000000,151.7008954,-77.57618,-177.9561504
3111000000,151.4383803,-77.584503,-178.138386
3112000000,151.176098,-77.975693,-178.3205049
3113000000,150.9140482,-78.016068,-178.502449
3114000000,150.6522306,-78.208763,-178.6844125
3115000000,150.3906451,-78.459091,-178.8662401
3116000000,150.1292912,-78.651543,-179.0479704
3117000000,149.8681688,-78.673477,-179.2296231
3118000000,149.6072775,-79.260788,-179.4111009
3119000000,149.3466171,-79.203987,-179.5925205
3120000000,149.0861872,-79.437576,-179.7738817
3121000000,148.8259877,-79.67308,-179.9551653
3122000000,148.5660182,-79.784943,179.8636978
3123000000,148.3062784,-80.231537,179.6826474
3124000000,148.046768,-80.332733,179.5016941
3125000000,147.7874868,-80.566826,179.3208186
3126000000,147.5284345,-80.699333,179.1400013
3127000000,147.2696107,-80.944191,178.9593395
3128000000,147.0110152,-80.933357,178.7787359
3129000000,146.7526477,-81.10125,178.5982489
3130000000,146.4945078,-81.400238,178.4178397
3131000000,146.2365953,-81.703117,178.2375664
3132000000,145.9789099,-81.811371,178.0573125
3133000000,145.7214512,-81.977722,177.8772141
3134000000,145.464219,-82.165916,177.6971934
3135000000,145.207213,-82.425713,177.5171921
3136000000,144.9504329,-82.561241,177.3374239
3137000000,144.6938782,-82.764061,177.1576169
3138000000,144.4375488,-83.275085,176.9779265
3139000000,144.1814444,-83.351547,176.7984303
3140000000,143.9255645,-83.3172,176.6188759
3141000000,143.669909,-83.575676,176.4395157
3142000000,143.4144774,-83.672256,176.2602527
3143000000,143.1592695,-84.14502,176.0810285
3144000000,142.904285,-84.158089,175.9018821
3145000000,142.6495235,-84.258766,175.7228716
3146000000,142.3949847,-84.643761,175.5439389
3147000000,142.1406683,-84.710052,175.3650839
3148000000,141.8865739,-84.837204,175.1863648
3149000000,141.6327013,-85.066437,175.0076847
3150000000,141.3790502,-85.394554,174.8291016
3151000000,141.1256201,-85.672737,174.6506546
3152000000,140.8724108,-85.851013,174.4722464
3153000000,140.619422,-85.998726,174.2939548
3154000000,140.3666532,-86.136093,174.1156632
3155000000,140.1141043,-86.167969,173.9376241
3156000000,139.8617748,-86.51078,173.7594879
3157000000,139.6096644,-86.77874,173.581546
3158000000,139.3577728,-86.967216,173.4036624
3159000000,139.1060997,-87.09285,173.2259536
3160000000,138.8546448,-87.245003,173.0482254
3161000000,138.6034076,-87.643318,172.8706721
3162000000,138.3523878,-87.925453,172.6931187
3163000000,138.1015852,-87.903618,172.5157208
3164000000,137.8509994,-88.381607,172.3383812
3165000000,137.60063,-88.535782,172.1611387
3166000000,137.3504767,-88.365593,171.9839739
3167000000,137.1005392,-88.873215,171.8068285
3168000000,136.8508171,-89.131371,171.6298774
3169000000,136.6013101,-88.995384,171.4530041
3170000000,136.3520179,-89.156876,171.2761696
3171000000,136.10294,-89.610741,171.0994128
3172000000,135.8540762,-89.839859,170.9227725
3173000000,135.6054261,-90.076065,170.7462295
3174000000,135.3569894,-90.157036,170.5697447
3175000000,135.1087657,-90.303139,170.3933181
3176000000,134.8607547,-90.628098,170.2170665
3177000000,134.612956,-90.697052,170.0408148
3178000000,134.3653693,-91.087685,169.8647186
3179000000,134.1179943,-90.881935,169.6886418
3180000000,133.8708305,-91.564651,169.5126621
3181000000,133.6238777,-91.686768,169.3368573
3182000000,133.3771354,-91.76091,169.1610136
3183000000,133.1306034,-91.898415,168.9853059
3184000000,132.8842813,-92.220993,168.8096759
3185000000,132.6381687,-92.490898,168.6341431
3186000000,132.3922654,-92.672455,168.4586686
3187000000,132.1465708,-92.711746,168.2833106
3188000000,131.9010848,-92.942787,168.1080109
3189000000,131.6558069,-93.399368,167.9328278
3190000000,131.4107367,-93.58168,167.7576835
3191000000,131.165874,-93.794998,167.5825975
3192000000,130.9212184,-93.915916,167.4076476
3193000000,130.6767695,-94.235229,167.2328141
3194000000,130.4325269,-94.35553,167.0580196
3195000000,130.1884904,-94.547493,166.8833027
3196000000,129.9446595,-94.596092,166.708683
3197000000,129.7010339,-94.994408,166.5341022
3198000000,129.4576133,-95.060974,166.3596768
3199000000,129.2143972,-95.416115,166.1852319
3200000000,128.9713854,-95.714935,166.0109813
3201000000,128.7285774,-95.86039,165.8368085
3202000000,128.485973,-95.849037,165.662655
3203000000,128.2435718,-96.298637,165.4885405
3204000000,128.0013733,-96.649902,165.3145619
3205000000,127.7593773,-96.581337,165.1406416
3206000000,127.5175834,-96.846397,164.9668767
3207000000,127.2759912,-97.180901,164.793073
3208000000,127.0346004,-97.450378,164.6194441
3209000000,126.7934107,-97.477226,164.445893
3210000000,126.5524215,-97.575081,164.2724001
3211000000,126.3116327,-98.022797,164.0990044
3212000000,126.0710438,-97.941132,163.9256669
3213000000,125.8306546,-98.506683,163.7523295
3214000000,125.5904645,-98.390381,163.5791863
3215000000,125.3504733,-98.647423,163.4061014
3216000000,125.1106806,-98.841934,163.2330554
3217000000,124.871086,-98.996529,163.0601065
3218000000,124.6316893,-99.352951,162.8872547
3219000000,124.39249,-99.460556,162.7144613
3220000000,124.1534877,-99.662354,162.5417844
3221000000,123.9146822,-100.15057,162.369156
3222000000,123.676073,-100.14636,162.1965666
3223000000,123.4376598,-100.33306,162.0241617
3224000000,123.1994422,-100.75303,161.8517373
3225000000,122.96142,-100.73334,161.6793713
3226000000,122.7235926,-100.83664,161.5072092
3227000000,122.4859598,-101.26984,161.3350472
3228000000,122.2485212,-101.41723,161.1629434
3229000000,122.0112764,-101.63109,160.9909368
3230000000,121.7742251,-101.99361,160.8189496
3231000000,121.5373669,-102.03213,160.6471567
3232000000,121.3007015,-102.31808,160.475354
3233000000,121.0642285,-102.40543,160.3036388
3234000000,120.8279476,-102.69682,160.1320499
3235000000,120.5918583,-103.1028,159.960461
3236000000,120.3559603,-103.17011,159.7889984
3237000000,120.1202534,-103.35262,159.6176717
3238000000,119.884737,-103.72611,159.4463256
3239000000,119.6494109,-103.8504,159.2750573
3240000000,119.4142746,-103.85376,159.1038861
3241000000,119.179328,-104.21033,158.9328314
3242000000,118.9445704,-104.51961,158.7617379
3243000000,118.7100018,-104.77985,158.5907998
3244000000,118.4756215,-104.73384,158.4199006
3245000000,118.2414294,-105.18513,158.2491568
3246000000,118.007425,-105.40673,158.0784421
3247000000,117.7736081,-105.90701,157.907844
3248000000,117.5399781,-105.88027,157.737246
3249000000,117.3065349,-105.98376,157.5667547
3250000000,117.0732779,-106.13183,157.3963412
3251000000,116.8402069,-106.38299,157.225986
3252000000,116.6073216,-106.43636,157.0557376
3253000000,116.3746215,-106.96529,156.8854989
3254000000,116.1421063,-106.97042,156.7153574
3255000000,115.9097756,-107.22665,156.5453033
3256000000,115.6776291,-107.4666,156.3753463
3257000000,115.4456665,-107.77591,156.2054476
3258000000,115.2138873,-107.97222,156.0356169
3259000000,114.9822913,-108.05693,155.8658057
3260000000,114.750878,-108.50225,155.6960916
3261000000,114.5196472,-108.39183,155.5265232
3262000000,114.2885984,-108.80878,155.3569936
3263000000,114.0577313,-109.04092,155.1875029
3264000000,113.8270456,-109.20441,155.0180705
3265000000,113.5965409,-109.52128,154.848745
3266000000,113.3662169,-109.67754,154.679536
3267000000,113.1360732,-109.87125,154.5102979
3268000000,112.9061094,-109.95424,154.3412152
3269000000,112.6763252,-110.42765,154.1721228
3270000000,112.4467203,-110.64498,154.0031761
3271000000,112.2172942,-111.0256,153.8342974
3272000000,111.9880468,-111.10984,153.6654187
3273000000,111.7589775,-111.19106,153.4967148
3274000000,111.5300861,-111.5891,153.3280207
3275000000,111.3013721,-111.69797,153.1593848
3276000000,111.0728354,-112.05364,152.990885
3277000000,110.8444754,-112.187,152.8224337
3278000000,110.6162919,-112.32534,152.6539921
3279000000,110.3882845,-112.4729,152.485638
3280000000,110.1604529,-112.98247,152.3173615
3281000000,109.9327967,-112.94758,152.1491531
3282000000,109.7053155,-113.1661,151.9810127
3283000000,109.4780091,-113.64464,151.8129597
3284000000,109.2508771,-113.66298,151.6450038
3285000000,109.023919,-113.94301,151.4770673
3286000000,108.7971347,-114.46265,151.3092863
3287000000,108.5705238,-114.35185,151.1414567
3288000000,108.3440858,-114.56474,150.9737729
3289000000,108.1178205,-114.85642,150.8061084
3290000000,107.8917275,-115.13754,150.638512
3291000000,107.6658064,-115.38487,150.4710224
3292000000,107.440057,-115.50919,150.3035716
3293000000,107.2144789,-115.62416,150.1361889
3294000000,106.9890718,-115.93948,149.9688936
3295000000,106.7638352,-116.29683,149.8016371
3296000000,106.5387689,-116.29042,149.6344972
3297000000,106.3138725,-116.58218,149.4674448
3298000000,106.0891458,-116.88284,149.3004117
3299000000,105.8645882,-117.08315,149.133437
3300000000,105.6401996,-117.34222,148.9665594
3301000000,105.4159796,-117.51572,148.7997692
3302000000,105.1919277,-117.759,148.6329499
3303000000,104.9680438,-118.13209,148.4662957
3304000000,104.7443274,-118.40067,148.2996221
3305000000,104.5207783,-118.74715,148.1330747
3306000000,104.297396,-118.48843,147.9665954
3307000000,104.0741803,-119.06368,147.8001549
3308000000,103.8511309,-119.4032,147.633831
3309000000,103.6282472,-119.32742,147.4674974
3310000000,103.4055292,-119.64586,147.3012706
3311000000,103.1829764,-119.83066,147.1351118
3312000000,102.9605884,-119.89973,146.9689919
3313000000,102.738365,-120.35166,146.8029594
3314000000,102.5163058,-120.73776,146.6370047
3315000000,102.2944105,-120.83931,146.4711276
3316000000,102.0726788,-121.10497,146.3052894
3317000000,101.8511103,-121.13422,146.1395289
3318000000,101.6297046,-121.45072,145.973817
3319000000,101.4084616,-121.65491,145.8081439
3320000000,101.1873808,-122.01437,145.6425874
3321000000,100.9664619,-122.16071,145.4770892
3322000000,100.7457046,-122.36706,145.3116298
3323000000,100.5251085,-122.67002,145.1462482
3324000000,100.3046734,-122.84811,144.9809442
3325000000,100.0843989,-122.9695,144.8156403
3326000000,99.86428466,-123.35927,144.6504821
3327000000,99.64433037,-123.60638,144.4853724
3328000000,99.42453571,-124.03661,144.3203308
3329000000,99.20490036,-124.00156,144.1552988
3330000000,98.98542399,-124.10297,143.990364
3331000000,98.76610628,-124.58829,143.8255069
3332000000,98.54694691,-124.85728,143.6607179
3333000000,98.32794555,-125.07356,143.4959482
3334000000,98.10910189,-125.39583,143.3312368
3335000000,97.8904156,-125.45457,143.1666711
3336000000,97.67188636,-125.63019,143.0021443
3337000000,97.45351386,-125.85953,142.8376467
3338000000,97.23529777,-126.07643,142.6731976
3339000000,97.01723778,-126.50733,142.5088553
3340000000,96.79933357,-126.6226,142.3445616
3341000000,96.58158482,-126.93285,142.1803165
3342000000,96.36399121,-127.23655,142.0160909
3343000000,96.14655243,-127.4682,141.8520206
3344000000,95.92926817,-127.61564,141.6879407
3345000000,95.7121381,-127.91398,141.5239287
3346000000,95.49516191,-128.03351,141.3600139
3347000000,95.2783393,-128.38406,141.1961282
3348000000,95.06166994,-128.50209,141.0323785
3349000000,94.84515352,-128.96902,140.8686094
3350000000,94.62878974,-128.92375,140.7049471
3351000000,94.41257827,-129.28358,140.5413334
3352000000,94.19651881,-129.42194,140.3777683
3353000000,93.98061105,-129.86024,140.2142518
3354000000,93.76485468,-129.89418,140.0508323
3355000000,93.54924939,-130.17714,139.8874226
3356000000,93.33379486,-130.34726,139.7240712
3357000000,93.1184908,-130.74509,139.5608461
3358000000,92.90333689,-130.80934,139.3976307
3359000000,92.68833282,-131.23138,139.2345124
3360000000,92.4734783,-131.40231,139.071433
3361000000,92.25877301,-131.69536,138.9084702
3362000000,92.04421665,-131.96771,138.7455364
3363000000,91.82980891,-132.15471,138.5825736
3364000000,91.61554949,-132.3493,138.4197759
3365000000,91.40143809,-132.50041,138.2569879
3366000000,91.1874744,-132.79436,138.0942387
3367000000,90.97365813,-133.16255,137.9315965
3368000000,90.75998896,-133.27469,137.7689736
3369000000,90.5464666,-133.65886,137.6064867
3370000000,90.33309074,-133.68474,137.4439513
3371000000,90.11986109,-134.14352,137.2815519
3372000000,89.90677735,-134.28276,137.1191913
3373000000,89.69383922,-134.6046,136.956889
3374000000,89.4810464,-135.00375,136.7946644
3375000000,89.26839859,-135.03685,136.6324593
3376000000,89.05589549,-135.42786,136.4703513
3377000000,88.84353682,-135.60178,136.3082724
3378000000,88.63132226,-135.96809,136.1462129
3379000000,88.41925153,-136.11618,135.9842895
3380000000,88.20732434,-136.52144,135.8224535
3381000000,87.99554038,-136.54752,135.6605786
3382000000,87.78389936,-136.71761,135.4987911
3383000000,87.572401,-137.07124,135.3370717
3384000000,87.361045,-137.39098,135.1754397
3385000000,87.14983106,-137.6852,135.0138659
3386000000,86.9387589,-137.91876,134.8522922
3387000000,86.72782822,-138.1004,134.6907476
3388000000,86.51703874,-138.51323,134.5293293
3389000000,86.30639016,-138.52649,134.3679498
3390000000,86.09588219,-138.97145,134.2066481
3391000000,85.88551456,-139.20879,134.0453852
3392000000,85.67528696,-139.36133,133.8841514
3393000000,85.46519912,-139.59839,133.7230731
3394000000,85.25525074,-139.8405,133.5619171
3395000000,85.04544155,-140.21817,133.4009262
3396000000,84.83577124,-140.17513,133.2399256
3397000000,84.62623955,-140.75266,133.0789929
3398000000,84.41684618,-140.91075,132.9180992
3399000000,84.20759085,-140.94971,132.7573511
3400000000,83.99847329,-141.34549,132.5965934
3401000000,83.78949319,-141.76874,132.4358939
3402000000,83.5806503,-141.94736,132.2752624
3403000000,83.37194431,-141.97699,132.1146698
3404000000,83.16337496,-142.35854,131.9541452
3405000000,82.95494196,-142.56354,131.7936886
3406000000,82.74664503,-142.89261,131.6332805
3407000000,82.53848389,-143.05231,131.4728627
3408000000,82.33045827,-143.52759,131.3125615
3409000000,82.12256789,-143.68686,131.1523186
3410000000,81.91481246,-143.88977,130.9920951
3411000000,81.70719172,-144.20764,130.8319591
3412000000,81.49970538,-144.45119,130.6718716
3413000000,81.29235318,-144.72548,130.5118812
3414000000,81.08513483,-144.90802,130.3518909
3415000000,80.87805007,-145.23245,130.1919685
3416000000,80.67109861,-145.53421,130.0321336
3417000000,80.46428019,-145.75455,129.8723084
3418000000,80.25759454,-145.96742,129.7125026
3419000000,80.05104137,-146.28928,129.5528037
3420000000,79.84462042,-146.45113,129.3931242
3421000000,79.63833142,-146.75522,129.2335709
3422000000,79.4321741,-147.00551,129.0740177
3423000000,79.22614819,-147.10431,128.9145228
3424000000,79.02025341,-147.51302,128.7550764
3425000000,78.81448951,-148.01015,128.5957272
3426000000,78.60885621,-148.11662,128.4364071
3427000000,78.40335324,-148.51997,128.2771259
3428000000,78.19798035,-148.6311,128.1178835
3429000000,77.99273725,-148.8297,127.958748
3430000000,77.78762369,-148.91321,127.7995639
3431000000,77.58263941,-149.31682,127.6405255
3432000000,77.37778413,-149.43083,127.4815163
3433000000,77.17305759,-149.82129,127.3225557
3434000000,76.96845954,-150.04179,127.1636727
3435000000,76.7639897,-150.43056,127.0047995
3436000000,76.55964781,-150.64349,126.8459748
3437000000,76.35543362,-150.89201,126.6872764
3438000000,76.15134686,-151.36494,126.5285683
3439000000,75.94738727,-151.44803,126.3699185
3440000000,75.74355459,-151.44495,126.2113464
3441000000,75.53984856,-151.85278,126.0527646
3442000000,75.33626893,-152.03975,125.8943382
3443000000,75.13281543,-152.42688,125.735873
3444000000,74.92948781,-152.58768,125.5774854
3445000000,74.72628581,-152.9944,125.4191076
3446000000,74.52320917,-153.34613,125.2609046
3447000000,74.32025764,-153.55197,125.102624
3448000000,74.11743096,-153.8846,124.9444987
3449000000,73.91472887,-154.07335,124.7863443
3450000000,73.71215113,-154.18956,124.6282773
3451000000,73.50969748,-154.52605,124.4702395
3452000000,73.30736766,-154.9304,124.3122891
3453000000,73.10516143,-155.22813,124.1543873
3454000000,72.90307852,-155.28922,123.9964952
3455000000,72.7011187,-155.54736,123.8386516
3456000000,72.4992817,-155.95448,123.6809149
3457000000,72.29756728,-156.25491,123.5232171
3458000000,72.09597518,-156.40829,123.3655095
3459000000,71.89450517,-156.7339,123.2078603
3460000000,71.69315698,-156.82712,123.0503276
3461000000,71.49193038,-157.09917,122.892824
3462000000,71.29082511,-157.2941,122.735369
3463000000,71.08984092,-157.87151,122.5779529
3464000000,70.88897758,-157.96471,122.4205853
3465000000,70.68823482,-158.16107,122.2632664
3466000000,70.48761242,-158.45171,122.1059571
3467000000,70.28711012,-159.0589,121.9487838
3468000000,70.08672767,-159.09485,121.79163
3469000000,69.88646484,-159.6767,121.6345344
3470000000,69.68632138,-159.70518,121.4774388
3471000000,69.48629705,-160.0182,121.3204598
3472000000,69.28639161,-160.19565,121.1634808
3473000000,69.08660481,-160.54259,121.0065795
3474000000,68.88693641,-160.51291,120.8496783
3475000000,68.68738617,-161.09798,120.6928741
3476000000,68.48795386,-161.16185,120.5360894
3477000000,68.28863922,-161.56856,120.3793921
3478000000,68.08944203,-161.80914,120.2227045
3479000000,67.89036205,-162.06415,120.0660753
3480000000,67.69139903,-162.43149,119.909514
3481000000,67.49255274,-162.59631,119.7529818
3482000000,67.29382294,-162.80353,119.5965079
3483000000,67.0952094,-163.1478,119.4400826
3484000000,66.89671188,-163.35118,119.2836768
3485000000,66.69833014,-163.662,119.1273389
3486000000,66.50006395,-164.00182,118.9710788
3487000000,66.30191307,-164.13567,118.8148574
3488000000,66.10387728,-164.51666,118.6586653
3489000000,65.90595633,-164.7178,118.5025217
3490000000,65.70815,-165.00668,118.346417
3491000000,65.51045805,-165.02052,118.1903997
3492000000,65.31288025,-165.59872,118.0343824
3493000000,65.11541637,-165.95224,117.8784331
3494000000,64.91806618,-166.00424,117.7225129
3495000000,64.72082945,-166.6116,117.5666801
3496000000,64.52370594,-166.71378,117.410896
3497000000,64.32669544,-167.08873,117.2551118
3498000000,64.12979771,-167.23419,117.0994442
3499000000,63.93301252,-167.53876,116.943728
3500000000,63.73633964,-167.73549,116.7881381
3501000000,63.53977885,-168.18825,116.6325677
3502000000,63.34332992,-168.17438,116.4770749
3503000000,63.14699263,-168.77257,116.3215628
3504000000,62.95076675,-168.94046,116.1661769
3505000000,62.75465205,-169.16385,116.0107813
3506000000,62.55864831,-169.53082,115.8554731
3507000000,62.3627553,-169.87775,115.7000872
3508000000,62.16697281,-170.00394,115.5448762
3509000000,61.9713006,-170.15475,115.3896554
3510000000,61.77573846,-170.67107,115.2345415
3511000000,61.58028616,-170.94707,115.0794373
3512000000,61.38494349,-171.13112,114.9244206
3513000000,61.18971021,-171.43744,114.7694038
3514000000,60.99458611,-171.62856,114.6144162
3515000000,60.79957098,-171.93318,114.4595063
3516000000,60.60466458,-172.36293,114.3046158
3517000000,60.40986671,-172.29163,114.1497642
3518000000,60.21517713,-172.61105,113.9950291
3519000000,60.02059564,-173.14365,113.8402746
3520000000,59.82612201,-173.57632,113.6855784
3521000000,59.63175604,-173.57217,113.5309503
3522000000,59.43749749,-173.65016,113.3763415
3523000000,59.24334616,-174.10089,113.2217813
3524000000,59.04930183,-174.38187,113.0673182
3525000000,58.85536428,-174.67473,112.9128163
3526000000,58.6615333,-174.92725,112.7584018
3527000000,58.46780868,-175.24246,112.6040845
3528000000,58.2741902,-175.53392,112.4497186
3529000000,58.08067764,-175.64629,112.2954498
3530000000,57.8872708,-176.0237,112.1412101
3531000000,57.69396946,-176.44394,111.9870579
3532000000,57.50077341,-176.68661,111.8328377
3533000000,57.30768243,-176.93002,111.6787535
3534000000,57.11469632,-177.34254,111.5246499
3535000000,56.92181487,-177.46948,111.3707114
3536000000,56.72903787,-177.97328,111.2166757
3537000000,56.5363651,-178.08661,111.0627761
3538000000,56.34379635,-178.41454,110.9089347
3539000000,56.15133143,-178.78148,110.7550642
3540000000,55.95897011,-178.80705,110.6012229
3541000000,55.7667122,-179.32851,110.4474592
3542000000,55.57455748,-179.49763,110.2937344
3543000000,55.38250575,-179.64574,110.1401165
3544000000,55.19055679,179.86827,109.9864791
3545000000,54.99871042,179.69762,109.8329292
3546000000,54.80696641,179.36569,109.6793987
3547000000,54.61532456,179.10945,109.5259265
3548000000,54.42378468,178.86932,109.3724154
3549000000,54.23234654,178.52164,109.2190597
3550000000,54.04100996,178.1881,109.0657138
3551000000,53.84977473,178.09175,108.9124164
3552000000,53.65864064,177.52493,108.7591385
3553000000,53.46760749,177.60052,108.6059188
3554000000,53.27667509,176.99329,108.4526894
3555000000,53.08584322,177.05934,108.2995863
3556000000,52.89511169,176.58704,108.1464638
3557000000,52.70448029,176.36275,107.9934287
3558000000,52.51394883,175.87146,107.8403839
3559000000,52.32351711,175.80144,107.6873974
3560000000,52.13318492,175.55376,107.5344789
3561000000,51.94295207,175.18994,107.3816089
3562000000,51.75281836,174.89348,107.2287972
3563000000,51.56278359,174.51656,107.076005
3564000000,51.37284757,174.32564,106.9232419
3565000000,51.18301009,174.01901,106.7704594
3566000000,50.99327096,174.04617,106.6178128
3567000000,50.80362998,173.74617,106.4651469
3568000000,50.61408696,173.3326,106.3125975
3569000000,50.42464171,172.94176,106.1600675
3570000000,50.23529401,172.84186,106.007557
3571000000,50.04604369,172.40793,105.8550756
3572000000,49.85689055,171.99278,105.7026331
3573000000,49.66783439,171.84058,105.5502488
3574000000,49.47887502,171.50636,105.3979617
3575000000,49.29001224,171.19186,105.2456552
3576000000,49.10124587,170.82822,105.0933875
3577000000,48.91257571,170.60738,104.9411684
3578000000,48.72400157,170.2462,104.7890464
3579000000,48.53552326,170.09492,104.6368856
3580000000,48.34714059,169.88062,104.4848121
3581000000,48.15885337,169.26486,104.3327776
3582000000,47.9706614,169.33524,104.1806751
3583000000,47.7825645,169.05354,104.0288057
3584000000,47.59456248,168.55603,103.8768391
3585000000,47.40665514,168.56511,103.7249406
3586000000,47.21884231,168.47885,103.5731391
3587000000,47.03112379,167.86604,103.4213474
3588000000,46.84349939,167.64099,103.269546
3589000000,46.65596893,167.2088,103.1178709
3590000000,46.46853222,166.97556,102.9661958
3591000000,46.28118907,166.91803,102.8145401
3592000000,46.09393931,166.41029,102.6629524
3593000000,45.90678273,166.20015,102.511423
3594000000,45.71971916,165.95183,102.3598741
3595000000,45.53274841,165.54051,102.208403
3596000000,45.3458703,165.30049,102.0569319
3597000000,45.15908464,165.13751,101.9055773
3598000000,44.97239124,164.66051,101.7542422
3599000000,44.78578994,164.55528,101.602907
3600000000,44.59928054,164.26718,101.4516302
3601000000,44.41286285,163.86118,101.3003339
3602000000,44.22653671,163.44411,101.149193
3603000000,44.04030191,163.1758,100.9980425
3604000000,43.8541583,162.94945,100.8468919
3605000000,43.66810567,162.87204,100.6958482
3606000000,43.48214386,162.68748,100.5447656
3607000000,43.29627268,162.244,100.3937608
3608000000,43.11049196,161.96982,100.2428239
3609000000,42.9248015,161.61349,100.0918579
3610000000,42.73920114,161.48898,99.94104732
3611000000,42.55369069,161.04915,99.79021732
3612000000,42.36826998,160.8611,99.63935817
3613000000,42.18293882,160.65611,99.48860588
3614000000,41.99769705,160.23,99.33788273
