Freq,Simulated,Measured,,
3.219,179.3648233,-0.4530997,,
3.22,179.3647168,-0.6433028,,
3.221,179.3646105,-0.45033833,,
3.222,179.3645042,-0.70339829,,
3.223,179.364398,-0.40697372,,
3.224,179.3642918,-0.44347,,
3.225,179.3641858,-0.49155137,,
3.226,179.3640798,-0.55862731,,
3.227,179.3639739,-0.56652546,,
3.228,179.363868,-0.68711704,,
3.229,179.3637623,-0.41746283,,
3.23,179.3636566,-0.53352129,,
3.231,179.363551,-0.44211924,,
3.232,179.3634455,-0.3905898,,
3.233,179.3633401,-0.56114495,,
3.234,179.3632347,-0.68595064,,
3.235,179.3631295,-0.48438111,,
3.236,179.3630243,-0.58562613,,
3.237,179.3629191,-0.67040914,,
3.238,179.3628141,-0.61725312,,
3.239,179.3627091,-0.59651583,,
3.24,179.3626043,-0.55004168,,
3.241,179.3624995,-0.48088679,,
3.242,179.3623948,-0.59998596,,
3.243,179.3622901,-0.46122992,,
3.244,179.3621856,-0.41289762,,
3.245,179.3620811,-0.53463423,,
3.246,179.3619767,-0.51648855,,
3.247,179.3618724,-0.73827618,,
3.248,179.3617681,-0.48364195,,
3.249,179.361664,-0.54479527,,
3.25,179.3615599,-0.58935016,,
3.251,179.3614559,-0.51290166,,
3.252,179.361352,-0.75624996,,
3.253,179.3612482,-0.59660798,,
3.254,179.3611445,-0.40734947,,
3.255,179.3610408,-0.44875374,,
3.256,179.3609372,-0.43688196,,
3.257,179.3608338,-0.49197212,,
3.258,179.3607304,-0.62339562,,
3.259,179.360627,-0.57321531,,
3.26,179.3605238,-0.61489528,,
3.261,179.3604206,-0.5953294,,
3.262,179.3603176,-0.35899419,,
3.263,179.3602146,-0.49985108,,
3.264,179.3601117,-0.48261824,,
3.265,179.3600088,-0.55546445,,
3.266,179.3599061,-0.68533468,,
3.267,179.3598034,-0.58969957,,
3.268,179.3597009,-0.64263952,,
3.269,179.3595984,-0.47046253,,
3.27,179.359496,-0.54265952,,
3.271,179.3593937,-0.71746778,,
3.272,179.3592915,-0.61531794,,
3.273,179.3591893,-0.47623867,,
3.274,179.3590873,-0.46422341,,
3.275,179.3589853,-0.75040025,,
3.276,179.3588834,-0.69112343,,
3.277,179.3587816,-0.63501072,,
3.278,179.3586799,-0.70713532,,
3.279,179.3585783,-0.60546601,,
3.28,179.3584767,-0.66479611,,
3.281,179.3583753,-0.6365816,,
3.282,179.3582739,-0.62711942,,
3.283,179.3581726,-0.58786988,,
3.284,179.3580714,-0.498853,,
3.285,179.3579703,-0.63116103,,
3.286,179.3578693,-0.57173496,,
3.287,179.3577684,-0.85472888,,
3.288,179.3576675,-0.52645439,,
3.289,179.3575668,-0.44265661,,
3.29,179.3574661,-0.42944974,,
3.291,179.3573655,-0.69321853,,
3.292,179.357265,-0.64574432,,
3.293,179.3571646,-0.72334796,,
3.294,179.3570643,-0.5166921,,
3.295,179.3569641,-0.44002932,,
3.296,179.3568639,-0.49730015,,
3.297,179.3567639,-0.46651414,,
3.298,179.3566639,-0.3774673,,
3.299,179.356564,-0.48009422,,
3.3,179.3564643,-0.51696652,,
3.301,179.3563646,-0.56045824,,
3.302,179.356265,-0.56154722,,
3.303,179.3561654,-0.46864489,,
3.304,179.356066,-0.64367259,,
3.305,179.3559667,-0.40196651,,
3.306,179.3558674,-0.56858706,,
3.307,179.3557683,-0.6406821,,
3.308,179.3556692,-0.48417684,,
3.309,179.3555702,-0.52995729,,
3.31,179.3554714,-0.49281955,,
3.311,179.3553726,-0.41777822,,
3.312,179.3552739,-0.52610368,,
3.313,179.3551753,-0.54366517,,
3.314,179.3550767,-0.60829151,,
3.315,179.3549783,-0.34221703,,
3.316,179.35488,-0.59434032,,
3.317,179.3547817,-0.64537078,,
3.318,179.3546836,-0.39109001,,
3.319,179.3545855,-0.41083723,,
3.32,179.3544875,-0.44506633,,
3.321,179.3543897,-0.56808841,,
3.322,179.3542919,-0.63777101,,
3.323,179.3541942,-0.5005511,,
3.324,179.3540966,-0.60865456,,
3.325,179.3539991,-0.46079695,,
3.326,179.3539016,-0.65281355,,
3.327,179.3538043,-0.55070066,,
3.328,179.3537071,-0.52624953,,
3.329,179.3536099,-0.53498149,,
3.33,179.3535129,-0.47413823,,
3.331,179.3534159,-0.43575323,,
3.332,179.3533191,-0.53966886,,
3.333,179.3532223,-0.40758181,,
3.334,179.3531256,-0.65872985,,
3.335,179.3530291,-0.57375836,,
3.336,179.3529326,-0.58789885,,
3.337,179.3528362,-0.4946841,,
3.338,179.3527399,-0.71499276,,
3.339,179.3526437,-0.53720772,,
3.34,179.3525476,-0.34687033,,
3.341,179.3524515,-0.55044925,,
3.342,179.3523556,-0.41419962,,
3.343,179.3522598,-0.39036092,,
3.344,179.3521641,-0.69253862,,
3.345,179.3520684,-0.52766562,,
3.346,179.3519729,-0.54585451,,
3.347,179.3518774,-0.44968349,,
3.348,179.3517821,-0.40694574,,
3.349,179.3516868,-0.5386883,,
3.35,179.3515916,-0.57199901,,
3.351,179.3514966,-0.85979092,,
3.352,179.3514016,-0.46912807,,
3.353,179.3513067,-0.37660676,,
3.354,179.3512119,-0.61728251,,
3.355,179.3511172,-0.53993362,,
3.356,179.3510226,-0.33312473,,
3.357,179.3509281,-0.61859858,,
3.358,179.3508337,-0.60223758,,
3.359,179.3507394,-0.52880001,,
3.36,179.3506452,-0.69655496,,
3.361,179.3505511,-0.39630955,,
3.362,179.3504571,-0.44066593,,
3.363,179.3503632,-0.62577784,,
3.364,179.3502693,-0.61678189,,
3.365,179.3501756,-0.67528868,,
3.366,179.350082,-0.35503858,,
3.367,179.3499885,-0.55803776,,
3.368,179.349895,-0.34639955,,
3.369,179.3498017,-0.68086731,,
3.37,179.3497084,-0.89919335,,
3.371,179.3496153,-0.4821609,,
3.372,179.3495222,-0.53788245,,
3.373,179.3494293,-0.66820884,,
3.374,179.3493364,-0.41588598,,
3.375,179.3492437,-0.64763129,,
3.376,179.349151,-0.53573233,,
3.377,179.3490584,-0.50812453,,
3.378,179.348966,-0.49889782,,
3.379,179.3488736,-0.57072896,,
3.38,179.3487813,-0.41142458,,
3.381,179.3486891,-0.4985947,,
3.382,179.3485971,-0.37753731,,
3.383,179.3485051,-0.63999623,,
3.384,179.3484132,-0.45087537,,
3.385,179.3483214,-0.55178356,,
3.386,179.3482297,-0.69385159,,
3.387,179.3481382,-0.30631348,,
3.388,179.3480467,-0.48242551,,
3.389,179.3479553,-0.45381057,,
3.39,179.347864,-0.46618322,,
3.391,179.3477728,-0.40515515,,
3.392,179.3476817,-0.48592672,,
3.393,179.3475907,-0.49979207,,
3.394,179.3474998,-0.46562281,,
3.395,179.347409,-0.56866264,,
3.396,179.3473183,-0.31429979,,
3.397,179.3472277,-0.38155317,,
3.398,179.3471372,-0.56693351,,
3.399,179.3470468,-0.31306145,,
3.4,179.3469565,-0.57645321,,
3.401,179.3468663,-0.31832221,,
3.402,179.3467762,-0.3620083,,
3.403,179.3466862,-0.47982726,,
3.404,179.3465963,-0.45649436,,
3.405,179.3465065,-0.31139734,,
3.406,179.3464168,-0.4536522,,
3.407,179.3463272,-0.66106313,,
3.408,179.3462377,-0.32222825,,
3.409,179.3461483,-0.26217762,,
3.41,179.3460589,-0.29526603,,
3.411,179.3459697,-0.34029099,,
3.412,179.3458806,-0.42057648,,
3.413,179.3457916,-0.46624568,,
3.414,179.3457027,-0.56838346,,
3.415,179.3456139,-0.35002026,,
3.416,179.3455252,-0.50095761,,
3.417,179.3454366,-0.33823729,,
3.418,179.3453481,-0.43792605,,
3.419,179.3452597,-0.41117749,,
3.42,179.3451714,-0.39588666,,
3.421,179.3450831,-0.32911557,,
3.422,179.344995,-0.53020358,,
3.423,179.344907,-0.21344277,,
3.424,179.3448191,-0.4718087,,
3.425,179.3447313,-0.43157387,,
3.426,179.3446436,-0.43507537,,
3.427,179.344556,-0.57618952,,
3.428,179.3444685,-0.37321121,,
3.429,179.3443811,-0.36641616,,
3.43,179.3442938,-0.46510959,,
3.431,179.3442066,-0.42874944,,
3.432,179.3441195,-0.28032622,,
3.433,179.3440325,-0.37274957,,
3.434,179.3439456,-0.39118123,,
3.435,179.3438588,-0.30901423,,
3.436,179.3437721,-0.49295238,,
3.437,179.3436855,-0.56952184,,
3.438,179.343599,-0.26449177,,
3.439,179.3435126,-0.51615167,,
3.44,179.3434263,-0.40276924,,
3.441,179.3433401,-0.2094864,,
3.442,179.343254,-0.23962991,,
3.443,179.343168,-0.4757961,,
3.444,179.3430821,-0.30527377,,
3.445,179.3429963,-0.30809587,,
3.446,179.3429106,-0.47052485,,
3.447,179.342825,-0.47577336,,
3.448,179.3427395,-0.46252841,,
3.449,179.3426541,-0.25174916,,
3.45,179.3425688,-0.2860333,,
3.451,179.3424837,-0.27551797,,
3.452,179.3423986,-0.24836959,,
3.453,179.3423136,-0.43222171,,
3.454,179.3422287,-0.27374801,,
3.455,179.3421439,-0.18597224,,
3.456,179.3420593,-0.46739876,,
3.457,179.3419747,-0.23419566,,
3.458,179.3418902,-0.41635305,,
3.459,179.3418058,-0.24891731,,
3.46,179.3417215,-0.35588023,,
3.461,179.3416374,-0.30774271,,
3.462,179.3415533,-0.40539378,,
3.463,179.3414693,-0.6245901,,
3.464,179.3413855,-0.35211459,,
3.465,179.3413017,-0.3186608,,
3.466,179.341218,-0.54941392,,
3.467,179.3411345,-0.35709196,,
3.468,179.341051,-0.2927759,,
3.469,179.3409676,-0.37881184,,
3.47,179.3408844,-0.31328645,,
3.471,179.3408012,-0.31744853,,
3.472,179.3407182,-0.42085049,,
3.473,179.3406352,-0.40518805,,
3.474,179.3405524,-0.56791216,,
3.475,179.3404696,-0.32705837,,
3.476,179.340387,-0.31274238,,
3.477,179.3403044,-0.25305548,,
3.478,179.340222,-0.2546272,,
3.479,179.3401396,-0.26802436,,
3.48,179.3400574,-0.25390199,,
3.481,179.3399752,-0.41227093,,
3.482,179.3398932,-0.3789103,,
3.483,179.3398112,-0.088864535,,
3.484,179.3397294,-0.28830144,,
3.485,179.3396477,-0.32951891,,
3.486,179.339566,-0.38560808,,
3.487,179.3394845,-0.18508399,,
3.488,179.3394031,-0.42141497,,
3.489,179.3393217,-0.27973303,,
3.49,179.3392405,-0.29825035,,
3.491,179.3391594,-0.20010857,,
3.492,179.3390784,-0.41351518,,
3.493,179.3389974,-0.36945054,,
3.494,179.3389166,-0.47736645,,
3.495,179.3388359,-0.16032527,,
3.496,179.3387553,-0.2778582,,
3.497,179.3386747,-0.2500363,,
3.498,179.3385943,-0.32948458,,
3.499,179.338514,-0.27991787,,
3.5,179.3384338,-0.040275186,,
3.501,179.3383537,-0.34086287,,
3.502,179.3382737,-0.27344987,,
3.503,179.3381937,-0.60048842,,
3.504,179.3381139,-0.17898113,,
3.505,179.3380342,-0.17176677,,
3.506,179.3379546,-0.26246169,,
3.507,179.3378751,-0.31607413,,
3.508,179.3377957,-0.38789353,,
3.509,179.3377164,-0.2708382,,
3.51,179.3376372,-0.30094573,,
3.511,179.3375581,-0.34075812,,
3.512,179.3374791,-0.40532264,,
3.513,179.3374002,-0.24704666,,
3.514,179.3373214,-0.20723148,,
3.515,179.3372427,-0.25013059,,
3.516,179.3371641,-0.32857186,,
3.517,179.3370856,-0.16364644,,
3.518,179.3370072,-0.26331094,,
3.519,179.3369289,-0.26712915,,
3.52,179.3368507,-0.058281377,,
3.521,179.3367726,-0.27409536,,
3.522,179.3366946,-0.33962917,,
3.523,179.3366167,-0.18651344,,
3.524,179.3365389,-0.009162546,,
3.525,179.3364612,-0.33816689,,
3.526,179.3363836,-0.11663233,,
3.527,179.3363061,-0.24716313,,
3.528,179.3362288,-0.31411129,,
3.529,179.3361515,-0.25128236,,
3.53,179.3360743,-0.53749168,,
3.531,179.3359972,-0.28016523,,
3.532,179.3359202,-0.31485012,,
3.533,179.3358433,-0.09268944,,
3.534,179.3357665,-0.4041065,,
3.535,179.3356898,-0.2509985,,
3.536,179.3356132,-0.099685386,,
3.537,179.3355368,0.001516837,,
3.538,179.3354604,-0.31687701,,
3.539,179.3353841,-0.27022931,,
3.54,179.3353079,-0.20379475,,
3.541,179.3352318,-0.33363873,,
3.542,179.3351558,-0.11069395,,
3.543,179.3350799,-0.29484624,,
3.544,179.3350041,-0.086665682,,
3.545,179.3349284,-0.25557262,,
3.546,179.3348529,-0.44107014,,
3.547,179.3347774,-0.37035003,,
3.548,179.334702,-0.30349192,,
3.549,179.3346267,-0.28985569,,
3.55,179.3345515,0.01964511,,
3.551,179.3344764,-0.139318,,
3.552,179.3344014,-0.1263551,,
3.553,179.3343265,-0.25983408,,
3.554,179.3342517,-0.36286843,,
3.555,179.334177,-0.26606843,,
3.556,179.3341024,-0.16895247,,
3.557,179.3340279,-0.022187922,,
3.558,179.3339535,-0.16181125,,
3.559,179.3338792,-0.18013881,,
3.56,179.333805,-0.11520261,,
3.561,179.3337309,-0.30225024,,
3.562,179.3336569,-0.21784069,,
3.563,179.333583,-0.4056538,,
3.564,179.3335092,-0.05807177,,
3.565,179.3334355,-0.13481967,,
3.566,179.3333619,-0.18930019,,
3.567,179.3332884,-0.28509918,,
3.568,179.3332149,-0.2367585,,
3.569,179.3331416,-0.11170591,,
3.57,179.3330684,0.002548314,,
3.571,179.3329953,-0.20553432,,
3.572,179.3329223,-0.19710672,,
3.573,179.3328493,-0.09753295,,
3.574,179.3327765,-0.23246109,,
3.575,179.3327038,-0.10852713,,
3.576,179.3326312,-0.20967592,,
3.577,179.3325586,-0.18016854,,
3.578,179.3324862,-0.27315038,,
3.579,179.3324138,-0.088127948,,
3.58,179.3323416,-0.10095295,,
3.581,179.3322695,-0.14477348,,
3.582,179.3321974,-0.1924348,,
3.583,179.3321255,-0.26719373,,
3.584,179.3320536,-0.069866657,,
3.585,179.3319819,-0.28674904,,
3.586,179.3319102,-0.15467402,,
3.587,179.3318386,-0.083911352,,
3.588,179.3317672,-0.24217525,,
3.589,179.3316958,-0.19468749,,
3.59,179.3316245,-0.019165242,,
3.591,179.3315533,-0.22858618,,
3.592,179.3314823,-0.33182451,,
3.593,179.3314113,-0.049118176,,
3.594,179.3313404,-0.32639265,,
3.595,179.3312696,0.04479355,,
3.596,179.3311989,-0.13459492,,
3.597,179.3311283,-0.14979653,,
3.598,179.3310578,-0.24508765,,
3.599,179.3309874,-0.24104924,,
3.6,179.3309171,-0.24991889,,
3.601,179.3308468,-0.036852989,,
3.602,179.3307767,-0.12471313,,
3.603,179.3307067,-0.37005457,,
3.604,179.3306367,-0.20999442,,
3.605,179.3305669,-0.23167218,,
3.606,179.3304972,-0.077732459,,
3.607,179.3304275,-0.20870432,,
3.608,179.330358,-0.026737651,,
3.609,179.3302885,-0.35844156,,
3.61,179.3302191,-0.26474294,,
3.611,179.3301499,0.0577062,,
3.612,179.3300807,-0.15292647,,
3.613,179.3300116,-0.34044996,,
3.614,179.3299426,-0.067633554,,
3.615,179.3298737,-0.2790316,,
3.616,179.3298049,-0.13636929,,
3.617,179.3297362,-0.12300079,,
3.618,179.3296676,-0.30573124,,
3.619,179.3295991,-0.014681068,,
3.62,179.3295306,0.068962663,,
3.621,179.3294623,-0.091214128,,
3.622,179.3293941,-0.067798562,,
3.623,179.3293259,-0.17112616,,
3.624,179.3292578,-0.12995288,,
3.625,179.3291899,-0.16993837,,
3.626,179.329122,-0.18382631,,
3.627,179.3290542,-0.146001,,
3.628,179.3289865,-0.1928252,,
3.629,179.328919,0.024997937,,
3.63,179.3288515,-0.16623011,,
3.631,179.328784,-0.19175109,,
3.632,179.3287167,0.10576077,,
3.633,179.3286495,-0.14731123,,
3.634,179.3285824,-0.049763519,,
3.635,179.3285153,-0.0234123,,
3.636,179.3284484,0.034322724,,
3.637,179.3283815,-0.22426932,,
3.638,179.3283147,-0.20194185,,
3.639,179.3282481,-0.20486233,,
3.64,179.3281815,-0.097126245,,
3.641,179.328115,-0.14503732,,
3.642,179.3280486,-0.1309478,,
3.643,179.3279823,-0.14141914,,
3.644,179.327916,-0.21719462,,
3.645,179.3278499,-0.3187972,,
3.646,179.3277839,-0.28843334,,
3.647,179.3277179,-0.12846102,,
3.648,179.327652,-0.1274851,,
3.649,179.3275863,-0.29559633,,
3.65,179.3275206,-0.19240992,,
3.651,179.327455,-0.09107665,,
3.652,179.3273895,-0.14178541,,
3.653,179.3273241,-0.074068069,,
3.654,179.3272587,-0.30738601,,
3.655,179.3271935,-0.12376498,,
3.656,179.3271283,-0.14878565,,
3.657,179.3270633,-0.14159153,,
3.658,179.3269983,-0.1637519,,
3.659,179.3269334,-0.000461641,,
3.66,179.3268686,-0.080056399,,
3.661,179.3268039,-0.16137481,,
3.662,179.3267393,-0.18106866,,
3.663,179.3266748,0.077851318,,
3.664,179.3266103,0.015146203,,
3.665,179.326546,0.066292927,,
3.666,179.3264817,-0.17815337,,
3.667,179.3264175,-0.28423128,,
3.668,179.3263534,-0.058150925,,
3.669,179.3262894,0.015391323,,
3.67,179.3262255,-0.24063973,,
3.671,179.3261616,-0.062640563,,
3.672,179.3260979,-0.03484299,,
3.673,179.3260342,-0.16842011,,
3.674,179.3259706,-0.078308612,,
3.675,179.3259071,-0.13966465,,
3.676,179.3258437,-0.012334633,,
3.677,179.3257804,-0.16671462,,
3.678,179.3257172,-0.11085276,,
3.679,179.325654,-0.10699546,,
3.68,179.325591,0.046891607,,
3.681,179.325528,-0.080129638,,
3.682,179.3254651,-0.16183482,,
3.683,179.3254023,-0.11812697,,
3.684,179.3253396,-0.024098506,,
3.685,179.3252769,-0.096412189,,
3.686,179.3252144,-0.15902172,,
3.687,179.3251519,0.015882604,,
3.688,179.3250895,-0.062717795,,
3.689,179.3250272,-0.36328191,,
3.69,179.324965,-0.10342453,,
3.691,179.3249028,-0.0566325,,
3.692,179.3248408,-0.12477614,,
3.693,179.3247788,0.03504774,,
3.694,179.3247169,-0.3225624,,
3.695,179.3246551,-0.21939307,,
3.696,179.3245934,-0.086191297,,
3.697,179.3245317,-0.079958156,,
3.698,179.3244702,-0.072257325,,
3.699,179.3244087,-0.056907583,,
3.7,179.3243473,0.055569194,,
3.701,179.324286,0.005637096,,
3.702,179.3242248,-0.13257633,,
3.703,179.3241636,-0.035346329,,
3.704,179.3241025,-0.41663358,,
3.705,179.3240416,0.10923953,,
3.706,179.3239807,-0.084123217,,
3.707,179.3239198,-0.11371371,,
3.708,179.3238591,-0.14889543,,
3.709,179.3237984,-0.18604143,,
3.71,179.3237378,-0.20853655,,
3.711,179.3236773,-0.13057797,,
3.712,179.3236169,-0.10909519,,
3.713,179.3235565,0.010701708,,
3.714,179.3234963,-0.12404925,,
3.715,179.3234361,-0.11360306,,
3.716,179.323376,-0.10335414,,
3.717,179.323316,-0.15143555,,
3.718,179.323256,-0.07964088,,
3.719,179.3231961,-0.19455189,,
3.72,179.3231363,-0.066118196,,
3.721,179.3230766,-0.030223237,,
3.722,179.323017,-0.15886723,,
3.723,179.3229574,-0.15592007,,
3.724,179.3228979,-0.15118428,,
3.725,179.3228385,-0.11610904,,
3.726,179.3227792,-0.13799785,,
3.727,179.32272,-0.19818084,,
3.728,179.3226608,-0.086755343,,
3.729,179.3226017,-0.099523723,,
3.73,179.3225427,-0.1524633,,
3.731,179.3224837,-0.18031572,,
3.732,179.3224248,-0.20774585,,
3.733,179.3223661,-0.33889246,,
3.734,179.3223073,-0.18445404,,
3.735,179.3222487,-0.22893722,,
3.736,179.3221901,-0.09006153,,
3.737,179.3221316,-0.14337513,,
3.738,179.3220732,-0.18458726,,
3.739,179.3220149,-0.17047404,,
3.74,179.3219566,-0.086677916,,
3.741,179.3218984,-0.12909903,,
3.742,179.3218403,-0.19349262,,
3.743,179.3217823,-0.094335459,,
3.744,179.3217243,-0.14957424,,
3.745,179.3216664,-0.25922018,,
3.746,179.3216086,-0.13096713,,
3.747,179.3215508,-0.27308831,,
3.748,179.3214931,-0.23844051,,
3.749,179.3214355,-0.072776906,,
3.75,179.321378,-0.20670414,,
3.751,179.3213205,-0.13996597,,
3.752,179.3212631,-0.11343069,,
3.753,179.3212058,-0.1054692,,
3.754,179.3211486,-0.24551663,,
3.755,179.3210914,-0.15621665,,
3.756,179.3210343,-0.20966542,,
3.757,179.3209773,-0.25711873,,
3.758,179.3209203,-0.18879555,,
3.759,179.3208634,0.011328487,,
3.76,179.3208066,-0.12478458,,
3.761,179.3207499,-0.21695854,,
3.762,179.3206932,-0.015500887,,
3.763,179.3206366,-0.055677596,,
3.764,179.32058,-0.08092805,,
3.765,179.3205236,-0.17551304,,
3.766,179.3204672,-0.14379002,,
3.767,179.3204108,0.0154307,,
3.768,179.3203546,-0.21717793,,
3.769,179.3202984,-0.40721577,,
3.77,179.3202423,-0.08458259,,
3.771,179.3201862,0.004310099,,
3.772,179.3201302,-0.20650244,,
3.773,179.3200743,-0.12014086,,
3.774,179.3200185,-0.067840531,,
3.775,179.3199627,-0.23216011,,
3.776,179.3199069,-0.18711099,,
3.777,179.3198513,-0.19300213,,
3.778,179.3197957,-0.18767495,,
3.779,179.3197402,-0.20843579,,
3.78,179.3196847,-0.24877934,,
3.781,179.3196294,-0.11619072,,
3.782,179.319574,-0.13251568,,
3.783,179.3195188,-0.17012317,,
3.784,179.3194636,-0.084808029,,
3.785,179.3194085,-0.11428811,,
3.786,179.3193534,-0.26672995,,
3.787,179.3192984,-0.28359666,,
3.788,179.3192435,0.032942522,,
3.789,179.3191886,-0.21555853,,
3.79,179.3191338,-0.12626246,,
3.791,179.3190791,-0.23915219,,
3.792,179.3190244,-0.32255468,,
3.793,179.3189698,-0.40781602,,
3.794,179.3189152,-0.10833628,,
3.795,179.3188608,-0.33016562,,
3.796,179.3188063,-0.37944204,,
3.797,179.318752,-0.37037298,,
3.798,179.3186977,-0.066274717,,
3.799,179.3186435,-0.10064768,,
3.8,179.3185893,-0.2150525,,
3.801,179.3185352,-0.26923999,,
3.802,179.3184811,-0.24806201,,
3.803,179.3184271,-0.32114521,,
3.804,179.3183732,-0.20198891,,
3.805,179.3183193,-0.30909958,,
3.806,179.3182655,-0.25273758,,
3.807,179.3182118,-0.19360705,,
3.808,179.3181581,-0.40272942,,
3.809,179.3181045,-0.39836589,,
3.81,179.3180509,-0.19371456,,
3.811,179.3179974,-0.28565276,,
3.812,179.3179439,-0.028425617,,
3.813,179.3178906,-0.13694917,,
3.814,179.3178372,-0.08578603,,
3.815,179.3177839,-0.22646283,,
3.816,179.3177307,-0.31063658,,
3.817,179.3176776,-0.030256741,,
3.818,179.3176245,-0.34868187,,
3.819,179.3175714,-0.20382273,,
3.82,179.3175184,-0.43144184,,
3.821,179.3174655,-0.43760514,,
3.822,179.3174126,-0.349235,,
3.823,179.3173598,-0.26822123,,
3.824,179.3173071,-0.21517858,,
3.825,179.3172544,-0.32284424,,
3.826,179.3172017,-0.31976977,,
3.827,179.3171491,-0.350216,,
3.828,179.3170966,-0.19647761,,
3.829,179.3170441,-0.23681976,,
3.83,179.3169917,-0.16886115,,
3.831,179.3169393,-0.29531163,,
3.832,179.316887,-0.33440253,,
3.833,179.3168347,-0.2617757,,
3.834,179.3167825,-0.27097791,,
3.835,179.3167304,-0.30715936,,
3.836,179.3166783,-0.41919434,,
3.837,179.3166262,-0.24516757,,
3.838,179.3165742,-0.19287573,,
3.839,179.3165223,-0.21056864,,
3.84,179.3164704,-0.33510226,,
3.841,179.3164186,-0.19549312,,
3.842,179.3163668,-0.18258753,,
3.843,179.316315,-0.21281636,,
3.844,179.3162633,-0.35729435,,
3.845,179.3162117,-0.019126011,,
3.846,179.3161601,-0.11985548,,
3.847,179.3161086,-0.36607027,,
3.848,179.3160571,-0.22018877,,
3.849,179.3160057,-0.39769581,,
3.85,179.3159543,-0.38286099,,
3.851,179.315903,-0.27956513,,
3.852,179.3158517,-0.35494557,,
3.853,179.3158005,-0.29711142,,
3.854,179.3157493,-0.12408389,,
3.855,179.3156981,-0.3698149,,
3.856,179.3156471,-0.42962202,,
3.857,179.315596,-0.42975447,,
3.858,179.315545,-0.26793396,,
3.859,179.3154941,-0.16863011,,
3.86,179.3154432,-0.2227356,,
3.861,179.3153923,-0.26755363,,
3.862,179.3153415,-0.46191987,,
3.863,179.3152908,-0.2472854,,
3.864,179.3152401,-0.26695094,,
3.865,179.3151894,-0.42777088,,
3.866,179.3151388,-0.62515867,,
3.867,179.3150882,-0.35446936,,
3.868,179.3150377,-0.21633029,,
3.869,179.3149872,-0.34709486,,
3.87,179.3149368,-0.21320741,,
3.871,179.3148864,-0.38357016,,
3.872,179.3148361,-0.34487683,,
3.873,179.3147858,-0.22220498,,
3.874,179.3147355,-0.42062199,,
3.875,179.3146853,-0.39033827,,
3.876,179.3146351,-0.35744271,,
3.877,179.314585,-0.42485169,,
3.878,179.3145349,-0.08843828,,
3.879,179.3144849,-0.35532871,,
3.88,179.3144349,-0.37781975,,
3.881,179.3143849,-0.15729742,,
3.882,179.314335,-0.27144724,,
3.883,179.3142851,-0.47546768,,
3.884,179.3142353,-0.30085674,,
3.885,179.3141855,-0.25319362,,
3.886,179.3141358,-0.25976303,,
3.887,179.3140861,-0.34585497,,
3.888,179.3140364,-0.24777924,,
3.889,179.3139868,-0.31211025,,
3.89,179.3139372,-0.23076029,,
3.891,179.3138876,-0.37475288,,
3.892,179.3138381,-0.37676665,,
3.893,179.3137887,-0.36429948,,
3.894,179.3137392,-0.32683271,,
3.895,179.3136898,-0.46745548,,
3.896,179.3136405,-0.38784516,,
3.897,179.3135912,-0.47965521,,
3.898,179.3135419,-0.42091224,,
3.899,179.3134926,-0.30199584,,
3.9,179.3134434,-0.43016028,,
3.901,179.3133943,-0.38075992,,
3.902,179.3133451,-0.25994557,,
3.903,179.313296,-0.46470633,,
3.904,179.313247,-0.4086293,,
3.905,179.313198,-0.27161673,,
3.906,179.313149,-0.37998211,,
3.907,179.3131,-0.206984,,
3.908,179.3130511,-0.3233912,,
3.909,179.3130022,-0.39596504,,
3.91,179.3129534,-0.44045877,,
3.911,179.3129046,-0.39655793,,
3.912,179.3128558,-0.35003823,,
3.913,179.3128071,-0.35163197,,
3.914,179.3127583,-0.55584061,,
3.915,179.3127097,-0.39862543,,
3.916,179.312661,-0.38077557,,
3.917,179.3126124,-0.36203939,,
3.918,179.3125638,-0.45339507,,
3.919,179.3125153,-0.35124433,,
3.92,179.3124668,-0.40152395,,
3.921,179.3124183,-0.54443288,,
3.922,179.3123699,-0.48450214,,
3.923,179.3123214,-0.29929933,,
3.924,179.3122731,-0.37078986,,
3.925,179.3122247,-0.44690847,,
3.926,179.3121764,-0.36400881,,
3.927,179.3121281,-0.25986463,,
3.928,179.3120798,-0.49776354,,
3.929,179.3120316,-0.32702965,,
3.93,179.3119834,-0.35212567,,
3.931,179.3119352,-0.41921034,,
3.932,179.311887,-0.55708164,,
3.933,179.3118389,-0.43416312,,
3.934,179.3117908,-0.43087348,,
3.935,179.3117428,-0.4468576,,
3.936,179.3116947,-0.21785456,,
3.937,179.3116467,-0.43604216,,
3.938,179.3115987,-0.20209314,,
3.939,179.3115508,-0.41196892,,
3.94,179.3115029,-0.50196648,,
3.941,179.311455,-0.402677,,
3.942,179.3114071,-0.4028962,,
3.943,179.3113592,-0.60579556,,
3.944,179.3113114,-0.45435706,,
3.945,179.3112636,-0.54769808,,
3.946,179.3112159,-0.40718293,,
3.947,179.3111681,-0.38881636,,
3.948,179.3111204,-0.43100268,,
3.949,179.3110727,-0.52546626,,
3.95,179.311025,-0.3986854,,
3.951,179.3109774,-0.63589609,,
3.952,179.3109297,-0.60896808,,
3.953,179.3108821,-0.35657609,,
3.954,179.3108346,-0.21946482,,
3.955,179.310787,-0.42663097,,
3.956,179.3107395,-0.38676625,,
3.957,179.310692,-0.54275954,,
3.958,179.3106445,-0.32235315,,
3.959,179.310597,-0.56119287,,
